Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total attempt_Total,total attempts ibox_Total,total duels won_Total,total effective clearance_Total,total interception_Total,total mins played,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total att assist_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total goals_Total,total won contest_Total,total won tackle_Total,total accurate cross_Total,total assists_Total,total big chances saved_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total attempt_p90,total attempts ibox_p90,total duels won_p90,total effective clearance_p90,total interception_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total att assist_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total goals_p90,total won contest_p90,total won tackle_p90,total accurate cross_p90,total assists_p90,total big chances saved_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total interception_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total att assist_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total goals_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total accurate cross_TotalPR,total assists_TotalPR,total big chances saved_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total duels won_p90PR,total effective clearance_p90PR,total interception_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total att assist_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total goals_p90PR,total won contest_p90PR,total won tackle_p90PR,total accurate cross_p90PR,total assists_p90PR,total big chances saved_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Lorient,70nn27vgkt6l48lvv5e66q7ww,5c2zuz7f53hvqn5be1k2nddsk,A. Kouassi,Arsène Kouassi,22,Defender,Burkina Faso,Defender,60.0,75.0,0.0,132.0,3.0,1.0,0.0,14.0,7.0,3.0,360.0,0.0,8.0,6.0,7.0,1.0,0.0,10.0,10.0,0.0,2.0,2.0,3.0,0.0,0.0,82.5,0.0,30.0,20.0,0.0,46.67,0.0,66.67,0.0396821938144846,0.6682139788079413,1.0,11.0,0.2778218,4.0,6.0,11.0,0.4343108,48.0,15.0,18.75,0.0,33.0,0.75,0.25,0.0,3.5,1.75,0.75,0.0,2.0,1.5,1.75,0.25,0.0,2.5,2.5,0.0,0.5,0.5,0.75,0.0,0.0,82.5,0.0,30.0,20.0,0.0,46.67,0.0,66.67,0.0099205484536211,0.1670534947019853,0.25,2.75,0.06945545,1.0,1.5,2.75,0.1085777,12.0,LB/LCB,29,88,6,59,47,38,21,38,29,21,32,76,85,100,76,38,100,97,44,53,32,76,44,50,41,6,65,24,32,18,15,76,18,100,74,94,94,74,12,44,65,24,24,88,6,41,41,21,21,12,18,18,32,74,76,100,62,38,94,91,44,47,26,74,44,50,41,6,65,24,32,18,15,76,18,94,56,94,94,65,6,35,53,12,Ligue 1
Lorient,70nn27vgkt6l48lvv5e66q7ww,5wsz3usdkj01snq28pzpiwb2s,A. Avom,Arthur Avom,21,Midfielder,Cameroon,Midfielder,83.0,84.0,10.0,166.0,1.0,4.0,0.0,14.0,1.0,6.0,224.0,0.0,2.0,3.0,2.0,4.0,1.0,3.0,6.0,0.0,1.0,3.0,1.0,0.0,0.0,88.77,62.5,25.0,33.33,0.0,66.67,33.33,33.33,0.2576631994733357,0.2242414377458749,3.0,6.0,0.15378389,4.0,16.0,27.0,0.98587745,94.0,33.348214285714285,33.75,4.017857142857142,66.69642857142857,0.4017857142857143,1.6071428571428572,0.0,5.625,0.4017857142857143,2.4107142857142856,0.0,0.8035714285714286,1.2053571428571428,0.8035714285714286,1.6071428571428572,0.4017857142857143,1.2053571428571428,2.4107142857142856,0.0,0.4017857142857143,1.2053571428571428,0.4017857142857143,0.0,0.0,88.77,62.5,25.0,33.33,0.0,66.67,33.33,33.33,0.1035253926455366,0.0900970062371818,1.2053571428571428,2.4107142857142856,0.0617881700892857,1.6071428571428572,6.428571428571429,10.848214285714285,0.3961114754464286,37.76785714285714,DM/CM,55,58,53,52,40,66,26,50,10,76,27,37,47,34,85,66,56,84,44,39,45,56,40,50,52,39,60,34,27,94,55,21,55,58,76,63,68,79,56,87,94,61,84,87,71,81,48,87,26,84,10,100,27,39,74,48,97,81,68,87,44,52,55,61,40,50,52,39,60,34,27,94,55,21,65,65,97,74,81,90,77,94,100,81,Ligue 1
Lorient,70nn27vgkt6l48lvv5e66q7ww,60no437awq8i5th7nlffh3dn9,J. Makengo,Jean-Victor Makengo,28,Midfielder,France,Midfielder,66.0,65.0,6.0,131.0,3.0,7.0,5.0,26.0,3.0,1.0,343.0,2.0,10.0,13.0,3.0,2.0,1.0,10.0,11.0,1.0,4.0,6.0,0.0,0.0,0.0,89.12,100.0,0.0,40.0,28.57,55.32,37.5,100.0,0.7778598767822449,0.2462059921359418,3.0,8.0,0.21868653,4.0,11.0,13.0,0.4180625699999999,48.0,17.31778425655977,17.05539358600583,1.5743440233236152,34.3731778425656,0.7871720116618076,1.836734693877551,1.3119533527696794,6.822157434402333,0.7871720116618076,0.2623906705539359,0.5247813411078718,2.623906705539359,3.4110787172011663,0.7871720116618076,0.5247813411078718,0.2623906705539359,2.623906705539359,2.8862973760932946,0.2623906705539359,1.0495626822157436,1.5743440233236152,0.0,0.0,0.0,89.12,100.0,0.0,40.0,28.57,55.32,37.5,100.0,0.2041031746658951,0.0646021553709468,0.7871720116618076,2.099125364431487,0.0573813052478134,1.0495626822157436,2.8862973760932946,3.4110787172011663,0.1096957180758017,12.594752186588922,RM/RCM,83,67,75,67,100,83,100,100,50,25,67,50,100,33,75,33,83,83,83,75,100,25,33,58,100,100,25,67,50,83,83,100,83,33,83,67,67,83,83,67,50,67,83,50,67,67,100,83,100,100,50,17,67,50,100,17,67,17,83,83,67,67,83,25,33,58,100,100,25,67,50,83,83,100,83,33,83,50,50,83,67,67,50,50,Ligue 1
Lorient,70nn27vgkt6l48lvv5e66q7ww,996i59930r3kd4xk48x9fsp2h,M. Talbi,Montassar Talbi,28,Defender,Tunisia,Defender,190.0,61.0,11.0,251.0,8.0,3.0,3.0,15.0,28.0,2.0,360.0,2.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,93.66,50.0,0.0,0.0,66.67,68.18,57.14,60.0,0.3797257126423757,0.0,0.0,2.0,0.03932202,0.0,15.0,14.0,0.4272056099999999,166.0,47.5,15.25,2.75,62.75,2.0,0.75,0.75,3.75,7.0,0.5,0.5,1.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,93.66,50.0,0.0,0.0,66.67,68.18,57.14,60.0,0.0949314281605939,0.0,0.0,0.5,0.009830505,0.0,3.75,3.5,0.1068014024999999,41.5,CB,88,46,75,75,71,83,88,67,88,21,94,94,62,25,44,40,33,29,44,33,52,46,46,40,92,58,46,33,92,71,54,54,83,29,44,62,54,25,71,75,83,83,79,46,75,67,65,79,83,50,83,21,90,88,54,25,44,40,33,29,44,33,46,46,46,40,92,58,46,33,92,71,54,54,83,29,44,60,54,25,67,75,83,79,Ligue 1
Lorient,70nn27vgkt6l48lvv5e66q7ww,ax69g2ukn2tsaz71n0waf58q2,N. Cadiou,Noah Cadiou,27,Midfielder,Guadeloupe,Midfielder,115.0,80.0,19.0,195.0,4.0,6.0,2.0,18.0,5.0,3.0,354.0,0.0,4.0,4.0,3.0,4.0,1.0,5.0,5.0,0.0,3.0,6.0,0.0,0.0,0.0,81.25,61.29,0.0,60.0,0.0,58.06,44.44,85.71,0.436718464692913,0.1896519878858588,4.0,8.0,0.166706,2.0,13.0,19.0,0.3951850799999999,92.0,29.23728813559322,20.33898305084746,4.830508474576272,49.57627118644068,1.0169491525423728,1.5254237288135597,0.5084745762711864,4.576271186440678,1.2711864406779665,0.7627118644067797,0.0,1.0169491525423728,1.0169491525423728,0.7627118644067797,1.0169491525423728,0.2542372881355932,1.2711864406779665,1.2711864406779665,0.0,0.7627118644067797,1.5254237288135597,0.0,0.0,0.0,81.25,61.29,0.0,60.0,0.0,58.06,44.44,85.71,0.111030118142266,0.0482166070896251,1.0169491525423728,2.0338983050847457,0.0423828813559322,0.5084745762711864,3.305084745762712,4.830508474576272,0.1004707830508474,23.38983050847457,DM/CM,77,48,84,71,77,89,81,82,50,23,27,65,68,53,85,66,79,76,44,79,77,26,40,50,13,35,26,60,27,68,66,92,81,48,94,76,71,48,42,66,58,58,71,39,77,55,74,74,77,61,48,19,27,55,61,42,87,61,74,71,44,71,77,26,40,50,13,35,26,60,27,68,66,92,74,48,94,68,65,42,35,55,48,42,Ligue 1
Lorient,70nn27vgkt6l48lvv5e66q7ww,csye3q50ciculdiggvcefx8x6,N. Adjei,Nathaniel Adjei,24,Defender,Ghana,Defender,172.0,69.0,8.0,241.0,7.0,0.0,0.0,22.0,18.0,11.0,360.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,4.0,0.0,0.0,1.0,93.41,72.73,0.0,100.0,0.0,75.86,58.33,57.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,17.25,2.0,60.25,1.75,0.0,0.0,5.5,4.5,2.75,0.0,0.0,1.25,0.0,0.0,0.0,0.75,0.75,0.0,0.75,1.0,0.0,0.0,0.25,93.41,72.73,0.0,100.0,0.0,75.86,58.33,57.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CB,71,62,54,71,54,23,27,92,48,100,40,12,96,25,44,40,94,94,44,96,77,46,46,88,88,96,46,88,40,88,58,48,21,29,44,23,23,25,15,15,15,15,62,54,40,62,50,23,27,92,40,100,40,12,96,25,44,40,92,92,44,96,71,46,46,85,88,96,46,88,40,88,58,48,21,29,44,23,23,25,15,15,15,15,Ligue 1
Lorient,70nn27vgkt6l48lvv5e66q7ww,dqrtbk6lsscer7078jro6z3hm,D. Sylla,Dembo Sylla,23,Defender,Guinea,Defender,95.0,77.0,10.0,172.0,8.0,0.0,0.0,21.0,15.0,12.0,342.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,89.12,58.82,0.0,50.0,0.0,56.76,57.14,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,20.26315789473684,2.631578947368421,45.26315789473684,2.1052631578947367,0.0,0.0,5.526315789473684,3.947368421052632,3.1578947368421053,0.0,0.0,1.5789473684210529,0.0,0.0,0.0,0.5263157894736842,0.7894736842105263,0.0,0.2631578947368421,0.5263157894736842,0.0,0.0,0.0,89.12,58.82,0.0,50.0,0.0,56.76,57.14,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB/RCB,81,62,75,81,94,9,19,91,97,100,25,9,94,9,19,28,34,44,34,41,28,19,50,50,88,88,19,69,25,56,94,25,9,9,19,9,9,12,6,6,6,6,75,62,69,75,88,9,19,75,94,100,25,9,94,9,19,28,31,31,34,38,25,19,50,50,88,88,19,69,25,56,94,25,9,9,19,9,9,12,6,6,6,6,Ligue 1
Le Havre,23pqcgxu1tip265hbe01kszbt,1anl1jfwm7l4p3y0tmyvueiuh,A. Seko,Ayumu Seko,26,Defender,Japan,Defender,102.0,70.0,17.0,171.0,6.0,3.0,2.0,12.0,21.0,6.0,360.0,0.0,4.0,1.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,86.36,60.71,100.0,100.0,0.0,57.14,75.0,50.0,0.2683737434047568,0.5175547571354173,1.0,4.0,0.08691897,3.0,21.0,22.0,0.4389859699999999,109.0,25.5,17.5,4.25,42.75,1.5,0.75,0.5,3.0,5.25,1.5,0.0,1.0,0.25,1.5,0.25,0.25,0.25,0.25,0.0,0.25,0.5,0.25,0.0,0.0,86.36,60.71,100.0,100.0,0.0,57.14,75.0,50.0,0.0670934358511892,0.1293886892838543,0.25,1.0,0.0217297425,0.75,5.25,5.5,0.1097464924999999,27.25,CB,25,69,92,33,38,83,71,29,54,85,40,73,35,100,94,88,75,71,44,75,27,96,46,40,12,83,100,88,40,35,88,29,67,100,94,90,92,98,96,96,88,54,17,60,88,25,33,79,71,21,50,69,40,73,33,100,92,83,69,62,44,69,23,92,46,40,12,83,100,88,40,35,88,29,67,100,92,81,83,98,88,92,88,50,Ligue 1
Le Havre,23pqcgxu1tip265hbe01kszbt,45lcfmo0varfc325n562ul2j8,A. Richardson,Amir Richardson,24,Midfielder,Morocco,Midfielder,69.0,81.0,10.0,148.0,7.0,7.0,2.0,25.0,10.0,5.0,360.0,3.0,5.0,6.0,9.0,5.0,1.0,11.0,12.0,0.0,3.0,6.0,2.0,0.0,0.0,84.57,71.43,100.0,27.27,42.86,50.0,46.67,66.67,0.5665752763337656,0.5161603860611621,5.0,10.0,0.22995937,5.0,12.0,17.0,0.5122751899999999,79.0,17.25,20.25,2.5,37.0,1.75,1.75,0.5,6.25,2.5,1.25,0.75,1.25,1.5,2.25,1.25,0.25,2.75,3.0,0.0,0.75,1.5,0.5,0.0,0.0,84.57,71.43,100.0,27.27,42.86,50.0,46.67,66.67,0.1416438190834414,0.1290400965152905,1.25,2.5,0.0574898425,1.25,3.0,4.25,0.1280687974999999,19.75,CM/AM,81,63,85,73,92,83,38,88,98,92,83,17,87,96,100,42,100,100,37,50,96,75,35,52,38,69,98,23,63,65,69,63,77,58,100,62,46,67,75,81,69,85,73,42,77,62,85,69,37,88,98,81,71,17,69,81,100,33,81,79,37,38,88,69,35,52,38,69,98,23,63,65,69,63,50,38,92,38,35,52,52,54,50,62,Ligue 1
Le Havre,23pqcgxu1tip265hbe01kszbt,4y1je8y7jioje2r96vf8zutxw,J. Mwanga,Junior Mwanga,23,Midfielder,France,Midfielder,47.0,23.0,4.0,70.0,0.0,0.0,0.0,6.0,9.0,4.0,225.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,88.61,66.67,0.0,0.0,0.0,37.5,0.0,60.0,0.0,0.078955043858077,0.0,2.0,0.03870264,0.0,7.0,6.0,0.11778125,47.0,18.8,9.2,1.6,28.0,0.0,0.0,0.0,2.4,3.6,1.6,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,88.61,66.67,0.0,0.0,0.0,37.5,0.0,60.0,0.0,0.0315820175432308,0.0,0.8,0.015481056,0.0,2.8,2.4,0.0471125,18.8,DM/CM,18,3,23,6,16,6,26,10,74,40,27,8,18,16,10,24,6,5,44,13,45,26,40,50,48,52,26,13,27,13,21,50,6,26,11,13,10,10,16,10,6,16,35,6,32,10,16,6,26,16,90,68,27,8,23,19,10,24,6,5,44,13,52,26,40,50,48,52,26,13,27,13,21,50,6,32,11,19,19,10,23,13,3,35,Ligue 1
Le Havre,23pqcgxu1tip265hbe01kszbt,5qpyf80if6m1o5vkwf1yt034l,M. Samatta,Mbwana Samatta,33,Attacker,Tanzania,Striker,20.0,35.0,5.0,54.0,15.0,17.0,12.0,24.0,4.0,2.0,338.0,7.0,24.0,3.0,1.0,5.0,5.0,7.0,7.0,1.0,2.0,3.0,1.0,0.0,0.0,65.85,83.33,50.0,28.57,41.18,54.55,65.22,60.0,1.600157459308238,0.0672822097375628,6.0,7.0,0.16968819,2.0,4.0,6.0,0.12440662,22.0,5.325443786982248,9.319526627218934,1.331360946745562,14.378698224852071,3.994082840236687,4.526627218934912,3.195266272189349,6.390532544378698,1.0650887573964498,0.5325443786982249,1.863905325443787,6.390532544378698,0.7988165680473372,0.2662721893491124,1.331360946745562,1.331360946745562,1.863905325443787,1.863905325443787,0.2662721893491124,0.5325443786982249,0.7988165680473372,0.2662721893491124,0.0,0.0,65.85,83.33,50.0,28.57,41.18,54.55,65.22,60.0,0.4260774299933178,0.017915381291067,1.5976331360946745,1.863905325443787,0.0451832458579881,0.5325443786982249,1.0650887573964498,1.5976331360946745,0.033126023076923,5.8579881656804735,ST,48,70,93,65,91,98,89,76,80,74,93,80,41,11,96,100,67,65,48,48,74,74,33,52,13,70,91,30,48,87,91,43,96,9,93,72,57,61,63,72,43,76,43,57,87,43,83,96,87,65,78,70,91,70,35,9,91,91,57,57,26,43,70,65,33,52,13,70,91,30,48,87,91,43,87,9,91,57,43,57,52,61,17,74,Ligue 1
Le Havre,23pqcgxu1tip265hbe01kszbt,65nkv8grj2jhs2hlja63bp90p,A. Touba,Ahmed Touba,28,Defender,Algeria,Defender,78.0,47.0,16.0,125.0,6.0,1.0,1.0,15.0,26.0,9.0,270.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,86.21,64.0,0.0,0.0,0.0,62.5,60.0,55.56,0.1284553251764116,0.1449795386256745,0.0,1.0,0.01935132,2.0,15.0,19.0,0.4019920199999999,87.0,26.0,15.666666666666666,5.333333333333333,41.66666666666666,2.0,0.3333333333333333,0.3333333333333333,5.0,8.666666666666666,3.0,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,86.21,64.0,0.0,0.0,0.0,62.5,60.0,55.56,0.0428184417254705,0.0483265128752248,0.0,0.3333333333333333,0.00645044,0.6666666666666666,5.0,6.333333333333333,0.1339973399999999,29.0,LB/LCB,65,35,94,35,85,38,59,53,100,100,32,29,12,32,29,88,6,6,44,12,71,9,44,50,76,82,9,12,32,76,68,50,53,47,26,12,12,32,82,88,53,76,71,41,100,65,88,44,74,59,100,100,32,32,12,38,29,94,6,6,44,12,82,9,44,50,76,82,9,12,32,76,68,50,65,47,26,12,12,35,94,94,71,88,Ligue 1
Le Havre,23pqcgxu1tip265hbe01kszbt,aou0s44ekqc7vyp71mjf8n3mc,S. Ebonog,Simon Ebonog,22,Midfielder,France,Midfielder,58.0,82.0,4.0,140.0,2.0,3.0,1.0,28.0,1.0,9.0,344.0,2.0,8.0,10.0,3.0,2.0,1.0,7.0,7.0,0.0,4.0,5.0,0.0,0.0,0.0,87.5,57.14,0.0,57.14,66.67,50.0,33.33,41.67,0.1898879519584967,0.1336864953323019,1.0,15.0,0.37064298,14.0,11.0,16.0,0.26533945,76.0,15.174418604651162,21.453488372093023,1.0465116279069766,36.627906976744185,0.5232558139534883,0.7848837209302325,0.2616279069767441,7.325581395348837,0.2616279069767441,2.3546511627906974,0.5232558139534883,2.093023255813953,2.6162790697674416,0.7848837209302325,0.5232558139534883,0.2616279069767441,1.8313953488372088,1.8313953488372088,0.0,1.0465116279069766,1.3081395348837208,0.0,0.0,0.0,87.5,57.14,0.0,57.14,66.67,50.0,33.33,41.67,0.049679987431002,0.0349761179648464,0.2616279069767441,3.924418604651162,0.0969705470930232,3.6627906976744176,2.877906976744186,4.186046511627906,0.0694202049418604,19.88372093023256,CM/AM,73,69,40,69,67,31,23,98,38,100,63,27,100,19,77,42,63,62,37,75,87,23,35,52,54,37,23,69,73,65,48,38,23,12,52,83,81,100,65,75,15,81,46,46,31,58,62,23,19,96,35,100,58,23,100,15,73,38,50,50,37,58,73,23,35,52,54,37,23,69,73,65,48,38,12,12,38,77,69,96,46,50,12,65,Ligue 1
Le Havre,23pqcgxu1tip265hbe01kszbt,ausceoo438aoxbb6gl8tpes16,T. Pembélé,Timothée Pembélé,24,Defender,France,Defender,34.0,14.0,1.0,47.0,1.0,2.0,2.0,12.0,6.0,3.0,208.0,0.0,3.0,1.0,1.0,0.0,0.0,4.0,5.0,0.0,2.0,3.0,1.0,0.0,0.0,77.05,25.0,20.0,50.0,0.0,54.55,0.0,37.5,0.1752332999705269,0.1018672341866907,1.0,3.0,0.0775631399999999,4.0,2.0,6.0,0.1923278,24.0,14.711538461538463,6.057692307692308,0.4326923076923077,20.336538461538463,0.4326923076923077,0.8653846153846154,0.8653846153846154,5.1923076923076925,2.5961538461538463,1.2980769230769231,0.0,1.2980769230769231,0.4326923076923077,0.4326923076923077,0.0,0.0,1.7307692307692308,2.1634615384615388,0.0,0.8653846153846154,1.2980769230769231,0.4326923076923077,0.0,0.0,77.05,25.0,20.0,50.0,0.0,54.55,0.0,37.5,0.0758221009487856,0.0440771686384719,0.4326923076923077,1.2980769230769231,0.0335609740384615,1.7307692307692308,0.8653846153846154,2.5961538461538463,0.0832187596153846,10.384615384615383,RB/RCB,16,6,12,12,25,41,69,22,19,41,25,53,28,25,19,28,56,56,34,62,53,41,50,50,19,25,53,69,25,50,25,34,38,31,50,31,31,66,19,25,19,12,25,6,12,12,31,50,75,56,38,56,25,62,38,31,19,28,75,75,34,75,69,44,50,50,19,25,53,69,25,50,25,34,56,38,56,38,44,88,25,31,25,12,Ligue 1
Le Havre,23pqcgxu1tip265hbe01kszbt,duuan2ogcypv8ftmnypoed3sa,R. Ndiaye,Rassoul Ndiaye,24,Midfielder,Senegal,Midfielder,24.0,63.0,0.0,83.0,1.0,6.0,4.0,14.0,0.0,2.0,225.0,1.0,11.0,5.0,6.0,2.0,4.0,8.0,8.0,0.0,2.0,2.0,4.0,0.0,0.0,82.18,0.0,14.29,25.0,16.67,50.0,33.33,28.57,0.5602924755668715,0.6320539364102953,4.0,7.0,0.1947472,5.0,9.0,14.0,0.5031128199999999,43.0,9.6,25.2,0.0,33.2,0.4,2.4,1.6,5.6,0.0,0.8,0.4,4.4,2.0,2.4,0.8,1.6,3.2,3.2,0.0,0.8,0.8,1.6,0.0,0.0,82.18,0.0,14.29,25.0,16.67,50.0,33.33,28.57,0.2241169902267485,0.2528215745641181,1.6,2.8,0.07789888,2.0,3.6,5.6,0.2012451279999999,17.2,CM/AM,10,31,8,15,37,71,63,58,15,37,29,60,77,60,77,98,73,73,37,33,42,92,35,52,23,8,58,17,12,65,48,25,73,81,96,37,38,67,50,54,65,27,19,62,8,35,42,88,73,77,15,46,42,77,88,88,85,100,88,88,37,46,50,100,35,52,23,8,58,17,12,65,48,25,85,96,100,42,46,81,73,73,77,50,Ligue 1
Le Mans,bj8hrmj01r3zit0x8r6qm2eu2,1leoymz0kfu4y17i1bqdn8zu2,L. Calodat,Lucas Calodat,24,Defender,France,Defender,39.0,20.0,5.0,56.0,1.0,3.0,2.0,11.0,2.0,5.0,245.0,3.0,8.0,2.0,4.0,1.0,0.0,7.0,8.0,1.0,4.0,1.0,3.0,1.0,0.0,78.87,71.43,37.5,57.14,100.0,61.11,33.33,25.0,0.2840392688131207,0.5260284844566941,1.0,3.0,0.0747572,0.0,5.0,5.0,0.8764475199999999,27.0,14.326530612244898,7.346938775510204,1.836734693877551,20.57142857142857,0.3673469387755101,1.1020408163265305,0.7346938775510203,4.040816326530612,0.7346938775510203,1.836734693877551,1.1020408163265305,2.9387755102040813,0.7346938775510203,1.469387755102041,0.3673469387755101,0.0,2.571428571428571,2.9387755102040813,0.3673469387755101,1.469387755102041,0.3673469387755101,1.1020408163265305,0.3673469387755101,0.0,78.87,71.43,37.5,57.14,100.0,61.11,33.33,25.0,0.1043409558905341,0.1932349534738876,0.3673469387755101,1.1020408163265305,0.0274618285714285,0.0,1.836734693877551,1.836734693877551,0.3219603134693877,9.918367346938776,LB/LCB,6,6,56,6,18,79,82,18,6,71,100,76,35,76,76,38,79,82,94,82,15,76,94,50,24,97,82,68,91,53,47,12,82,94,74,38,41,6,6,6,100,6,12,6,59,6,24,82,82,35,6,94,100,88,41,94,94,38,100,100,100,94,18,94,100,50,24,97,82,68,91,53,47,12,82,100,94,47,41,6,12,6,100,6,Ligue 1
Le Mans,bj8hrmj01r3zit0x8r6qm2eu2,27rvy5c5l3x2a9lqv0l87e4et,L. Mafouta,Louis Mafouta,32,Attacker,Central African Republic,Striker,21.0,18.0,2.0,39.0,4.0,10.0,8.0,9.0,0.0,0.0,333.0,6.0,16.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,75.0,100.0,0.0,50.0,60.0,39.13,30.77,100.0,1.543246631668424,0.1516227464035619,3.0,4.0,0.12728559,2.0,1.0,4.0,0.2581072099999999,12.0,5.675675675675675,4.864864864864865,0.5405405405405405,10.54054054054054,1.081081081081081,2.702702702702702,2.162162162162162,2.4324324324324325,0.0,0.0,1.6216216216216215,4.324324324324324,0.8108108108108107,0.5405405405405405,0.5405405405405405,0.5405405405405405,0.5405405405405405,0.8108108108108107,0.8108108108108107,0.2702702702702702,0.2702702702702702,0.0,0.2702702702702702,0.0,75.0,100.0,0.0,50.0,60.0,39.13,30.77,100.0,0.4170936842347091,0.0409791206496113,0.8108108108108107,1.081081081081081,0.0344015108108108,0.5405405405405405,0.2702702702702702,1.081081081081081,0.0697587054054053,3.243243243243243,ST,54,9,59,37,39,65,67,9,15,17,83,48,41,24,57,63,15,24,87,26,37,33,80,52,50,87,33,48,80,22,35,89,87,26,67,35,35,61,20,52,65,35,48,9,57,4,35,43,48,9,15,17,74,26,39,17,52,65,13,22,87,17,30,33,70,52,50,87,33,48,80,22,35,89,78,22,70,35,35,61,13,39,65,17,Ligue 1
