Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total effective clearance_Total,total goals_Total,total mins played,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total won tackle_Total,total assists_Total,total interception_Total,total accurate cross_Total,total won contest_Total,total big chances saved_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total effective clearance_p90,total goals_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total won tackle_p90,total assists_p90,total interception_p90,total accurate cross_p90,total won contest_p90,total big chances saved_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total goals_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won tackle_TotalPR,total assists_TotalPR,total interception_TotalPR,total accurate cross_TotalPR,total won contest_TotalPR,total big chances saved_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total effective clearance_p90PR,total goals_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won tackle_p90PR,total assists_p90PR,total interception_p90PR,total accurate cross_p90PR,total won contest_p90PR,total big chances saved_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Dundee,g7em7tpuicehjy3wmsbimsee,4obzlvdnr5rtqv8x3yw19hxt6,C. Reilly,Charlie Reilly,24.0,Attacker,Scotland,Striker,12.0,27.0,2.0,35.0,3.0,4.0,9.0,6.0,3.0,3.0,3.0,3.0,17.0,5.0,1.0,247.0,1.0,9.0,9.0,2.0,0.0,1.0,4.0,2.0,0.0,70.0,50.0,21.05,66.67,11.11,73.91,0.0,50.0,0.7838682735691894,0.3375294811989862,0.0,4.0,0.12646915,0.0,6.0,5.0,0.17472218,15.0,4.372469635627531,9.838056680161944,0.728744939271255,12.753036437246964,1.0931174089068827,1.45748987854251,3.279352226720648,2.1862348178137654,1.0931174089068827,1.0931174089068827,1.0931174089068827,1.0931174089068827,6.194331983805668,1.8218623481781373,0.3643724696356275,0.3643724696356275,3.279352226720648,3.279352226720648,0.728744939271255,0.0,0.3643724696356275,1.45748987854251,0.728744939271255,0.0,70.0,50.0,21.05,66.67,11.11,73.91,0.0,50.0,0.2856200187094212,0.1229864506393067,0.0,1.45748987854251,0.0460818765182186,0.0,2.1862348178137654,1.8218623481781373,0.0636639522267206,5.465587044534413,ST,30,39,55,30,41,41,39,45,70,57,20,18,48,77,54,14,16,95,50,32,62,84,43,50,29,66,64,77,14,100,5,46,43,43,18,45,39,12,77,52,39,48,32,46,61,43,57,57,64,57,79,75,32,32,75,89,64,21,29,96,61,32,68,93,54,50,29,66,64,77,14,100,5,46,50,57,18,61,57,12,82,68,50,50,Premiership
Dundee,g7em7tpuicehjy3wmsbimsee,5abi92gsj9ceiv261x4jo7190,O. Bevan,Owen Bevan,22.0,Defender,Wales,Defender,171.0,29.0,15.0,200.0,33.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,40.0,65.0,1.0,540.0,2.0,9.0,2.0,5.0,0.0,12.0,0.0,0.0,0.0,80.0,40.54,0.0,0.0,66.67,62.5,68.75,100.0,0.4185978762157452,0.1329316057185764,1.0,2.0,0.03686598,0.0,4.0,6.0,0.2164301099999999,126.0,28.5,4.833333333333333,2.5,33.333333333333336,5.5,0.1666666666666666,0.5,0.5,0.0,0.0,0.1666666666666666,0.1666666666666666,6.666666666666667,10.833333333333334,0.1666666666666666,0.3333333333333333,1.5,0.3333333333333333,0.8333333333333334,0.0,2.0,0.0,0.0,0.0,80.0,40.54,0.0,0.0,66.67,62.5,68.75,100.0,0.0697663127026241,0.0221552676197627,0.1666666666666666,0.3333333333333333,0.00614433,0.0,0.6666666666666666,1.0,0.0360716849999999,21.0,CB,59,5,75,39,91,39,61,73,39,30,55,52,91,100,91,86,73,43,84,48,100,45,23,45,14,50,45,23,93,36,45,91,68,59,84,45,36,18,9,9,14,41,14,5,52,9,91,27,52,61,39,30,43,39,77,100,84,75,59,27,75,48,95,45,23,45,14,50,45,23,93,36,45,91,64,45,77,41,32,18,5,5,5,9,Premiership
Dundee,g7em7tpuicehjy3wmsbimsee,7d9la6gbbobi9yie2ejf9uj1l,E. Hamilton,Ethan Hamilton,27.0,Midfielder,Scotland,Midfielder,112.0,72.0,4.0,184.0,10.0,2.0,9.0,1.0,8.0,2.0,8.0,8.0,32.0,12.0,0.0,540.0,2.0,3.0,12.0,6.0,0.0,4.0,0.0,3.0,0.0,81.42,21.05,0.0,37.5,22.22,50.0,58.82,66.67,0.534792044410348,0.1745869748162147,5.0,9.0,0.19477389,5.0,11.0,12.0,0.3166840799999999,64.0,18.666666666666668,12.0,0.6666666666666666,30.666666666666668,1.6666666666666667,0.3333333333333333,1.5,0.1666666666666666,1.3333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333,5.333333333333333,2.0,0.0,0.3333333333333333,0.5,2.0,1.0,0.0,0.6666666666666666,0.0,0.5,0.0,81.42,21.05,0.0,37.5,22.22,50.0,58.82,66.67,0.0891320074017246,0.0290978291360357,0.8333333333333334,1.5,0.032462315,0.8333333333333334,1.8333333333333333,2.0,0.0527806799999999,10.666666666666666,DM/CM,75,42,33,62,90,23,96,46,100,75,88,88,88,90,42,81,46,92,44,48,35,29,77,52,33,8,29,38,62,44,71,54,79,33,98,77,75,79,40,38,21,33,38,12,17,25,75,12,75,33,100,58,67,67,62,67,42,75,42,79,29,48,12,29,54,52,33,8,29,38,62,44,71,54,62,17,88,62,58,71,21,19,12,8,Premiership
Dundee,g7em7tpuicehjy3wmsbimsee,9bwl8is56w0vq2g204xkfep78,J. Bevan,Joe Bevan,22.0,Midfielder,Scotland,Midfielder,13.0,39.0,0.0,50.0,5.0,5.0,9.0,8.0,1.0,2.0,21.0,22.0,19.0,3.0,1.0,402.0,3.0,15.0,1.0,5.0,1.0,3.0,2.0,8.0,0.0,64.1,0.0,14.29,38.1,33.33,34.55,50.0,100.0,0.7017839252481595,0.4295757892413564,6.0,11.0,0.27966479,8.0,5.0,8.0,0.28926615,25.0,2.9104477611940296,8.73134328358209,0.0,11.194029850746269,1.1194029850746268,1.1194029850746268,2.014925373134328,1.791044776119403,0.2238805970149253,0.4477611940298507,4.701492537313433,4.925373134328358,4.253731343283582,0.6716417910447761,0.2238805970149253,0.6716417910447761,3.3582089552238803,0.2238805970149253,1.1194029850746268,0.2238805970149253,0.6716417910447761,0.4477611940298507,1.791044776119403,0.0,64.1,0.0,14.29,38.1,33.33,34.55,50.0,100.0,0.1571158041600357,0.0961736841585126,1.343283582089552,2.462686567164179,0.0626115201492537,1.791044776119403,1.1194029850746268,1.791044776119403,0.0647610783582089,5.597014925373134,RM/RCM,20,40,20,40,60,70,80,100,60,70,100,100,40,40,90,100,100,30,50,80,60,70,100,60,20,20,20,40,90,20,50,100,80,60,100,100,100,100,20,20,20,30,20,20,20,20,60,40,80,100,60,80,100,100,20,40,100,100,100,20,60,80,60,60,80,60,20,20,20,40,90,20,50,100,80,60,100,100,100,100,20,20,20,20,Premiership
Dundee,g7em7tpuicehjy3wmsbimsee,qf0thkiw5e7er4ldew9rrfh0,R. Finnigan,Ryan Finnigan,22.0,Midfielder,England,Midfielder,78.0,54.0,2.0,130.0,10.0,5.0,4.0,1.0,3.0,1.0,3.0,4.0,46.0,11.0,0.0,471.0,0.0,1.0,11.0,11.0,0.0,7.0,2.0,2.0,0.0,84.42,40.0,66.67,66.67,0.0,63.01,55.56,47.83,0.3613688667755642,0.4319800096945198,2.0,2.0,0.03546945,1.0,9.0,9.0,0.4783033999999999,67.0,14.904458598726114,10.318471337579618,0.3821656050955413,24.840764331210192,1.910828025477707,0.9554140127388536,0.7643312101910827,0.1910828025477706,0.5732484076433121,0.1910828025477706,0.5732484076433121,0.7643312101910827,8.789808917197453,2.1019108280254777,0.0,0.0,0.1910828025477706,2.1019108280254777,2.1019108280254777,0.0,1.3375796178343948,0.3821656050955413,0.3821656050955413,0.0,84.42,40.0,66.67,66.67,0.0,63.01,55.56,47.83,0.0690513758169867,0.0825439508970419,0.3821656050955413,0.3821656050955413,0.006777601910828,0.1910828025477706,1.7197452229299364,1.7197452229299364,0.0913955541401273,12.802547770700636,DM/CM,50,25,10,33,90,79,52,46,71,44,23,29,98,83,42,25,21,85,96,48,79,77,56,52,46,35,96,94,25,92,67,12,62,83,67,12,8,21,29,23,58,38,21,8,8,8,83,62,46,42,54,33,8,12,96,79,42,25,17,83,75,48,46,71,42,52,46,35,96,94,25,92,67,12,54,67,62,8,8,12,17,8,33,21,Premiership
Dundee,g7em7tpuicehjy3wmsbimsee,ucsmsk8k5wn69tdpz70ytyad,A. Forrest,Alan Forrest,30.0,Attacker,Scotland,Striker,26.0,38.0,4.0,61.0,2.0,5.0,4.0,3.0,1.0,1.0,9.0,11.0,18.0,7.0,0.0,261.0,1.0,9.0,3.0,5.0,1.0,2.0,3.0,4.0,0.0,70.93,44.44,33.33,44.44,25.0,39.13,18.18,55.56,0.2380605428056926,0.4173556585144898,2.0,10.0,0.37069317,2.0,6.0,4.0,0.27948732,24.0,8.965517241379311,13.10344827586207,1.3793103448275863,21.03448275862069,0.6896551724137931,1.7241379310344829,1.3793103448275863,1.0344827586206895,0.3448275862068966,0.3448275862068966,3.103448275862069,3.793103448275862,6.206896551724138,2.413793103448276,0.0,0.3448275862068966,3.103448275862069,1.0344827586206895,1.7241379310344829,0.3448275862068966,0.6896551724137931,1.0344827586206895,1.3793103448275863,0.0,70.93,44.44,33.33,44.44,25.0,39.13,18.18,55.56,0.0820898423467905,0.1439157443153413,0.6896551724137931,3.4482758620689657,0.1278252310344827,0.6896551724137931,2.0689655172413794,1.3793103448275863,0.0963749379310344,8.275862068965518,ST,86,59,86,68,21,52,12,9,30,25,80,82,61,88,18,14,16,25,93,77,82,71,77,50,39,55,84,59,34,46,21,57,7,57,57,88,89,52,77,45,64,64,96,75,96,82,32,64,14,7,32,25,82,96,79,96,18,18,14,29,100,89,89,82,82,50,39,55,84,59,34,46,21,57,7,68,61,86,93,57,75,50,75,71,Premiership
Dundee United,4qdzzur2cuuridyb0jso8mksi,2mcmtd938ghenrhl2j6wt15ux,M. Merghem,Mehdi Merghem,29.0,Attacker,Algeria,Striker,29.0,49.0,8.0,75.0,3.0,6.0,7.0,2.0,5.0,3.0,7.0,7.0,9.0,1.0,0.0,217.0,0.0,9.0,2.0,0.0,2.0,0.0,3.0,4.0,0.0,84.27,66.67,20.0,57.14,0.0,39.13,75.0,0.0,0.3794512311985244,0.5049295711866827,5.0,9.0,0.2146961,3.0,9.0,10.0,0.5617457100000001,39.0,12.027649769585254,20.32258064516129,3.317972350230415,31.10599078341014,1.2442396313364057,2.4884792626728114,2.903225806451613,0.8294930875576038,2.0737327188940093,1.2442396313364057,2.903225806451613,2.903225806451613,3.7327188940092166,0.4147465437788019,0.0,0.0,3.7327188940092166,0.8294930875576038,0.0,0.8294930875576038,0.0,1.2442396313364057,1.6589861751152075,0.0,84.27,66.67,20.0,57.14,0.0,39.13,75.0,0.0,0.157376086672199,0.2094177945013891,2.0737327188940093,3.7327188940092166,0.089044465437788,1.2442396313364057,3.7327188940092166,4.147465437788019,0.2329820917050691,16.175115207373274,RW,67,33,83,33,83,58,17,17,100,50,17,17,17,42,25,17,17,17,25,75,25,67,42,58,83,58,75,100,17,17,92,25,17,33,42,42,33,42,83,42,33,67,100,67,100,83,100,100,17,17,100,83,50,50,33,67,25,17,17,17,25,100,25,67,67,58,83,58,75,100,17,17,92,25,17,83,83,50,50,67,100,83,83,100,Premiership
Dundee United,4qdzzur2cuuridyb0jso8mksi,2mlp8fydf5qodhl88jhylnk2y,D. Tait,Dylan Tait,24.0,Midfielder,Scotland,Midfielder,119.0,110.0,22.0,226.0,5.0,10.0,8.0,3.0,5.0,3.0,4.0,5.0,30.0,5.0,0.0,430.0,2.0,7.0,11.0,10.0,0.0,7.0,3.0,1.0,0.0,78.75,44.9,50.0,25.0,25.0,44.78,62.5,76.92,0.5758449234259426,0.8650043879246028,3.0,6.0,0.12625987,3.0,28.0,31.0,0.94928032,98.0,24.906976744186046,23.02325581395349,4.604651162790698,47.30232558139535,1.0465116279069768,2.0930232558139537,1.6744186046511629,0.627906976744186,1.0465116279069768,0.627906976744186,0.8372093023255814,1.0465116279069768,6.279069767441861,1.0465116279069768,0.0,0.4186046511627907,1.4651162790697674,2.302325581395349,2.0930232558139537,0.0,1.4651162790697674,0.627906976744186,0.2093023255813953,0.0,78.75,44.9,50.0,25.0,25.0,44.78,62.5,76.92,0.1205256816472903,0.1810474300307308,0.627906976744186,1.255813953488372,0.0264264844186046,0.627906976744186,5.8604651162790695,6.488372093023256,0.1986865786046511,20.511627906976745,DM/CM,79,67,100,71,60,100,88,75,90,94,35,42,83,42,42,81,79,85,90,48,79,92,25,52,25,50,90,21,69,21,79,85,88,100,83,52,46,52,88,100,100,62,75,62,100,71,48,100,88,71,92,83,25,29,75,25,42,83,67,92,67,48,71,92,12,52,25,50,90,21,69,21,79,85,79,92,79,50,42,50,79,96,92,46,Premiership
Dundee United,4qdzzur2cuuridyb0jso8mksi,2wvwvhtzwgg975e5b0xqphbmc,D. Bennie,Daniel Bennie,20.0,Attacker,Australia,Striker,18.0,44.0,3.0,61.0,10.0,8.0,14.0,10.0,4.0,5.0,8.0,8.0,22.0,5.0,0.0,318.0,3.0,25.0,3.0,5.0,0.0,0.0,1.0,3.0,0.0,69.32,75.0,14.29,37.5,21.43,44.0,52.63,83.33,1.4089032738692089,0.5951922903465174,6.0,3.0,0.07739942,3.0,4.0,12.0,0.3960425899999999,34.0,5.09433962264151,12.452830188679243,0.8490566037735849,17.264150943396228,2.830188679245284,2.2641509433962264,3.962264150943396,2.830188679245284,1.1320754716981132,1.4150943396226416,2.2641509433962264,2.2641509433962264,6.226415094339623,1.4150943396226416,0.0,0.8490566037735849,7.075471698113208,0.8490566037735849,1.4150943396226416,0.0,0.0,0.2830188679245283,0.8490566037735849,0.0,69.32,75.0,14.29,37.5,21.43,44.0,52.63,83.33,0.3987462095856252,0.1684506482112785,1.69811320754717,0.8490566037735849,0.021905496226415,0.8490566037735849,1.1320754716981132,3.39622641509434,0.112087525471698,9.622641509433963,ST,52,71,70,68,88,82,84,75,80,84,73,68,79,77,18,50,80,25,93,32,27,57,64,50,25,93,61,41,21,59,86,86,68,75,89,36,25,70,55,88,82,79,46,64,75,61,89,79,79,79,82,86,61,57,82,75,18,43,82,14,89,32,27,57,61,50,25,93,61,41,21,59,86,86,71,75,86,29,21,75,57,86,82,86,Premiership
Dundee United,4qdzzur2cuuridyb0jso8mksi,33kmvqsctqwkosi4o2lumxap6,B. Esselink,Bert Esselink,27.0,Defender,Netherlands,Defender,205.0,84.0,21.0,289.0,25.0,2.0,5.0,4.0,1.0,1.0,3.0,3.0,39.0,47.0,0.0,512.0,1.0,9.0,5.0,3.0,0.0,7.0,0.0,3.0,0.0,88.92,55.26,0.0,100.0,20.0,59.09,54.35,50.0,0.5619401296262088,0.0886115908784176,0.0,1.0,0.01689528,0.0,20.0,32.0,0.5276878000000002,204.0,36.03515625,14.765625,3.69140625,50.80078125,4.39453125,0.3515625,0.87890625,0.703125,0.17578125,0.17578125,0.52734375,0.52734375,6.85546875,8.26171875,0.0,0.17578125,1.58203125,0.87890625,0.52734375,0.0,1.23046875,0.0,0.52734375,0.0,88.92,55.26,0.0,100.0,20.0,59.09,54.35,50.0,0.098778538410857,0.0155762562090968,0.0,0.17578125,0.0029698734375,0.0,3.515625,5.625,0.09275762109375,35.859375,CB,68,77,93,73,82,57,84,84,82,73,84,82,84,93,41,61,73,86,59,48,77,45,91,45,68,95,45,82,55,27,14,27,82,41,39,25,20,18,80,91,68,86,64,45,82,59,73,50,77,77,77,59,73,73,82,77,41,55,64,73,45,48,77,45,86,45,68,95,45,82,55,27,14,27,73,41,39,23,18,18,64,91,41,64,Premiership
Dundee United,4qdzzur2cuuridyb0jso8mksi,4i81y9jhkouk3zmd03gjp1gx5,W. Ferry,Will Ferry,25.0,Midfielder,Republic of Ireland,Midfielder,65.0,59.0,18.0,120.0,5.0,9.0,3.0,2.0,1.0,1.0,9.0,10.0,30.0,24.0,1.0,424.0,1.0,6.0,7.0,10.0,1.0,10.0,4.0,5.0,0.0,73.17,41.86,18.18,55.56,33.33,65.22,71.43,76.92,0.1427963070105148,0.8858556455603231,2.0,6.0,0.11970676,3.0,16.0,21.0,0.7308900299999999,54.0,13.797169811320757,12.523584905660377,3.820754716981132,25.471698113207548,1.0613207547169812,1.910377358490566,0.6367924528301887,0.4245283018867924,0.2122641509433962,0.2122641509433962,1.910377358490566,2.1226415094339623,6.367924528301887,5.09433962264151,0.2122641509433962,0.2122641509433962,1.2735849056603774,1.4858490566037736,2.1226415094339623,0.2122641509433962,2.1226415094339623,0.8490566037735848,1.0613207547169812,0.0,73.17,41.86,18.18,55.56,33.33,65.22,71.43,76.92,0.0303105368654394,0.1880353964632761,0.4245283018867924,1.2735849056603774,0.0254094537735849,0.6367924528301887,3.39622641509434,4.4575471698113205,0.1551417516509433,11.462264150943396,LM/LCM,100,50,100,100,100,100,38,50,25,25,50,62,100,100,100,75,50,88,100,100,100,100,50,62,50,75,75,50,100,100,100,100,25,100,50,50,50,38,100,75,100,100,100,50,100,75,50,100,25,25,25,25,25,25,50,100,100,75,50,75,100,100,100,100,25,62,50,75,75,50,100,100,100,100,25,100,25,25,25,25,100,75,100,75,Premiership
Dundee United,4qdzzur2cuuridyb0jso8mksi,5vdl6vrqi5zfv3ur364yzv85w,E. Agyei,Emmanuel Agyei,21.0,Midfielder,Ghana,Midfielder,36.0,32.0,2.0,68.0,7.0,2.0,4.0,3.0,1.0,2.0,5.0,5.0,28.0,7.0,1.0,239.0,1.0,6.0,6.0,9.0,0.0,5.0,0.0,2.0,0.0,75.56,28.57,0.0,40.0,25.0,59.57,50.0,69.23,0.3467404304801811,0.1478459425538952,0.0,0.0,0.0,1.0,1.0,4.0,0.06142294,36.0,13.556485355648537,12.050209205020922,0.7531380753138076,25.606694560669457,2.6359832635983267,0.7531380753138076,1.5062761506276152,1.1297071129707112,0.3765690376569038,0.7531380753138076,1.882845188284519,1.882845188284519,10.543933054393309,2.6359832635983267,0.3765690376569038,0.3765690376569038,2.2594142259414225,2.2594142259414225,3.389121338912134,0.0,1.882845188284519,0.0,0.7531380753138076,0.0,75.56,28.57,0.0,40.0,25.0,59.57,50.0,69.23,0.1305717102226623,0.0556742043089981,0.0,0.0,0.0,0.3765690376569038,0.3765690376569038,1.5062761506276152,0.0231299774058577,13.556485355648537,DM/CM,8,4,10,8,79,23,52,75,27,75,50,42,79,67,92,62,75,65,81,48,52,29,56,52,21,17,29,48,69,88,50,62,50,21,15,4,4,21,4,4,4,8,12,17,21,17,96,46,83,92,42,96,83,79,100,92,100,79,92,88,100,48,92,29,79,52,21,17,29,48,69,88,50,62,83,54,15,4,4,25,4,4,4,29,Premiership
Dundee United,4qdzzur2cuuridyb0jso8mksi,683w7bqk233kdcznry98ld23t,Panutche Camará,Panutche Amadu Pereira Camará,29.0,Midfielder,Guinea-Bissau,Midfielder,88.0,95.0,10.0,180.0,3.0,8.0,2.0,1.0,1.0,1.0,7.0,7.0,21.0,3.0,0.0,357.0,0.0,5.0,3.0,8.0,0.0,3.0,3.0,6.0,0.0,90.91,83.33,100.0,85.71,0.0,46.67,30.0,88.89,0.1766095604713374,0.7295789737937536,2.0,12.0,0.29753167,5.0,13.0,18.0,0.91840685,96.0,22.18487394957983,23.949579831932773,2.5210084033613445,45.3781512605042,0.7563025210084033,2.016806722689076,0.5042016806722689,0.2521008403361344,0.2521008403361344,0.2521008403361344,1.7647058823529411,1.7647058823529411,5.294117647058823,0.7563025210084033,0.0,0.0,1.2605042016806722,0.7563025210084033,2.016806722689076,0.0,0.7563025210084033,0.7563025210084033,1.512605042016807,0.0,90.91,83.33,100.0,85.71,0.0,46.67,30.0,88.89,0.0445234186062195,0.1839274723849799,0.5042016806722689,3.0252100840336134,0.0750079840336134,1.2605042016806722,3.277310924369748,4.53781512605042,0.2315311386554621,24.201680672268907,DM/CM,58,60,75,58,35,96,29,46,27,44,81,81,44,12,42,25,65,25,69,48,17,92,92,52,83,100,100,100,25,25,25,94,42,96,67,88,92,79,46,60,96,58,62,67,67,58,38,96,21,50,21,42,75,75,58,8,42,25,58,25,62,48,21,96,92,52,83,100,100,100,25,25,25,94,38,96,71,92,92,79,46,54,100,58,Premiership
Dundee United,4qdzzur2cuuridyb0jso8mksi,84isfq4ix06ebaf7a7jcvd9wq,J. Rawlins,Joshua Rawlins,22.0,Defender,Australia,Defender,53.0,66.0,6.0,118.0,3.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,15.0,22.0,0.0,450.0,0.0,6.0,3.0,6.0,0.0,4.0,1.0,1.0,1.0,72.84,35.29,16.67,50.0,0.0,65.22,50.0,75.0,0.078526863510233,0.2578274004311796,0.0,3.0,0.0816482799999999,1.0,11.0,11.0,0.4798663999999999,47.0,10.6,13.2,1.2,23.6,0.6,0.4,0.2,0.2,0.0,0.2,0.4,0.4,3.0,4.4,0.0,0.0,1.2,0.6,1.2,0.0,0.8,0.2,0.2,0.2,72.84,35.29,16.67,50.0,0.0,65.22,50.0,75.0,0.0157053727020466,0.0515654800862359,0.0,0.6,0.0163296559999999,0.2,2.2,2.2,0.0959732799999999,9.4,RB/RCB,38,62,42,46,27,46,19,35,23,50,27,19,23,85,54,38,58,42,65,46,42,35,35,85,23,38,38,46,38,77,50,69,15,46,27,19,31,23,42,38,62,38,15,38,31,15,15,38,8,23,23,35,23,15,8,77,54,38,38,31,46,46,31,31,23,77,23,38,38,46,38,77,50,69,15,46,27,15,15,23,31,31,54,15,Premiership
Dundee United,4qdzzur2cuuridyb0jso8mksi,906itj33c7nzyzhkvxswvaxas,L. Rose,Lachlan Rose,27.0,Attacker,Australia,Striker,6.0,15.0,0.0,21.0,6.0,3.0,11.0,9.0,2.0,5.0,3.0,3.0,7.0,1.0,1.0,244.0,3.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,63.64,0.0,0.0,0.0,27.27,18.92,24.0,0.0,1.361171579582058,0.2243751887700656,2.0,1.0,0.02385149,2.0,0.0,1.0,0.0251324299999999,7.0,2.2131147540983607,5.532786885245901,0.0,7.745901639344262,2.2131147540983607,1.1065573770491803,4.057377049180328,3.319672131147541,0.7377049180327868,1.8442622950819672,1.1065573770491803,1.1065573770491803,2.581967213114754,0.3688524590163934,0.3688524590163934,1.1065573770491803,6.270491803278688,0.3688524590163934,0.0,0.0,0.0,0.0,0.0,0.0,63.64,0.0,0.0,0.0,27.27,18.92,24.0,0.0,0.5020714842720706,0.0827613401201061,0.7377049180327868,0.3688524590163934,0.0087976807377049,0.7377049180327868,0.0,0.3688524590163934,0.0092701586065573,2.581967213114754,ST,7,7,18,4,64,34,64,66,50,84,20,18,11,20,54,50,57,7,16,32,27,27,9,50,14,18,27,9,39,7,32,16,64,32,57,9,4,52,9,7,4,11,7,14,18,4,75,36,82,86,61,93,36,36,14,25,68,68,75,7,16,32,27,27,9,50,14,18,27,9,39,7,32,16,86,32,64,14,7,61,9,7,4,14,Premiership
Dundee United,4qdzzur2cuuridyb0jso8mksi,c3hzkxxmd1p7v7fn6ctxbngiy,J. Randall,Jesse Randall,24.0,Attacker,New Zealand,Striker,22.0,50.0,3.0,61.0,2.0,11.0,11.0,9.0,2.0,3.0,14.0,14.0,18.0,4.0,1.0,351.0,4.0,24.0,6.0,2.0,1.0,2.0,11.0,5.0,0.0,72.62,42.86,28.21,35.71,36.36,43.9,33.33,40.0,0.9796233448261756,1.4260378245300962,2.0,9.0,0.26961968,3.0,4.0,6.0,0.92813463,22.0,5.641025641025641,12.82051282051282,0.7692307692307693,15.64102564102564,0.5128205128205129,2.8205128205128207,2.8205128205128207,2.307692307692308,0.5128205128205129,0.7692307692307693,3.58974358974359,3.58974358974359,4.615384615384616,1.0256410256410258,0.2564102564102564,1.0256410256410258,6.153846153846154,1.5384615384615383,0.5128205128205129,0.2564102564102564,0.5128205128205129,2.8205128205128207,1.2820512820512822,0.0,72.62,42.86,28.21,35.71,36.36,43.9,33.33,40.0,0.2511854730323527,0.3656507242384862,0.5128205128205129,2.307692307692308,0.0691332512820512,0.7692307692307693,1.0256410256410258,1.5384615384615383,0.2379832384615384,5.641025641025641,ST,68,75,70,68,21,93,64,66,50,57,91,88,61,68,54,64,75,62,50,77,82,100,88,50,46,50,75,36,62,54,48,32,54,96,57,80,82,70,55,61,96,61,54,71,71,50,14,93,54,64,46,50,93,89,46,64,43,61,71,61,50,75,82,100,75,50,46,50,75,36,62,54,48,32,39,100,54,79,79,71,50,57,96,57,Premiership
