Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate cross_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total effective clearance_Total,total interception_Total,total mins played,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total won contest_Total,total won tackle_Total,total assists_Total,total goals_Total,total big chances saved_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate cross_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total effective clearance_p90,total interception_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total won contest_p90,total won tackle_p90,total assists_p90,total goals_p90,total big chances saved_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate cross_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total interception_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total assists_TotalPR,total goals_TotalPR,total big chances saved_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate cross_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total effective clearance_p90PR,total interception_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won contest_p90PR,total won tackle_p90PR,total assists_p90PR,total goals_p90PR,total big chances saved_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Dukla Banská Bystrica,4wplsg3qopnhc3v741nbme1re,6hew65b32paemf47ffwkfjis5,Ľ. Willwéber,Ľubomír Willwéber,34.0,Defender,Slovakia,Defender,194.0,0.0,64.0,28.0,258.0,12.0,1.0,10.0,6.0,4.0,1.0,1.0,1.0,20.0,54.0,5.0,669.0,2.0,7.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,83.77,51.85,0.0,0.0,20.0,52.63,63.16,57.14,1.077429385090788,0.0,4.0,2.0,0.03686598,0.0,11.0,11.0,0.3377618899999998,155.0,26.09865470852018,0.0,8.609865470852018,3.7668161434977576,34.708520179372194,1.6143497757847534,0.1345291479820627,1.3452914798206277,0.8071748878923767,0.5381165919282511,0.1345291479820627,0.1345291479820627,0.1345291479820627,2.6905829596412554,7.26457399103139,0.6726457399103138,0.2690582959641255,0.9417040358744394,0.1345291479820627,0.0,0.5381165919282511,0.0,0.1345291479820627,0.1345291479820627,0.0,83.77,51.85,0.0,0.0,20.0,52.63,63.16,57.14,0.1449456571871015,0.0,0.5381165919282511,0.2690582959641255,0.0049595488789237,0.0,1.4798206278026906,1.4798206278026906,0.0454388192825111,20.85201793721973,CB,66,32,34,80,68,66,32,98,91,95,55,34,34,46,100,45,77,61,20,16,38,39,91,96,52,46,68,32,16,46,32,66,14,100,16,98,54,46,23,38,25,25,68,50,32,11,71,50,43,21,89,79,93,50,21,21,11,89,29,61,43,18,16,18,39,82,93,52,46,68,32,16,46,32,66,14,86,16,89,39,36,23,25,14,11,50,Niké Liga
Dukla Banská Bystrica,4wplsg3qopnhc3v741nbme1re,6mvmk0oww2bhds22i98kgmolw,A. Adewale,Alabi Toheeb Adewale,25.0,Defender,Nigeria,Defender,65.0,0.0,62.0,10.0,127.0,8.0,4.0,4.0,3.0,1.0,2.0,4.0,4.0,21.0,19.0,11.0,547.0,0.0,7.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,79.38,43.48,0.0,0.0,0.0,45.65,57.14,75.0,0.3896952327410716,0.274982532384052,1.0,5.0,0.13998518,3.0,9.0,14.0,0.2805902699999999,65.0,10.694698354661792,0.0,10.20109689213894,1.6453382084095065,20.89579524680073,1.3162705667276051,0.6581352833638026,0.6581352833638026,0.4936014625228519,0.1645338208409506,0.3290676416819013,0.6581352833638026,0.6581352833638026,3.4552102376599634,3.126142595978062,1.809872029250457,0.0,1.1517367458866543,0.8226691042047533,0.0,0.9872029250457038,0.0,0.0,0.0,0.0,79.38,43.48,0.0,0.0,0.0,45.65,57.14,75.0,0.064118045606392,0.0452439267176685,0.1645338208409506,0.8226691042047533,0.0230322965265082,0.4936014625228519,1.480804387568556,2.303473491773309,0.0461665892138939,10.694698354661792,LB/LCB,43,25,36,57,43,64,54,64,71,57,86,39,39,43,79,86,14,57,64,11,54,39,36,46,54,57,71,25,11,14,21,57,82,64,43,57,43,50,64,36,36,29,43,36,25,29,64,29,50,57,57,71,50,79,29,29,14,71,86,14,50,50,11,29,39,36,46,54,57,71,25,11,14,21,57,82,71,50,50,36,57,64,14,21,7,21,Niké Liga
Dukla Banská Bystrica,4wplsg3qopnhc3v741nbme1re,71unvnpwjjeqq2oci02ev8us5,D. Richtárech,Dávid Richtárech,30.0,Midfielder,Slovakia,Midfielder,85.0,2.0,89.0,14.0,172.0,0.0,4.0,9.0,1.0,8.0,3.0,17.0,18.0,28.0,12.0,7.0,551.0,1.0,2.0,6.0,6.0,7.0,0.0,0.0,0.0,0.0,76.79,51.85,28.57,35.29,11.11,48.28,0.0,43.75,0.5308781527854814,0.4663490226906134,5.0,4.0,0.08266008,2.0,20.0,19.0,0.4851206299999999,98.0,13.883847549909255,0.3266787658802178,14.537205081669692,2.2867513611615244,28.09437386569873,0.0,0.6533575317604357,1.4700544464609802,0.1633393829401089,1.3067150635208713,0.4900181488203267,2.7767695099818512,2.9401088929219603,4.573502722323049,1.960072595281307,1.1433756805807622,0.1633393829401089,0.3266787658802178,0.9800362976406536,0.9800362976406536,1.1433756805807622,0.0,0.0,0.0,0.0,76.79,51.85,28.57,35.29,11.11,48.28,0.0,43.75,0.0867133098923653,0.0761731616010076,0.8166969147005445,0.6533575317604357,0.01350164646098,0.3266787658802178,3.266787658802178,3.1034482758620694,0.0792393043557168,16.00725952813067,DM/CM,50,61,52,61,48,4,54,85,28,96,89,100,100,57,72,63,33,15,54,89,61,35,33,52,50,15,63,63,37,22,19,7,11,56,59,87,44,33,48,54,46,48,52,41,63,30,59,22,4,33,81,26,96,89,93,96,41,63,33,30,15,30,85,44,35,33,52,50,15,63,63,37,22,19,7,11,52,56,81,41,33,44,37,37,33,37,Niké Liga
Dukla Banská Bystrica,4wplsg3qopnhc3v741nbme1re,8od1c130jxczrb7jan2hes3fu,N. Šikula,Nicolas Sikula,23.0,Defender,Slovakia,Defender,93.0,4.0,104.0,12.0,193.0,11.0,5.0,1.0,0.0,1.0,1.0,6.0,6.0,30.0,18.0,13.0,660.0,0.0,8.0,7.0,2.0,7.0,1.0,0.0,0.0,0.0,75.39,42.86,33.33,33.33,0.0,47.62,44.0,70.0,0.0756601411107072,0.4998889610500794,0.0,10.0,0.24109995,7.0,27.0,35.0,1.05760369,104.0,12.681818181818182,0.5454545454545455,14.181818181818182,1.6363636363636365,26.31818181818182,1.5,0.6818181818181819,0.1363636363636363,0.0,0.1363636363636363,0.1363636363636363,0.8181818181818182,0.8181818181818182,4.090909090909091,2.4545454545454546,1.7727272727272727,0.0,1.090909090909091,0.9545454545454546,0.2727272727272727,0.9545454545454546,0.1363636363636363,0.0,0.0,0.0,75.39,42.86,33.33,33.33,0.0,47.62,44.0,70.0,0.0103172919696418,0.068166676506829,0.0,1.3636363636363638,0.0328772659090909,0.9545454545454546,3.681818181818182,4.7727272727272725,0.144218685,14.181818181818182,RB/RCB,75,91,62,59,62,81,72,22,19,44,56,59,59,75,75,94,34,66,88,56,44,62,44,44,53,38,50,75,44,34,25,25,69,25,81,12,81,81,91,84,91,81,81,38,81,44,31,44,75,62,19,19,31,44,56,56,38,44,88,34,62,56,44,19,56,44,44,53,38,50,75,44,34,25,25,69,19,69,12,75,81,81,69,81,62,44,Niké Liga
Dukla Banská Bystrica,4wplsg3qopnhc3v741nbme1re,d22uux96bhwm9wahii0vzn1g4,A. Siviček,Adrian Siviček,19.0,Midfielder,Slovakia,Midfielder,43.0,0.0,25.0,2.0,68.0,2.0,2.0,2.0,0.0,2.0,0.0,10.0,10.0,21.0,5.0,8.0,352.0,0.0,6.0,6.0,3.0,5.0,0.0,0.0,0.0,0.0,80.0,40.0,0.0,30.0,0.0,47.73,28.57,50.0,0.1570269092413787,0.1550161615672246,1.0,0.0,0.0,0.0,8.0,8.0,0.2076223499999999,31.0,10.994318181818182,0.0,6.392045454545455,0.5113636363636364,17.386363636363637,0.5113636363636364,0.5113636363636364,0.5113636363636364,0.0,0.5113636363636364,0.0,2.556818181818182,2.556818181818182,5.369318181818182,1.278409090909091,2.0454545454545454,0.0,1.5340909090909092,1.5340909090909092,0.7670454545454546,1.278409090909091,0.0,0.0,0.0,0.0,80.0,40.0,0.0,30.0,0.0,47.73,28.57,50.0,0.040148925658307,0.0396348140370744,0.2556818181818182,0.0,0.0,0.0,2.0454545454545454,2.0454545454545454,0.0530852599431817,7.926136363636364,DM/CM,11,22,4,6,4,22,20,17,9,44,13,89,89,31,19,78,11,54,54,67,37,35,33,52,50,30,22,22,30,11,15,15,30,19,22,33,4,4,15,9,11,7,7,19,22,4,4,4,26,22,22,9,48,13,89,89,56,37,89,11,70,70,74,61,35,33,52,50,30,22,22,30,11,15,15,30,19,19,31,4,4,15,15,11,11,7,Niké Liga
Dukla Banská Bystrica,4wplsg3qopnhc3v741nbme1re,dua5ewk710pbnrnl3v7s5iyvo,A. Hanes,Adam Hanes,24.0,Attacker,Slovakia,Striker,23.0,1.0,44.0,4.0,66.0,11.0,7.0,5.0,5.0,0.0,1.0,2.0,2.0,20.0,9.0,3.0,356.0,2.0,20.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,71.74,50.0,16.67,0.0,40.0,46.51,50.0,50.0,0.4386142749723025,0.6500155190439478,1.0,7.0,0.16915782,4.0,12.0,12.0,0.2670892899999998,35.0,5.814606741573034,0.2528089887640449,11.123595505617978,1.0112359550561798,16.685393258426966,2.7808988764044944,1.7696629213483146,1.2640449438202246,1.2640449438202246,0.0,0.2528089887640449,0.5056179775280899,0.5056179775280899,5.056179775280898,2.2752808988764044,0.7584269662921348,0.5056179775280899,5.056179775280898,0.2528089887640449,0.0,1.0112359550561798,0.0,0.0,0.0,0.0,71.74,50.0,16.67,0.0,40.0,46.51,50.0,50.0,0.1108856313132225,0.1643297660504362,0.2528089887640449,1.7696629213483146,0.0427646174157303,1.0112359550561798,3.033707865168539,3.033707865168539,0.0675225733146066,8.848314606741573,ST,57,52,52,82,50,86,73,12,16,7,38,20,16,59,96,84,20,52,11,9,77,30,11,52,52,36,48,39,9,46,79,79,36,14,79,30,71,57,91,88,75,43,73,68,61,64,86,61,96,75,11,18,7,36,18,14,64,100,86,25,54,4,9,79,30,11,52,52,36,48,39,9,46,79,79,36,11,86,25,75,57,86,93,82,46,79,Niké Liga
Dukla Banská Bystrica,4wplsg3qopnhc3v741nbme1re,e05abuimu2rhh0kiy0a9k6x1x,R. Polievka,Róbert Polievka,30.0,Attacker,Slovakia,Striker,31.0,8.0,54.0,3.0,77.0,0.0,8.0,20.0,14.0,6.0,7.0,18.0,18.0,22.0,1.0,3.0,487.0,10.0,26.0,11.0,8.0,2.0,0.0,3.0,0.0,0.0,77.78,75.0,25.81,44.44,50.0,48.89,0.0,66.67,2.298416046765188,0.7880823462488993,11.0,3.0,0.1166798499999999,1.0,5.0,7.0,0.51858135,26.0,5.728952772073922,1.4784394250513346,9.979466119096507,0.5544147843942505,14.229979466119095,0.0,1.4784394250513346,3.696098562628337,2.587268993839836,1.108829568788501,1.2936344969199178,3.326488706365503,3.326488706365503,4.0657084188911705,0.1848049281314168,0.5544147843942505,1.848049281314168,4.804928131416838,2.0328542094455853,1.4784394250513346,0.3696098562628336,0.0,0.5544147843942505,0.0,0.0,77.78,75.0,25.81,44.44,50.0,48.89,0.0,66.67,0.4247586123385358,0.1456415013601661,2.0328542094455853,0.5544147843942505,0.0215630112936344,0.1848049281314168,0.924024640657084,1.2936344969199178,0.0958363891170431,4.804928131416838,ST,73,96,66,66,64,4,88,93,91,100,96,91,91,68,21,84,95,77,86,86,43,30,84,52,52,68,79,57,57,71,82,4,66,86,86,100,27,29,30,41,57,71,50,64,93,50,50,50,4,71,86,75,93,89,86,86,46,14,82,86,43,86,82,36,30,71,52,52,68,79,57,57,71,82,4,66,75,79,100,18,21,25,29,43,68,43,Niké Liga
Dukla Banská Bystrica,4wplsg3qopnhc3v741nbme1re,jf5ow5qxswm7urne6c6pnzkl,M. Ďuriš,Michal Duris,38.0,Attacker,Slovakia,Striker,14.0,1.0,37.0,1.0,50.0,8.0,2.0,10.0,9.0,1.0,2.0,7.0,7.0,28.0,1.0,1.0,402.0,3.0,14.0,12.0,2.0,3.0,0.0,2.0,0.0,0.0,75.76,25.0,100.0,28.57,30.0,43.75,34.78,50.0,1.3240503895497748,0.2107289189120419,1.0,2.0,0.04336653,1.0,8.0,5.0,0.3377170399999999,19.0,3.134328358208955,0.2238805970149253,8.283582089552239,0.2238805970149253,11.194029850746269,1.791044776119403,0.4477611940298507,2.238805970149253,2.014925373134328,0.2238805970149253,0.4477611940298507,1.5671641791044777,1.5671641791044777,6.26865671641791,0.2238805970149253,0.2238805970149253,0.6716417910447761,3.134328358208955,2.686567164179104,0.4477611940298507,0.6716417910447761,0.0,0.4477611940298507,0.0,0.0,75.76,25.0,100.0,28.57,30.0,43.75,34.78,50.0,0.296429191690248,0.0471781161743377,0.2238805970149253,0.4477611940298507,0.0097089246268656,0.2238805970149253,1.791044776119403,1.1194029850746268,0.0756082925373134,4.253731343283582,ST,32,52,32,27,34,77,11,50,57,30,62,43,41,79,21,48,32,21,89,36,57,30,62,52,52,55,23,95,21,27,59,43,36,57,14,30,18,14,30,64,32,57,43,29,54,29,21,25,64,7,50,57,25,64,36,36,82,18,39,39,21,96,32,64,30,61,52,52,55,23,95,21,27,59,43,36,61,14,21,14,14,32,75,32,54,32,Niké Liga
Dukla Banská Bystrica,4wplsg3qopnhc3v741nbme1re,mjb1mpggdoekxjv3hjn15kwk,N. Kubala,Nikolas Kubala,18.0,Attacker,Slovakia,Striker,21.0,6.0,33.0,2.0,48.0,3.0,7.0,2.0,1.0,1.0,0.0,10.0,10.0,19.0,3.0,1.0,285.0,0.0,5.0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,80.0,33.33,40.0,50.0,0.0,51.35,42.86,100.0,0.2111980594361678,0.7589366793390145,1.0,5.0,0.15084218,0.0,5.0,5.0,0.21919157,13.0,6.631578947368421,1.8947368421052635,10.421052631578949,0.6315789473684211,15.157894736842106,0.9473684210526316,2.210526315789474,0.6315789473684211,0.3157894736842105,0.3157894736842105,0.0,3.1578947368421053,3.1578947368421053,6.0,0.9473684210526316,0.3157894736842105,0.0,1.5789473684210529,1.5789473684210529,1.5789473684210529,1.8947368421052635,0.0,0.0,0.0,0.0,80.0,33.33,40.0,50.0,0.0,51.35,42.86,100.0,0.066694124032474,0.2396642145281098,0.3157894736842105,1.5789473684210529,0.0476343726315789,0.0,1.5789473684210529,1.5789473684210529,0.0692183905263157,4.105263157894737,ST,46,93,25,45,25,30,73,4,5,30,14,64,61,54,50,48,4,7,54,68,86,30,11,52,52,75,30,80,71,4,93,66,95,7,82,30,43,46,11,41,32,39,27,79,100,54,61,57,39,93,4,4,36,14,82,82,75,71,61,4,7,71,93,96,30,11,52,52,75,30,80,71,4,93,66,95,7,93,36,68,71,11,64,50,50,25,Niké Liga
Ružomberok,d7ju1d8fvjwosjm62zph5tqql,2mep8fe07gw5ptdiccuxv7e38,V. Hranoš,Vojtech Hranos,20.0,Midfielder,Czechia,Midfielder,9.0,1.0,32.0,2.0,40.0,13.0,1.0,13.0,8.0,5.0,4.0,7.0,8.0,21.0,5.0,1.0,497.0,3.0,23.0,6.0,0.0,1.0,0.0,2.0,0.0,0.0,55.56,66.67,14.29,0.0,23.08,37.5,59.09,50.0,1.3158948197087683,0.0,5.0,1.0,0.01611813,1.0,3.0,5.0,0.3855806,18.0,1.6297786720321932,0.1810865191146881,5.79476861167002,0.3621730382293762,7.243460764587525,2.3541247484909458,0.1810865191146881,2.3541247484909458,1.448692152917505,0.9054325955734408,0.7243460764587525,1.267605633802817,1.448692152917505,3.802816901408451,0.9054325955734408,0.1810865191146881,0.5432595573440644,4.164989939637827,1.0865191146881288,0.0,0.1810865191146881,0.0,0.3621730382293762,0.0,0.0,55.56,66.67,14.29,0.0,23.08,37.5,59.09,50.0,0.2382908124221109,0.0,0.9054325955734408,0.1810865191146881,0.002918776056338,0.1810865191146881,0.5432595573440644,0.9054325955734408,0.0698234486921529,3.2595573440643864,CM/AM,5,39,7,34,7,96,4,82,80,70,77,38,43,57,59,29,50,79,52,5,14,25,80,50,46,4,80,45,5,29,21,89,29,79,4,71,4,4,14,12,7,32,11,4,39,7,18,7,96,4,68,64,64,71,29,29,25,43,21,39,71,39,5,14,25,71,50,46,4,80,45,5,29,21,89,29,68,4,64,4,4,11,7,7,18,4,Niké Liga
Ružomberok,d7ju1d8fvjwosjm62zph5tqql,3qszei9rfwcv722hlpq7j7e5m,S. Lavrinčík,Samuel Lavrincík,25.0,Midfielder,Slovakia,Midfielder,50.0,1.0,102.0,20.0,151.0,3.0,8.0,11.0,2.0,9.0,6.0,9.0,9.0,35.0,8.0,2.0,525.0,0.0,4.0,13.0,4.0,8.0,0.0,0.0,0.0,0.0,82.07,68.97,9.09,44.44,0.0,53.85,33.33,53.33,0.7682206062253294,0.5144976806413474,7.0,7.0,0.13741084,2.0,28.0,36.0,0.87678155,81.0,8.571428571428571,0.1714285714285714,17.485714285714288,3.428571428571429,25.88571428571429,0.5142857142857143,1.3714285714285714,1.885714285714286,0.3428571428571428,1.542857142857143,1.0285714285714287,1.542857142857143,1.542857142857143,6.0,1.3714285714285714,0.3428571428571428,0.0,0.6857142857142857,2.2285714285714286,0.6857142857142857,1.3714285714285714,0.0,0.0,0.0,0.0,82.07,68.97,9.09,44.44,0.0,53.85,33.33,53.33,0.1316949610671993,0.0881996023956595,1.2,1.2,0.023556144,0.3428571428571428,4.8,6.171428571428572,0.1503054085714285,13.885714285714286,CM/AM,77,39,82,96,75,59,61,64,23,95,89,55,54,89,79,45,11,9,93,55,79,25,21,50,46,64,86,32,57,11,82,57,36,50,43,91,46,32,34,96,93,71,86,68,32,61,96,61,39,54,36,21,86,82,32,32,82,75,36,11,7,82,39,75,25,21,50,46,64,86,32,57,11,82,57,36,29,29,79,25,18,29,89,86,64,71,Niké Liga
Ružomberok,d7ju1d8fvjwosjm62zph5tqql,5nq8a77t1enm36la314v0h5ka,O. Luterán,Oliver Luterán,25.0,Midfielder,Slovakia,Midfielder,73.0,2.0,78.0,22.0,149.0,8.0,0.0,9.0,6.0,3.0,2.0,5.0,5.0,35.0,21.0,7.0,589.0,2.0,10.0,14.0,2.0,5.0,0.0,0.0,0.0,0.0,71.63,42.31,13.33,40.0,22.22,64.81,57.14,45.45,0.7862522590114035,0.0,4.0,3.0,0.0548575399999999,3.0,23.0,21.0,0.72441795,79.0,11.154499151103566,0.3056027164685908,11.918505942275043,3.3616298811545,22.767402376910017,1.222410865874363,0.0,1.3752122241086588,0.9168081494057724,0.4584040747028862,0.3056027164685908,0.7640067911714771,0.7640067911714771,5.34804753820034,3.208828522920204,1.069609507640068,0.3056027164685908,1.528013582342954,2.139219015280136,0.3056027164685908,0.7640067911714771,0.0,0.0,0.0,0.0,71.63,42.31,13.33,40.0,22.22,64.81,57.14,45.45,0.1201404130917254,0.0,0.6112054329371817,0.4584040747028862,0.0083823066213921,0.4584040747028862,3.514431239388794,3.208828522920204,0.1106920466893039,12.071307300509336,RM/RCM,100,55,75,100,80,90,15,70,65,55,70,25,25,100,100,100,40,20,100,40,60,30,20,55,55,30,30,20,50,20,90,80,20,60,15,85,30,20,80,100,70,80,100,90,30,20,90,40,60,15,10,20,50,40,10,10,60,90,80,10,10,90,10,30,30,20,55,55,30,30,20,50,20,90,80,20,10,15,50,30,20,50,80,50,30,60,Niké Liga
Ružomberok,d7ju1d8fvjwosjm62zph5tqql,6ic5sfkz3qshtmltl3kar3cpg,T. Marušin,Tomás Marusin,21.0,Defender,Slovakia,Defender,101.0,0.0,59.0,20.0,160.0,11.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,19.0,29.0,7.0,513.0,2.0,9.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,78.43,40.0,0.0,0.0,66.67,54.29,52.38,66.67,0.4232515572460723,0.0,0.0,2.0,0.03932202,0.0,19.0,22.0,0.3872087099999999,94.0,17.719298245614034,0.0,10.350877192982455,3.508771929824561,28.07017543859649,1.9298245614035088,0.175438596491228,0.5263157894736842,0.5263157894736842,0.0,0.0,0.0,0.0,3.333333333333333,5.087719298245614,1.2280701754385963,0.3508771929824561,1.5789473684210529,0.3508771929824561,0.0,0.7017543859649122,0.0,0.0,0.0,0.0,78.43,40.0,0.0,0.0,66.67,54.29,52.38,66.67,0.0742546591659776,0.0,0.0,0.3508771929824561,0.0068985999999999,0.0,3.333333333333333,3.8596491228070176,0.0679313526315789,16.49122807017544,CB,34,32,29,70,36,54,32,39,52,23,23,11,11,41,55,77,77,86,38,16,38,39,41,46,52,29,21,32,16,89,43,43,48,54,16,27,54,54,23,59,55,32,43,39,32,21,68,32,57,25,43,50,23,23,11,11,32,46,79,75,86,36,16,32,39,41,46,52,29,21,32,16,89,43,43,48,54,16,27,50,46,23,68,57,29,25,Niké Liga
Ružomberok,d7ju1d8fvjwosjm62zph5tqql,80imgew1o4dg6cjmaj8k15m95,D. Kostka,Dominik Kostka,30.0,Defender,Czechia,Defender,66.0,1.0,89.0,11.0,154.0,16.0,7.0,13.0,5.0,8.0,2.0,14.0,15.0,49.0,15.0,13.0,695.0,3.0,11.0,3.0,7.0,14.0,2.0,0.0,0.0,0.0,70.64,32.35,20.0,50.0,23.08,54.44,66.67,60.87,1.2567027631129462,0.4509422492763671,7.0,5.0,0.12077351,5.0,14.0,19.0,0.8607046200000001,88.0,8.546762589928058,0.1294964028776978,11.525179856115107,1.4244604316546765,19.942446043165468,2.071942446043165,0.9064748201438848,1.683453237410072,0.6474820143884892,1.0359712230215827,0.2589928057553957,1.8129496402877696,1.9424460431654675,6.345323741007194,1.9424460431654675,1.683453237410072,0.3884892086330935,1.4244604316546765,0.3884892086330935,0.9064748201438848,1.8129496402877696,0.2589928057553957,0.0,0.0,0.0,70.64,32.35,20.0,50.0,23.08,54.44,66.67,60.87,0.1627384873095901,0.0583953991868676,0.9064748201438848,0.6474820143884892,0.0156397351079136,0.6474820143884892,1.8129496402877696,2.460431654676259,0.1114581522302158,11.39568345323741,RB/RCB,34,44,44,44,44,100,84,100,94,100,88,91,94,100,62,94,94,88,25,91,94,84,44,44,53,19,25,50,72,69,56,78,44,94,69,100,59,56,72,44,41,69,59,19,31,31,25,19,94,81,94,88,94,88,81,81,88,31,81,94,81,19,81,94,75,44,44,53,19,25,50,72,69,56,78,44,94,62,94,44,50,62,19,25,50,25,Niké Liga
Ružomberok,d7ju1d8fvjwosjm62zph5tqql,8qo2ay0eobs7lyol641ljiv2t,D. Köstl,Daniel Köstl,28.0,Defender,Czechia,Defender,124.0,0.0,71.0,32.0,195.0,27.0,2.0,7.0,7.0,0.0,3.0,3.0,3.0,34.0,44.0,8.0,589.0,0.0,25.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,71.17,43.84,0.0,0.0,0.0,50.75,64.29,66.67,0.948498842023342,0.2559011528098869,0.0,1.0,0.02401521,1.0,20.0,25.0,0.4921030299999999,123.0,18.94736842105264,0.0,10.848896434634977,4.889643463497453,29.796264855687607,4.125636672325976,0.3056027164685908,1.069609507640068,1.069609507640068,0.0,0.4584040747028862,0.4584040747028862,0.4584040747028862,5.195246179966044,6.723259762308999,1.222410865874363,0.0,3.8200339558573857,0.1528013582342954,0.0,0.6112054329371817,0.1528013582342954,0.0,0.0,0.0,71.17,43.84,0.0,0.0,0.0,50.75,64.29,66.67,0.144931911344823,0.0391020437230727,0.0,0.1528013582342954,0.0036695567062818,0.1528013582342954,3.0560271646859083,3.8200339558573857,0.0751940113752122,18.79456706281833,CB,54,32,46,96,46,100,55,82,98,23,95,66,66,82,93,89,20,100,20,16,38,86,41,46,52,4,29,32,16,20,29,71,48,93,68,27,27,32,54,64,62,43,57,43,32,25,93,36,100,50,79,89,23,93,61,61,79,86,75,20,100,21,16,25,86,41,46,52,4,29,32,16,20,29,71,48,82,68,27,18,25,50,61,50,36,46,Niké Liga
