Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total att assist_Total,total big chances saved_Total,total mins played,total aerial won_Total,total assists_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total goals_Total,total interception_Total,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total won contest_Total,total accurate cross_Total,total effective clearance_Total,total won tackle_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total att assist_p90,total big chances saved_p90,total aerial won_p90,total assists_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total goals_p90,total interception_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total won contest_p90,total accurate cross_p90,total effective clearance_p90,total won tackle_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total att assist_TotalPR,total big chances saved_TotalPR,total aerial won_TotalPR,total assists_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total goals_TotalPR,total interception_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won contest_TotalPR,total accurate cross_TotalPR,total effective clearance_TotalPR,total won tackle_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total att assist_p90PR,total big chances saved_p90PR,total aerial won_p90PR,total assists_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total goals_p90PR,total interception_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won contest_p90PR,total accurate cross_p90PR,total effective clearance_p90PR,total won tackle_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Eintracht Frankfurt,c5hderjlkcoaze51e5wgvptk,mkq18lpl3d44wxq974mci5wq,R. Onyedika,Raphael Onyedika,25,Midfielder,Nigeria,Midfielder,56.0,50.0,9.0,106.0,2.0,0.0,270.0,7.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,14.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,10.0,4.0,0.0,79.7,52.94,0.0,0.0,100.0,53.85,70.0,66.67,0.0628982281418094,0.1312662341388564,1.0,5.0,0.10510909,1.0,9.0,7.0,0.3065152299999999,61.0,18.666666666666668,16.666666666666668,3.0,35.333333333333336,0.6666666666666666,0.0,2.333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,4.666666666666667,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,3.333333333333333,1.3333333333333333,0.0,79.7,52.94,0.0,0.0,100.0,53.85,70.0,66.67,0.0209660760472698,0.0437554113796188,0.3333333333333333,1.6666666666666667,0.0350363633333333,0.3333333333333333,3.0,2.333333333333333,0.1021717433333333,20.33333333333333,DM/CM,61,39,94,39,47,50,94,44,28,19,42,25,44,42,81,36,19,56,8,14,31,36,89,75,53,11,44,36,31,97,67,94,69,22,44,64,69,67,31,39,42,72,53,50,39,94,39,42,50,92,44,19,19,39,25,42,39,67,36,11,53,8,11,31,36,89,72,53,11,44,36,31,97,67,94,69,22,44,56,58,61,25,39,42,72,50,Bundesliga
Augsburg,ex3psl8e3ajeypwjy4xfltpx6,3akb6xex1efr9ypj8yxr2uf4k,N. Banks,Noahkai Banks,19,Defender,USA,Defender,77.0,38.0,9.0,114.0,4.0,0.0,270.0,9.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,17.0,0.0,4.0,0.0,4.0,2.0,1.0,1.0,19.0,4.0,0.0,88.37,56.25,50.0,100.0,0.0,70.83,81.82,80.0,0.2565829568012073,0.2600370099103741,0.0,4.0,0.08565174,2.0,8.0,11.0,0.2578442999999999,74.0,25.666666666666668,12.666666666666666,3.0,38.0,1.3333333333333333,0.0,3.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,5.666666666666667,0.0,1.3333333333333333,0.0,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,6.333333333333333,1.3333333333333333,0.0,88.37,56.25,50.0,100.0,0.0,70.83,81.82,80.0,0.0855276522670691,0.086679003303458,0.0,1.3333333333333333,0.02855058,0.6666666666666666,2.6666666666666665,3.6666666666666665,0.0859480999999999,24.666666666666668,CB,26,35,69,22,96,50,65,44,52,61,37,72,56,56,67,41,57,31,50,54,70,91,59,78,50,37,78,91,91,31,85,100,76,56,96,39,78,74,76,50,63,59,41,26,35,69,22,96,50,65,44,48,61,37,65,52,52,67,41,57,31,48,50,65,85,57,78,50,37,78,91,91,31,85,100,76,56,96,39,76,74,72,48,63,56,37,Bundesliga
Augsburg,ex3psl8e3ajeypwjy4xfltpx6,46vm60m1v8o9t0aesa0bpr42y,H. Massengo,Han-Noah Massengo,25,Midfielder,France,Midfielder,38.0,40.0,5.0,76.0,5.0,0.0,265.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,1.0,1.0,0.0,2.0,7.0,2.0,0.0,80.0,55.56,28.57,0.0,0.0,41.67,0.0,50.0,0.1028304945023486,0.5603765442132717,0.0,2.0,0.04797389,3.0,13.0,13.0,0.1964122399999999,49.0,12.90566037735849,13.584905660377355,1.6981132075471697,25.81132075471698,1.6981132075471697,0.0,0.0,0.3396226415094339,0.3396226415094339,0.3396226415094339,0.0,0.0,0.0,0.0,1.6981132075471697,0.0,1.6981132075471697,0.0,0.3396226415094339,0.3396226415094339,0.0,0.6792452830188679,2.3773584905660377,0.6792452830188679,0.0,80.0,55.56,28.57,0.0,0.0,41.67,0.0,50.0,0.0349235641706089,0.1903165621856394,0.0,0.6792452830188679,0.016293019245283,1.018867924528302,4.415094339622641,4.415094339622641,0.0667060437735848,16.641509433962263,DM/CM,17,22,67,11,86,50,14,94,28,47,17,25,17,14,8,36,67,22,19,14,31,89,67,42,53,19,61,78,31,22,22,17,36,39,94,25,22,22,67,58,83,22,31,17,17,61,11,89,50,14,94,28,50,17,25,17,14,11,36,72,22,22,22,31,94,72,44,53,19,61,78,31,22,22,17,36,39,89,25,33,22,72,56,78,28,33,Bundesliga
Augsburg,ex3psl8e3ajeypwjy4xfltpx6,5irixhhyayq9yl7sb2kohjrv9,M. Wolf,Marius Wolf,31,Defender,Germany,Defender,21.0,31.0,4.0,46.0,9.0,0.0,238.0,1.0,0.0,2.0,2.0,0.0,1.0,7.0,7.0,9.0,0.0,1.0,1.0,10.0,2.0,4.0,6.0,4.0,1.0,0.0,74.19,44.44,75.0,57.14,50.0,60.0,0.0,50.0,0.2513346833820354,1.1701977692952472,0.0,3.0,0.08224292,1.0,5.0,8.0,0.8257363700000001,23.0,7.9411764705882355,11.722689075630251,1.512605042016807,17.39495798319328,3.403361344537815,0.0,0.3781512605042016,0.0,0.7563025210084033,0.7563025210084033,0.0,0.3781512605042016,2.647058823529412,2.647058823529412,3.403361344537815,0.0,0.3781512605042016,0.3781512605042016,3.7815126050420167,0.7563025210084033,1.512605042016807,2.26890756302521,1.512605042016807,0.3781512605042016,0.0,74.19,44.44,75.0,57.14,50.0,60.0,0.0,50.0,0.0950425273293411,0.4425117614982027,0.0,1.134453781512605,0.0311002638655462,0.3781512605042016,1.8907563025210083,3.0252100840336134,0.3122532491596639,8.69747899159664,RM/RCM,40,40,80,40,100,60,40,60,40,50,30,40,80,80,30,50,50,80,80,60,80,100,80,40,60,60,60,100,100,100,100,30,40,40,100,30,50,60,40,50,60,80,40,40,40,80,40,100,60,40,60,40,60,30,40,80,80,20,50,40,80,80,60,80,100,80,40,60,60,60,100,100,100,100,30,40,40,100,30,60,60,40,60,60,80,20,Bundesliga
Augsburg,ex3psl8e3ajeypwjy4xfltpx6,7c6034wb3zsuq9nhxxiahiuol,M. Gregoritsch,Michael Gregoritsch,32,Attacker,Austria,Striker,11.0,32.0,2.0,43.0,4.0,0.0,240.0,10.0,0.0,8.0,6.0,2.0,0.0,1.0,2.0,13.0,3.0,1.0,7.0,11.0,2.0,0.0,0.0,3.0,1.0,0.0,69.35,40.0,0.0,0.0,87.5,52.0,50.0,100.0,1.3133576374015068,0.3052926830804499,1.0,0.0,0.0,1.0,5.0,8.0,0.171461,20.0,4.125,12.0,0.75,16.125,1.5,0.0,3.75,0.0,3.0,2.25,0.75,0.0,0.375,0.75,4.875,1.125,0.375,2.625,4.125,0.75,0.0,0.0,1.125,0.375,0.0,69.35,40.0,0.0,0.0,87.5,52.0,50.0,100.0,0.4925091140255651,0.1144847561551687,0.375,0.0,0.0,0.375,1.875,3.0,0.064297875,7.5,ST,39,61,50,50,67,53,83,33,56,61,53,11,11,22,61,94,67,94,42,44,11,39,61,64,53,44,39,39,11,100,83,83,92,94,61,36,6,6,44,81,81,56,78,33,56,56,39,67,53,78,33,56,56,56,11,11,17,72,100,61,100,44,39,11,39,67,67,53,44,39,39,11,100,83,83,92,94,67,39,6,6,39,83,78,56,78,Bundesliga
Augsburg,ex3psl8e3ajeypwjy4xfltpx6,83usrrx99pkiihnkz44dt2gru,F. Rieder,Fabian Rieder,24,Midfielder,Switzerland,Midfielder,36.0,45.0,3.0,79.0,3.0,0.0,263.0,2.0,2.0,5.0,0.0,5.0,0.0,4.0,4.0,19.0,1.0,5.0,4.0,2.0,5.0,3.0,2.0,3.0,6.0,1.0,84.95,75.0,50.0,75.0,80.0,65.52,66.67,66.67,0.2611107896766741,0.3188291379787636,3.0,4.0,0.08379181,3.0,10.0,9.0,0.2515281299999999,39.0,12.31939163498099,15.399239543726235,1.0266159695817492,27.03422053231939,1.0266159695817492,0.0,0.6844106463878328,0.6844106463878328,1.711026615969582,0.0,1.711026615969582,0.0,1.3688212927756656,1.3688212927756656,6.501901140684411,0.3422053231939164,1.711026615969582,1.3688212927756656,0.6844106463878328,1.711026615969582,1.0266159695817492,0.6844106463878328,1.0266159695817492,2.0532319391634983,0.3422053231939164,84.95,75.0,50.0,75.0,80.0,65.52,66.67,66.67,0.0893535021707249,0.1091050282056605,1.0266159695817492,1.3688212927756656,0.0286740034220532,1.0266159695817492,3.422053231939164,3.0798479087452475,0.0860742650190113,13.346007604562738,CM/AM,75,50,56,69,28,53,62,97,62,16,100,19,62,62,94,78,88,88,6,81,69,53,56,97,100,62,72,91,75,94,94,94,53,38,38,88,28,19,56,69,44,31,66,62,38,50,62,28,53,56,94,56,16,100,19,62,62,100,75,81,81,6,72,62,50,53,100,100,62,72,91,75,94,94,94,53,38,31,88,28,12,53,69,41,31,50,Bundesliga
Augsburg,ex3psl8e3ajeypwjy4xfltpx6,bjm2mqn0a1c7tlgnpa9thbqp5,C. Brackelmann,Calvin Brackelmann,27,Defender,Germany,Defender,73.0,38.0,6.0,111.0,2.0,0.0,263.0,15.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,26.0,0.0,4.0,0.0,4.0,1.0,0.0,0.0,20.0,6.0,0.0,76.55,27.27,0.0,0.0,0.0,76.47,71.43,60.0,0.1446757061490751,0.1440467031639416,1.0,3.0,0.06945748,2.0,6.0,8.0,0.19497999,70.0,24.980988593155896,13.003802281368822,2.0532319391634983,37.98479087452472,0.6844106463878328,0.0,5.133079847908745,0.0,0.6844106463878328,0.3422053231939164,0.3422053231939164,0.0,0.0,0.0,8.897338403041825,0.0,1.3688212927756656,0.0,1.3688212927756656,0.3422053231939164,0.0,0.0,6.844106463878328,2.0532319391634983,0.0,76.55,27.27,0.0,0.0,0.0,76.47,71.43,60.0,0.0495087967810523,0.0492935486112347,0.3422053231939164,1.0266159695817492,0.0237687193916349,0.6844106463878328,2.0532319391634983,2.737642585551331,0.0667231904942965,23.954372623574145,LB/LCB,92,31,73,62,50,46,100,38,50,69,54,31,15,15,100,50,65,23,54,42,23,23,100,73,54,38,31,23,23,23,100,92,27,54,46,58,38,38,42,31,38,31,88,92,31,77,54,54,46,100,38,54,73,62,31,15,15,100,50,69,23,54,38,23,23,92,77,54,38,31,23,23,23,100,92,27,54,46,69,38,38,46,31,46,31,85,Bundesliga
Augsburg,ex3psl8e3ajeypwjy4xfltpx6,cyz9jisw86vjjf85xxgbae0yy,C. Matsima,Chrislain Matsima,24,Defender,France,Defender,106.0,17.0,1.0,123.0,1.0,2.0,270.0,6.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,11.0,0.0,6.0,1.0,1.0,0.0,1.0,0.0,25.0,2.0,0.0,93.89,20.0,0.0,100.0,100.0,68.75,60.0,50.0,0.1109008446353045,0.0334372207329964,0.0,0.0,0.0,0.0,1.0,0.0,0.0905456699999999,89.0,35.333333333333336,5.666666666666667,0.3333333333333333,41.0,0.3333333333333333,0.6666666666666666,2.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,3.6666666666666665,0.0,2.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,8.333333333333334,0.6666666666666666,0.0,93.89,20.0,0.0,100.0,100.0,68.75,60.0,50.0,0.0369669482117681,0.0111457402443321,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0301818899999999,29.666666666666668,CB,65,4,7,30,59,100,43,44,30,44,37,30,56,56,37,41,89,70,22,13,70,43,85,44,50,96,11,43,91,100,81,48,24,30,44,39,13,13,26,13,7,11,52,61,4,7,30,54,100,41,44,26,43,37,30,52,52,33,41,87,69,20,13,65,43,85,43,50,96,11,43,91,100,81,48,24,30,44,39,13,13,26,13,7,11,52,Bundesliga
Augsburg,ex3psl8e3ajeypwjy4xfltpx6,e0ywbn79yd3cd9kfngcgffxg4,H. Behrens,Hennes Behrens,21,Defender,Germany,Defender,33.0,46.0,3.0,76.0,2.0,0.0,270.0,2.0,1.0,2.0,2.0,0.0,1.0,8.0,8.0,22.0,0.0,10.0,0.0,5.0,3.0,6.0,3.0,9.0,3.0,0.0,73.08,33.33,25.0,75.0,0.0,68.75,50.0,27.27,0.1287156423679268,0.225158959829494,0.0,3.0,0.1058917599999999,3.0,10.0,13.0,0.3658103299999999,51.0,11.0,15.333333333333334,1.0,25.33333333333333,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,2.6666666666666665,2.6666666666666665,7.333333333333333,0.0,3.333333333333333,0.0,1.6666666666666667,1.0,2.0,1.0,3.0,1.0,0.0,73.08,33.33,25.0,75.0,0.0,68.75,50.0,27.27,0.0429052141226422,0.0750529866098313,0.0,1.0,0.0352972533333333,1.0,3.333333333333333,4.333333333333333,0.1219367766666666,17.0,LM/LCM,67,67,83,67,33,67,83,67,50,67,33,83,67,67,100,50,100,50,67,67,67,67,100,100,67,33,67,67,100,50,100,83,67,67,33,33,33,33,67,100,100,67,100,67,67,83,67,33,67,83,67,50,67,33,83,67,67,67,50,100,50,67,67,67,67,100,100,67,33,67,67,100,50,100,83,67,67,33,33,33,33,50,100,100,67,100,Bundesliga
Augsburg,ex3psl8e3ajeypwjy4xfltpx6,oivi495h0xuu6sw8i1ra6dpl,R. Fellhauer,Robin Fellhauer,28,Midfielder,Germany,Midfielder,12.0,22.0,0.0,33.0,2.0,0.0,214.0,2.0,0.0,5.0,3.0,2.0,3.0,3.0,3.0,4.0,1.0,1.0,2.0,5.0,1.0,0.0,1.0,2.0,0.0,0.0,64.71,0.0,20.0,0.0,40.0,26.67,40.0,0.0,0.4168759977841009,0.2056605491796465,2.0,2.0,0.05256723,2.0,4.0,5.0,0.2207419699999999,17.0,5.046728971962617,9.25233644859813,0.0,13.878504672897195,0.8411214953271028,0.0,0.8411214953271028,0.0,2.102803738317757,1.2616822429906542,0.8411214953271028,1.2616822429906542,1.2616822429906542,1.2616822429906542,1.6822429906542056,0.4205607476635514,0.4205607476635514,0.8411214953271028,2.102803738317757,0.4205607476635514,0.0,0.4205607476635514,0.8411214953271028,0.0,0.0,64.71,0.0,20.0,0.0,40.0,26.67,40.0,0.0,0.1753216813110704,0.0864927543278887,0.8411214953271028,0.8411214953271028,0.0221077135514018,0.8411214953271028,1.6822429906542056,2.102803738317757,0.0928354079439252,7.149532710280374,CB,4,15,4,4,87,50,22,44,91,72,93,100,85,83,4,91,15,91,65,30,30,91,4,6,50,4,4,85,30,81,4,28,6,74,93,94,52,59,76,30,37,52,11,4,19,4,4,93,50,30,44,96,78,96,100,93,89,7,100,22,100,85,33,30,96,4,6,50,4,4,85,30,81,4,28,6,85,93,96,63,70,81,37,44,63,11,Bundesliga
Bayern München,apoawtpvac4zqlancmvw4nk4o,5ch0r2awkzjfd4hv6kbw6c9gp,L. Díaz,Luis Díaz,29,Attacker,Colombia,Striker,19.0,110.0,2.0,128.0,5.0,0.0,205.0,3.0,0.0,10.0,8.0,2.0,3.0,15.0,16.0,14.0,1.0,0.0,4.0,33.0,3.0,6.0,1.0,0.0,2.0,0.0,89.51,50.0,100.0,40.0,40.0,38.89,75.0,100.0,2.5908742728431924,0.4058497153117926,3.0,23.0,0.6585119700000001,5.0,3.0,10.0,0.51164956,43.0,8.341463414634147,48.29268292682927,0.8780487804878049,56.19512195121951,2.1951219512195124,0.0,1.3170731707317074,0.0,4.390243902439025,3.5121951219512195,0.8780487804878049,1.3170731707317074,6.585365853658537,7.024390243902439,6.146341463414634,0.4390243902439024,0.0,1.7560975609756098,14.48780487804878,1.3170731707317074,2.6341463414634148,0.4390243902439024,0.0,0.8780487804878049,0.0,89.51,50.0,100.0,40.0,40.0,38.89,75.0,100.0,1.1374569978335969,0.1781779237954211,1.3170731707317074,10.097560975609756,0.289102816097561,2.1951219512195124,1.3170731707317074,4.390243902439025,0.2246266360975609,18.87804878048781,LW,67,100,67,100,67,67,100,50,100,100,67,67,100,100,100,100,50,100,100,83,100,67,50,83,67,67,67,100,67,100,67,100,83,100,67,83,100,100,100,67,100,100,67,67,100,67,100,67,67,100,50,100,100,67,67,100,100,100,100,50,100,100,100,100,67,50,100,67,67,67,100,67,100,67,100,83,100,67,100,100,100,100,67,100,100,100,Bundesliga
Bayern München,apoawtpvac4zqlancmvw4nk4o,97nv3y9z2ajz6b4ynoo0jn3kl,J. Kimmich,Joshua Kimmich,31,Midfielder,Germany,Midfielder,55.0,166.0,19.0,216.0,6.0,0.0,205.0,3.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,10.0,0.0,4.0,1.0,3.0,4.0,1.0,5.0,1.0,2.0,0.0,90.38,76.0,31.25,100.0,100.0,76.92,60.0,100.0,0.0451287846493482,0.7901384467380776,1.0,12.0,0.2420613999999999,1.0,34.0,35.0,0.8199412800000004,122.0,24.14634146341464,72.8780487804878,8.341463414634147,94.82926829268293,2.6341463414634148,0.0,1.3170731707317074,0.8780487804878049,0.4390243902439024,0.0,0.4390243902439024,0.0,0.4390243902439024,0.4390243902439024,4.390243902439025,0.0,1.7560975609756098,0.4390243902439024,1.3170731707317074,1.7560975609756098,0.4390243902439024,2.1951219512195124,0.4390243902439024,0.8780487804878049,0.0,90.38,76.0,31.25,100.0,100.0,76.92,60.0,100.0,0.0198126371631284,0.3468900497874487,0.4390243902439024,5.2682926829268295,0.1062708585365853,0.4390243902439024,14.926829268292684,15.365853658536588,0.3599742204878051,53.5609756097561,CM/AM,100,100,100,100,84,53,78,97,12,16,38,19,28,25,38,38,72,38,16,66,34,91,22,44,50,100,81,53,91,100,100,88,91,12,88,41,100,88,25,100,100,100,100,100,100,100,100,88,53,81,100,12,16,47,19,31,25,44,38,94,47,19,81,44,94,31,56,50,100,81,53,91,100,100,88,91,12,94,53,100,100,34,100,100,100,100,Bundesliga
Bayern München,apoawtpvac4zqlancmvw4nk4o,9u0jnvttp25l5bp2pvx7pces,A. Pavlović,Aleksandar Pavlovic,22,Midfielder,Germany,Midfielder,78.0,188.0,7.0,266.0,7.0,0.0,248.0,5.0,1.0,6.0,3.0,3.0,3.0,3.0,3.0,13.0,1.0,3.0,2.0,11.0,2.0,3.0,0.0,2.0,3.0,0.0,90.48,53.85,0.0,100.0,33.33,54.17,83.33,100.0,0.5564644206909651,0.5286513766963243,1.0,26.0,0.6665640399999998,8.0,31.0,34.0,0.6450576199999999,134.0,28.306451612903228,68.2258064516129,2.540322580645161,96.53225806451611,2.540322580645161,0.0,1.814516129032258,0.3629032258064516,2.177419354838709,1.0887096774193548,1.0887096774193548,1.0887096774193548,1.0887096774193548,1.0887096774193548,4.717741935483871,0.3629032258064516,1.0887096774193548,0.7258064516129032,3.991935483870968,0.7258064516129032,1.0887096774193548,0.0,0.7258064516129032,1.0887096774193548,0.0,90.48,53.85,0.0,100.0,33.33,54.17,83.33,100.0,0.2019427333152696,0.1918492899301177,0.3629032258064516,9.435483870967742,0.2418982403225806,2.903225806451613,11.25,12.338709677419354,0.2340934911290322,48.62903225806452,DM/CM,89,100,86,94,94,50,72,94,86,75,92,89,78,78,64,81,44,81,100,36,100,36,25,58,53,75,50,36,97,61,75,100,94,83,89,64,100,100,100,94,100,100,94,94,100,89,100,94,50,78,100,83,72,94,89,83,83,78,83,44,89,100,39,100,36,28,67,53,75,50,36,97,61,75,100,94,78,94,67,100,100,100,94,100,100,94,Bundesliga
Bayern München,apoawtpvac4zqlancmvw4nk4o,b9g4qurpll4wizajo95c406hh,H. Kane,Harry Kane,33,Attacker,England,Striker,14.0,36.0,6.0,50.0,8.0,0.0,219.0,1.0,1.0,11.0,6.0,5.0,6.0,6.0,6.0,10.0,1.0,1.0,2.0,20.0,6.0,3.0,0.0,0.0,0.0,0.0,76.92,54.55,0.0,50.0,18.18,55.56,20.0,0.0,0.9950464013310968,0.6233670518353693,3.0,3.0,0.09405413,1.0,7.0,8.0,0.20160248,18.0,5.753424657534247,14.794520547945206,2.4657534246575343,20.54794520547945,3.2876712328767126,0.0,0.4109589041095891,0.4109589041095891,4.52054794520548,2.4657534246575343,2.054794520547945,2.4657534246575343,2.4657534246575343,2.4657534246575343,4.109589041095891,0.4109589041095891,0.4109589041095891,0.8219178082191781,8.219178082191782,2.4657534246575343,1.2328767123287672,0.0,0.0,0.0,0.0,76.92,54.55,0.0,50.0,18.18,55.56,20.0,0.0,0.4089231786292179,0.2561782404802888,1.2328767123287672,1.2328767123287672,0.0386523821917808,0.4109589041095891,2.876712328767124,3.2876712328767126,0.0828503342465753,7.397260273972603,ST,53,72,97,67,97,53,19,75,81,61,89,100,83,83,44,44,67,36,86,86,83,39,14,28,53,72,56,39,58,17,89,17,28,61,94,72,56,44,44,94,81,61,69,56,89,100,83,100,53,22,83,89,69,94,100,78,78,44,44,72,44,94,94,89,39,14,28,53,72,56,39,58,17,89,17,28,67,100,78,56,44,56,94,94,72,72,Bundesliga
Bayern München,apoawtpvac4zqlancmvw4nk4o,m2c4lckkcr7yilnqxrrsgh2i,M. Olise,Michael Olise,24,Midfielder,France,Midfielder,22.0,113.0,3.0,130.0,8.0,0.0,213.0,0.0,0.0,11.0,7.0,4.0,3.0,13.0,16.0,13.0,1.0,1.0,4.0,23.0,6.0,6.0,5.0,0.0,0.0,0.0,86.67,100.0,35.71,46.15,36.36,52.0,0.0,0.0,1.26019019758952,0.9965549345535808,5.0,21.0,0.59721707,3.0,14.0,16.0,0.9405252999999998,60.0,9.295774647887324,47.74647887323943,1.267605633802817,54.92957746478873,3.380281690140845,0.0,0.0,0.0,4.647887323943662,2.9577464788732395,1.6901408450704225,1.267605633802817,5.492957746478873,6.76056338028169,5.492957746478873,0.4225352112676056,0.4225352112676056,1.6901408450704225,9.71830985915493,2.535211267605634,2.535211267605634,2.112676056338028,0.0,0.0,0.0,86.67,100.0,35.71,46.15,36.36,52.0,0.0,0.0,0.5324747313758535,0.4210795498113722,2.112676056338028,8.873239436619718,0.2523452408450704,1.267605633802817,5.915492957746479,6.76056338028169,0.3974050563380281,25.352112676056336,RM/RCM,60,100,50,80,80,60,20,60,100,100,100,80,100,100,80,100,50,100,100,80,100,80,20,20,60,80,100,60,80,80,80,30,20,100,80,100,100,100,100,90,100,100,80,60,100,60,100,80,60,20,60,100,100,100,80,100,100,80,100,60,100,100,80,100,80,20,20,60,80,100,60,80,80,80,30,20,100,80,100,100,100,100,100,100,100,100,Bundesliga
Bayern München,apoawtpvac4zqlancmvw4nk4o,x4qyxhfr2vi007sazoqe5vit,D. Upamecano,Dayot Upamecano,27,Defender,France,Defender,101.0,154.0,4.0,255.0,1.0,0.0,270.0,11.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,23.0,1.0,6.0,1.0,4.0,1.0,3.0,0.0,16.0,6.0,0.0,91.4,40.0,0.0,100.0,33.33,71.88,78.57,75.0,0.4597619009513185,0.0760400439268613,0.0,8.0,0.17514065,4.0,43.0,36.0,0.7139070399999996,177.0,33.666666666666664,51.333333333333336,1.3333333333333333,85.0,0.3333333333333333,0.0,3.6666666666666665,0.0,1.0,1.0,0.0,0.0,1.0,1.0,7.666666666666667,0.3333333333333333,2.0,0.3333333333333333,1.3333333333333333,0.3333333333333333,1.0,0.0,5.333333333333333,2.0,0.0,91.4,40.0,0.0,100.0,33.33,71.88,78.57,75.0,0.1532539669837728,0.0253466813089537,0.0,2.6666666666666665,0.0583802166666666,1.3333333333333333,14.333333333333334,12.0,0.2379690133333332,59.0,CB,56,100,35,100,59,50,78,44,67,72,37,30,85,83,89,91,89,70,50,30,96,43,48,96,50,85,37,43,91,74,93,93,63,78,56,39,89,85,94,100,100,100,100,52,100,31,100,54,50,78,44,65,69,37,30,83,81,89,83,87,69,48,28,94,43,48,94,50,85,37,43,91,74,93,93,63,74,56,39,89,85,94,100,100,100,100,Bundesliga
