Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total effective clearance_Total,total interception_Total,total mins played,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total won contest_Total,total won tackle_Total,total accurate cross_Total,total big chances saved_Total,total goals_Total,total assists_Total,total direct corner goals_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total effective clearance_p90,total interception_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total won contest_p90,total won tackle_p90,total accurate cross_p90,total big chances saved_p90,total goals_p90,total assists_p90,total direct corner goals_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total interception_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total accurate cross_TotalPR,total big chances saved_TotalPR,total goals_TotalPR,total assists_TotalPR,total direct corner goals_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total effective clearance_p90PR,total interception_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won contest_p90PR,total won tackle_p90PR,total accurate cross_p90PR,total big chances saved_p90PR,total goals_p90PR,total assists_p90PR,total direct corner goals_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
SCR Altach,3lcvs7iiylixau81d0lruwsak,8ulvxwuqi2bzxxarn6hyzk93o,N. Niehoff,Niklas Niehoff,22,Midfielder,Germany,Midfielder,61.0,99.0,7.0,152.0,1.0,9.0,8.0,6.0,2.0,3.0,18.0,22.0,28.0,6.0,2.0,518.0,2.0,21.0,3.0,13.0,9.0,8.0,0.0,0.0,2.0,0.0,0.0,79.58,38.89,36.36,72.22,25.0,52.83,25.0,81.82,0.8349982335993138,1.0049430151086645,3.0,25.0,0.6575658799999999,8.0,16.0,26.0,1.5584067100000003,75.0,10.5984555984556,17.2007722007722,1.2162162162162162,26.409266409266408,0.1737451737451737,1.5637065637065637,1.38996138996139,1.0424710424710424,0.3474903474903475,0.5212355212355212,3.1274131274131274,3.8223938223938223,4.864864864864865,1.0424710424710424,0.3474903474903475,0.3474903474903475,3.6486486486486487,0.5212355212355212,2.258687258687259,1.5637065637065637,1.38996138996139,0.0,0.0,0.3474903474903475,0.0,0.0,79.58,38.89,36.36,72.22,25.0,52.83,25.0,81.82,0.1450769131736259,0.1746039987640536,0.5212355212355212,4.343629343629344,0.114248898069498,1.38996138996139,2.77992277992278,4.517374517374518,0.2707656445945946,13.03088803088803,RM/RCM,56,56,28,56,22,78,89,89,50,100,100,100,67,56,44,67,100,44,100,78,94,56,44,100,56,56,56,11,67,89,50,78,33,89,89,89,72,100,89,78,44,67,100,56,56,44,22,33,22,67,78,89,44,100,100,100,67,56,33,67,89,44,100,78,67,56,44,100,56,56,56,11,67,89,50,78,33,89,78,78,67,89,89,67,44,56,89,44,Austrian Bundesliga
SCR Altach,3lcvs7iiylixau81d0lruwsak,9vlhyidb33kwct9n5rbhkz3kl,B. Zech,Benedikt Zech,35,Defender,Austria,Defender,119.0,89.0,11.0,207.0,6.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,14.0,22.0,8.0,360.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,92.83,64.71,100.0,100.0,0.0,58.33,60.0,33.33,0.0,0.1169419524613045,0.0,10.0,0.22442261,3.0,24.0,19.0,0.5471048500000001,154.0,29.75,22.25,2.75,51.75,1.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,3.5,5.5,2.0,0.0,0.25,0.0,0.5,0.5,0.25,0.0,0.0,0.0,0.0,0.0,92.83,64.71,100.0,100.0,0.0,58.33,60.0,33.33,0.0,0.0292354881153261,0.0,2.5,0.0561056525,0.75,6.0,4.75,0.1367762125,38.5,CB,40,65,40,45,40,62,8,15,32,32,70,70,32,30,78,25,15,18,88,20,85,45,35,45,52,52,65,62,98,88,25,30,55,18,8,55,32,82,85,75,65,60,75,60,55,65,40,60,40,70,8,15,32,32,65,65,30,50,90,25,10,18,90,28,90,45,35,45,52,52,65,62,98,88,25,30,55,18,8,65,32,90,90,80,75,60,85,65,Austrian Bundesliga
SCR Altach,3lcvs7iiylixau81d0lruwsak,bs1fjanu1asyroais9euib9wp,V. Demaku,Vesel Demaku,26,Midfielder,Kosovo,Midfielder,92.0,110.0,11.0,202.0,2.0,2.0,4.0,2.0,2.0,1.0,4.0,4.0,27.0,3.0,4.0,508.0,1.0,6.0,13.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,86.7,55.0,0.0,25.0,25.0,57.45,50.0,81.82,0.4157580773015067,0.1525122302034507,1.0,13.0,0.29484673,5.0,29.0,28.0,0.61676354,106.0,16.299212598425196,19.488188976377952,1.9488188976377951,35.78740157480315,0.3543307086614173,0.3543307086614173,0.7086614173228346,0.3543307086614173,0.3543307086614173,0.1771653543307086,0.7086614173228346,0.7086614173228346,4.783464566929133,0.5314960629921259,0.7086614173228346,0.1771653543307086,1.062992125984252,2.3031496062992125,0.1771653543307086,1.5944881889763778,0.0,0.0,0.0,0.0,0.0,0.0,86.7,55.0,0.0,25.0,25.0,57.45,50.0,81.82,0.0736579270809756,0.0270198833037609,0.1771653543307086,2.3031496062992125,0.0522366253937007,0.8858267716535433,5.137795275590551,4.960629921259843,0.1092691311023622,18.77952755905512,DM/CM,50,78,50,67,22,47,58,69,50,44,47,44,64,19,53,69,64,100,33,86,25,53,42,39,50,50,83,64,25,33,67,83,58,94,56,44,39,81,78,72,89,72,78,61,50,78,39,56,17,39,50,78,44,50,39,33,56,17,50,72,61,100,33,83,25,53,42,39,50,50,83,64,25,33,67,83,58,94,56,28,39,67,67,72,89,83,83,56,Austrian Bundesliga
SCR Altach,3lcvs7iiylixau81d0lruwsak,znji80ok2dk0ohqb6m2ckvvu,B. Böckle,Benjamin Böckle,24,Defender,Austria,Defender,53.0,80.0,10.0,129.0,9.0,6.0,0.0,0.0,0.0,0.0,8.0,8.0,34.0,17.0,5.0,532.0,0.0,6.0,5.0,4.0,8.0,4.0,0.0,0.0,2.0,0.0,0.0,72.07,38.46,21.05,50.0,0.0,61.82,69.23,50.0,0.0,0.595397775128949,0.0,11.0,0.34283739,8.0,10.0,11.0,0.9142216900000002,66.0,8.966165413533835,13.533834586466163,1.6917293233082706,21.82330827067669,1.5225563909774436,1.0150375939849623,0.0,0.0,0.0,0.0,1.3533834586466165,1.3533834586466165,5.75187969924812,2.87593984962406,0.8458646616541353,0.0,1.0150375939849623,0.8458646616541353,0.6766917293233082,1.3533834586466165,0.6766917293233082,0.0,0.0,0.3383458646616541,0.0,0.0,72.07,38.46,21.05,50.0,0.0,61.82,69.23,50.0,0.0,0.1007251875218146,0.0,1.8609022556390973,0.0579988065789473,1.3533834586466165,1.6917293233082706,1.8609022556390973,0.1546615640977444,11.165413533834586,LB/LCB,26,71,59,41,71,62,6,12,24,21,88,88,94,50,68,29,44,85,88,74,62,53,47,97,53,53,18,50,47,50,29,76,88,18,6,59,26,79,76,82,47,41,76,56,6,41,47,12,53,65,6,12,24,21,88,88,71,35,47,29,29,65,82,65,59,53,47,94,53,53,18,50,47,50,29,76,88,18,6,59,26,76,76,82,29,35,53,24,Austrian Bundesliga
Rapid,eljjik2vvlpy6d649mgwwivam,2omsfx51ie3e92en7k6a3dwtm,M. Seidl,Matthias Seidl,25,Midfielder,Austria,Midfielder,199.0,221.0,21.0,419.0,2.0,3.0,9.0,2.0,7.0,5.0,2.0,2.0,24.0,3.0,7.0,467.0,2.0,2.0,6.0,2.0,10.0,1.0,0.0,1.0,2.0,0.0,0.0,92.7,72.41,25.0,100.0,22.22,63.16,50.0,71.43,0.6307357783801124,0.38291130264718,5.0,15.0,0.33013154,5.0,54.0,35.0,1.045380830000001,243.0,38.35117773019272,42.59100642398287,4.047109207708779,80.74946466809422,0.3854389721627408,0.5781584582441113,1.734475374732334,0.3854389721627408,1.3490364025695931,0.9635974304068522,0.3854389721627408,0.3854389721627408,4.62526766595289,0.5781584582441113,1.3490364025695931,0.3854389721627408,0.3854389721627408,1.1563169164882223,0.3854389721627408,1.9271948608137044,0.1927194860813704,0.0,0.1927194860813704,0.3854389721627408,0.0,0.0,92.7,72.41,25.0,100.0,22.22,63.16,50.0,71.43,0.1215550750625484,0.0737944694609126,0.9635974304068522,2.890792291220557,0.0636227807280513,0.9635974304068522,10.406852248394005,6.745182012847965,0.2014652563169166,46.83083511777302,CM/AM,96,96,98,96,52,23,75,46,90,98,19,19,77,54,100,63,17,81,37,100,42,52,79,87,52,50,100,81,63,98,38,96,77,81,62,62,88,81,77,54,100,92,92,96,100,96,96,96,42,15,56,42,81,92,15,15,65,38,92,46,19,58,23,92,35,52,65,88,52,50,100,81,63,98,38,96,77,81,42,42,73,62,50,46,100,88,88,96,Austrian Bundesliga
Rapid,eljjik2vvlpy6d649mgwwivam,2q40r5kclqejfv6c3pvyqim3u,N. Bajlicz,Nicolas Bajlicz,22,Midfielder,Austria,Midfielder,139.0,176.0,8.0,314.0,0.0,9.0,1.0,0.0,1.0,1.0,6.0,6.0,34.0,1.0,5.0,429.0,0.0,2.0,8.0,4.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,93.73,66.67,33.33,66.67,0.0,56.67,0.0,54.55,0.0797019516673443,0.6091866914443917,0.0,14.0,0.3094189799999999,6.0,30.0,25.0,0.7588553399999999,155.0,29.16083916083916,36.92307692307693,1.6783216783216783,65.87412587412588,0.0,1.888111888111888,0.2097902097902098,0.0,0.2097902097902098,0.2097902097902098,1.2587412587412588,1.2587412587412588,7.132867132867133,0.2097902097902098,1.048951048951049,0.0,0.4195804195804196,1.6783216783216783,0.8391608391608392,2.517482517482517,0.2097902097902098,0.0,0.0,0.2097902097902098,0.0,0.0,93.73,66.67,33.33,66.67,0.0,56.67,0.0,54.55,0.0167206891609813,0.1278014037995227,0.0,2.937062937062937,0.0649130727272727,1.2587412587412588,6.293706293706294,5.244755244755245,0.1592004209790209,32.51748251748252,RM/RCM,89,100,44,100,11,78,11,11,33,61,50,50,100,17,72,11,11,100,67,89,33,56,44,78,56,56,100,78,56,61,11,100,11,44,11,56,22,61,56,56,100,56,56,100,100,100,56,100,11,78,11,11,33,56,56,56,100,11,78,11,11,100,67,100,33,56,44,67,56,56,100,78,56,61,11,100,11,44,11,44,22,67,56,56,100,78,44,100,Austrian Bundesliga
Rapid,eljjik2vvlpy6d649mgwwivam,3kypp9r4mqecnx1fa729dnzkl,E. Kara,Ercan Kara,30,Attacker,Austria,Striker,12.0,13.0,0.0,25.0,5.0,2.0,14.0,14.0,0.0,1.0,6.0,6.0,14.0,5.0,3.0,340.0,5.0,20.0,5.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,35.71,36.84,33.33,50.0,1.99923583719857,0.1477386341246934,0.0,0.0,0.0,1.0,0.0,1.0,0.0266390399999999,9.0,3.1764705882352944,3.4411764705882355,0.0,6.61764705882353,1.3235294117647058,0.5294117647058824,3.7058823529411766,3.7058823529411766,0.0,0.2647058823529412,1.5882352941176472,1.5882352941176472,3.7058823529411766,1.3235294117647058,0.7941176470588236,1.3235294117647058,5.294117647058823,1.3235294117647058,0.0,0.5294117647058824,0.0,0.0,0.5294117647058824,0.0,0.0,0.0,62.5,0.0,0.0,0.0,35.71,36.84,33.33,50.0,0.5292094863172685,0.0391072855035953,0.0,0.0,0.0,0.2647058823529412,0.0,0.2647058823529412,0.0070515105882352,2.3823529411764706,ST,33,4,17,12,46,17,85,96,6,23,31,31,44,79,92,65,58,79,8,62,27,52,62,37,52,52,35,17,27,8,50,42,35,35,92,27,10,4,4,35,4,6,4,10,31,4,17,4,35,12,77,96,6,23,38,35,46,77,88,73,62,81,8,65,27,52,65,37,52,52,35,17,27,8,50,42,35,35,96,27,10,4,4,35,4,8,4,4,Austrian Bundesliga
Rapid,eljjik2vvlpy6d649mgwwivam,5kkvxgrt5y92hjj8hw28b7l9m,S. Raux-Yao,Serge-Philippe Raux-Yao,27,Defender,France,Defender,271.0,84.0,17.0,355.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,11.0,25.0,5.0,479.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,95.17,60.71,0.0,0.0,33.33,55.0,44.44,33.33,0.4101255563754552,0.0,0.0,3.0,0.06190628,1.0,17.0,12.0,0.4645999399999999,223.0,50.91858037578288,15.782881002087684,3.194154488517745,66.70146137787057,0.7515657620041754,0.0,0.5636743215031316,0.5636743215031316,0.0,0.0,0.0,0.0,2.066805845511482,4.697286012526097,0.9394572025052192,0.1878914405010438,0.5636743215031316,0.1878914405010438,0.0,0.3757828810020877,0.0,0.0,0.1878914405010438,0.0,0.0,0.0,95.17,60.71,0.0,0.0,33.33,55.0,44.44,33.33,0.0770590815736763,0.0,0.0,0.5636743215031316,0.0116316601252609,0.1878914405010438,3.194154488517745,2.2546972860125263,0.0872943519832985,41.89979123173278,CB,100,60,75,95,28,18,60,75,32,32,22,22,25,45,57,62,45,40,25,20,40,45,82,45,52,52,95,45,40,25,57,15,20,18,70,20,32,52,50,48,55,50,60,85,95,45,60,85,15,18,55,65,32,32,22,22,10,30,35,55,35,35,25,15,40,45,80,45,52,52,95,45,40,25,57,15,20,18,65,20,32,45,45,40,50,35,40,75,Austrian Bundesliga
Rapid,eljjik2vvlpy6d649mgwwivam,5llwrgvl44z7c04yv5xsqxu5l,N. Cvetković,Nenad Cvetkovic,30,Defender,Serbia,Defender,199.0,113.0,15.0,312.0,15.0,1.0,5.0,5.0,0.0,1.0,1.0,1.0,23.0,34.0,9.0,440.0,3.0,6.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,93.98,57.69,0.0,100.0,60.0,71.88,78.95,40.0,0.750529199037355,0.1838412695726395,0.0,5.0,0.0933652,2.0,31.0,27.0,0.5069942300000002,204.0,40.70454545454545,23.113636363636363,3.068181818181818,63.81818181818181,3.068181818181818,0.2045454545454545,1.0227272727272727,1.0227272727272727,0.0,0.2045454545454545,0.2045454545454545,0.2045454545454545,4.704545454545454,6.954545454545454,1.8409090909090908,0.6136363636363635,1.227272727272727,0.409090909090909,0.2045454545454545,0.409090909090909,0.0,0.0,0.409090909090909,0.0,0.0,0.0,93.98,57.69,0.0,100.0,60.0,71.88,78.95,40.0,0.1535173361667317,0.0376038960489489,0.0,1.0227272727272727,0.0190974272727272,0.409090909090909,6.340909090909091,5.5227272727272725,0.1037033652272727,41.72727272727273,CB,90,72,62,75,70,40,85,90,32,78,52,52,62,75,85,90,75,57,62,20,40,45,100,45,52,52,75,30,40,88,90,95,100,32,85,70,32,65,60,65,80,75,65,80,75,70,55,75,70,35,80,95,32,75,55,55,45,60,80,90,70,55,60,20,40,45,100,45,52,52,75,30,40,88,90,95,100,32,90,75,32,65,55,60,80,75,60,70,Austrian Bundesliga
Rapid,eljjik2vvlpy6d649mgwwivam,8697a01d7rwx57pnmqm67kkyc,P. Dahl,Petter Nosa Dahl,22,Attacker,Norway,Striker,13.0,59.0,2.0,72.0,1.0,2.0,13.0,11.0,2.0,4.0,26.0,28.0,30.0,1.0,5.0,363.0,6.0,28.0,10.0,13.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,80.9,100.0,0.0,50.0,46.15,49.18,33.33,50.0,1.4287149545569764,0.1920843116516152,6.0,9.0,0.28995962,2.0,6.0,8.0,0.2463086,36.0,3.2231404958677685,14.62809917355372,0.4958677685950413,17.85123966942149,0.2479338842975206,0.4958677685950413,3.2231404958677685,2.7272727272727275,0.4958677685950413,0.9917355371900828,6.446280991735537,6.9421487603305785,7.43801652892562,0.2479338842975206,1.2396694214876034,1.487603305785124,6.9421487603305785,2.479338842975207,3.2231404958677685,0.7438016528925621,0.0,0.0,0.7438016528925621,0.0,0.0,0.0,80.9,100.0,0.0,50.0,46.15,49.18,33.33,50.0,0.3542268482372669,0.0476242095004004,1.487603305785124,2.231404958677686,0.071890814876033,0.4958677685950413,1.487603305785124,1.983471074380165,0.0610682479338842,8.925619834710744,LW,40,80,20,60,40,40,100,100,50,90,60,70,100,30,90,90,100,100,60,80,40,60,80,40,60,60,100,100,40,50,80,80,60,50,100,40,80,50,40,40,70,60,60,80,40,60,20,60,60,40,80,80,60,100,100,100,100,40,100,80,100,100,100,80,40,60,80,40,60,60,100,100,40,50,80,80,60,50,80,40,80,60,60,40,60,60,40,60,Austrian Bundesliga
Rapid,eljjik2vvlpy6d649mgwwivam,8kknoeewzluh1qxmq1enkd444,M. Haïdara,Moulaye Haïdara,20,Attacker,Mali,Striker,20.0,40.0,2.0,60.0,3.0,2.0,6.0,4.0,2.0,1.0,6.0,6.0,11.0,1.0,3.0,253.0,2.0,19.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,77.92,100.0,0.0,66.67,33.33,44.0,37.5,0.0,0.7388915133175321,0.1071738345135965,3.0,8.0,0.25855364,3.0,1.0,2.0,0.0714825899999999,17.0,7.114624505928854,14.229249011857709,0.7114624505928854,21.34387351778656,1.067193675889328,0.7114624505928854,2.134387351778656,1.4229249011857708,0.7114624505928854,0.3557312252964427,2.134387351778656,2.134387351778656,3.91304347826087,0.3557312252964427,1.067193675889328,0.7114624505928854,6.758893280632412,0.7114624505928854,1.4229249011857708,0.0,0.0,0.0,0.3557312252964427,0.0,0.0,0.0,77.92,100.0,0.0,66.67,33.33,44.0,37.5,0.0,0.2628467833935885,0.0381250794712398,1.067193675889328,2.845849802371541,0.0919756031620553,1.067193675889328,0.3557312252964427,0.7114624505928854,0.0254285893280632,6.047430830039526,ST,69,62,52,62,27,17,15,15,52,23,31,31,31,21,92,23,50,29,69,12,27,52,31,37,52,52,81,98,27,87,42,69,42,12,23,15,62,73,69,71,17,19,27,46,88,77,65,85,31,27,31,31,69,31,62,58,50,27,100,23,81,42,85,12,27,52,35,37,52,52,81,98,27,87,42,69,42,12,54,23,73,81,81,85,23,27,38,69,Austrian Bundesliga
Rapid,eljjik2vvlpy6d649mgwwivam,agtlfzn9zrrj10tx1tov0uulm,B. Bolla,Bendegúz Bolla,26,Defender,Hungary,Defender,193.0,202.0,18.0,386.0,0.0,11.0,4.0,2.0,2.0,1.0,10.0,10.0,11.0,10.0,3.0,540.0,0.0,11.0,2.0,4.0,4.0,9.0,0.0,0.0,1.0,0.0,0.0,89.77,54.55,33.33,40.0,0.0,28.95,0.0,80.0,0.3004332880490652,1.2836572391908063,1.0,22.0,0.6566569999999998,12.0,34.0,37.0,1.4502718600000015,204.0,32.166666666666664,33.666666666666664,3.0,64.33333333333333,0.0,1.8333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.1666666666666666,1.6666666666666667,1.6666666666666667,1.8333333333333333,1.6666666666666667,0.5,0.0,1.8333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.5,0.0,0.0,0.1666666666666666,0.0,0.0,89.77,54.55,33.33,40.0,0.0,28.95,0.0,80.0,0.0500722146748442,0.2139428731984677,0.1666666666666666,3.6666666666666665,0.1094428333333333,2.0,5.666666666666667,6.166666666666667,0.2417119766666669,34.0,RB/RCB,93,100,79,100,7,93,61,46,75,54,89,86,21,29,39,11,79,21,79,43,96,46,39,86,54,54,100,64,86,50,11,7,7,96,36,93,50,100,100,100,89,93,86,93,86,100,79,100,7,86,57,29,57,43,79,79,7,29,36,11,71,14,71,29,93,46,39,75,54,54,100,64,86,50,11,7,7,96,29,93,32,93,93,86,86,93,86,93,Austrian Bundesliga
Rapid,eljjik2vvlpy6d649mgwwivam,aw5of6drnaorje2233ocvph7u,Y. Demir,Yusuf Demir,23,Attacker,Austria,Striker,67.0,157.0,14.0,216.0,2.0,15.0,17.0,9.0,8.0,4.0,23.0,26.0,40.0,4.0,6.0,502.0,8.0,25.0,22.0,8.0,6.0,8.0,0.0,2.0,2.0,0.0,0.0,83.72,66.67,25.81,34.78,47.06,51.95,28.57,75.0,1.2136871226077297,1.4777864888349952,5.0,29.0,0.9220060999999998,11.0,21.0,24.0,1.6833021800000003,98.0,12.01195219123506,28.14741035856574,2.50996015936255,38.72509960159363,0.3585657370517928,2.6892430278884465,3.047808764940239,1.613545816733068,1.4342629482071714,0.7171314741035857,4.123505976095617,4.661354581673307,7.171314741035857,0.7171314741035857,1.0756972111553786,1.4342629482071714,4.482071713147411,3.944223107569721,1.4342629482071714,1.0756972111553786,1.4342629482071714,0.0,0.3585657370517928,0.3585657370517928,0.0,0.0,83.72,66.67,25.81,34.78,47.06,51.95,28.57,75.0,0.2175933088340551,0.2649418007871505,0.8964143426294822,5.199203187250996,0.1652998984063745,1.9721115537848608,3.764940239043825,4.302788844621515,0.3017872434262948,17.56972111553785,RW,100,100,100,100,67,100,100,100,100,100,83,83,100,50,83,100,100,100,67,100,100,50,83,92,58,58,67,67,67,33,50,83,50,67,100,100,83,100,100,100,100,100,100,100,100,100,100,100,67,83,100,100,100,100,50,50,100,50,83,83,83,100,50,83,67,50,67,100,58,58,67,67,67,33,50,83,50,67,83,83,83,83,83,83,100,100,100,100,Austrian Bundesliga
Rapid,eljjik2vvlpy6d649mgwwivam,brs96wp9u2t10tsqfdwcyhnth,J. Horn,Jannes Horn,29,Defender,Germany,Defender,107.0,118.0,6.0,220.0,0.0,7.0,7.0,2.0,5.0,3.0,2.0,2.0,10.0,8.0,1.0,378.0,2.0,5.0,3.0,2.0,4.0,5.0,0.0,1.0,1.0,0.0,0.0,93.62,60.0,27.78,100.0,28.57,43.48,0.0,80.0,0.4724620280899873,0.6995298559589718,4.0,19.0,0.4715890000000001,15.0,25.0,19.0,1.1071380499999997,96.0,25.476190476190474,28.09523809523809,1.4285714285714286,52.38095238095238,0.0,1.6666666666666663,1.6666666666666663,0.4761904761904761,1.1904761904761905,0.7142857142857143,0.4761904761904761,0.4761904761904761,2.380952380952381,1.9047619047619049,0.238095238095238,0.4761904761904761,1.1904761904761905,0.7142857142857143,0.4761904761904761,0.9523809523809524,1.1904761904761905,0.0,0.238095238095238,0.238095238095238,0.0,0.0,93.62,60.0,27.78,100.0,28.57,43.48,0.0,80.0,0.1124909590690445,0.1665547276092789,0.9523809523809524,4.523809523809524,0.1122830952380952,3.571428571428571,5.9523809523809526,4.523809523809524,0.2636042976190475,22.857142857142858,LB/LCB,71,88,44,82,6,74,88,53,97,91,32,29,6,18,15,94,26,47,59,32,74,53,97,76,53,53,100,88,65,97,76,12,6,76,76,71,91,100,94,94,88,71,88,71,76,88,41,82,6,76,94,47,100,100,29,29,6,18,12,94,35,53,59,24,76,53,100,82,53,53,100,88,65,97,76,12,6,76,76,76,100,100,88,100,88,71,82,76,Austrian Bundesliga
Rapid,eljjik2vvlpy6d649mgwwivam,n2annzbap7hll02zo2v0ccgk,T. Adamsen,Tonni Adamsen,31,Attacker,Denmark,Striker,38.0,88.0,6.0,125.0,4.0,5.0,9.0,7.0,2.0,1.0,9.0,10.0,16.0,3.0,2.0,445.0,5.0,24.0,5.0,5.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,72.67,54.55,33.33,55.56,55.56,57.14,80.0,50.0,1.4984580451400165,0.5275127192224605,1.0,6.0,0.19791364,4.0,18.0,19.0,0.7606990599999999,55.0,7.685393258426966,17.797752808988765,1.2134831460674156,25.280898876404493,0.8089887640449438,1.0112359550561798,1.820224719101124,1.4157303370786516,0.4044943820224719,0.2022471910112359,1.820224719101124,2.02247191011236,3.235955056179775,0.6067415730337078,0.4044943820224719,1.0112359550561798,4.853932584269662,1.0112359550561798,1.0112359550561798,0.2022471910112359,0.2022471910112359,0.0,0.8089887640449438,0.2022471910112359,0.0,0.0,72.67,54.55,33.33,55.56,55.56,57.14,80.0,50.0,0.3030589304777561,0.1066879656854414,0.2022471910112359,1.2134831460674156,0.0400274777528089,0.8089887640449438,3.640449438202247,3.842696629213483,0.1538492480898876,11.123595505617978,ST,96,96,96,96,35,69,42,46,52,23,71,71,62,63,75,65,73,79,79,33,65,52,94,85,52,52,65,73,87,77,83,96,100,35,73,77,23,54,46,83,100,100,100,100,92,88,88,92,27,54,15,27,42,12,46,54,38,62,65,62,54,69,69,23,65,52,85,77,52,52,65,73,87,77,83,96,100,35,65,69,19,46,46,69,96,96,92,92,Austrian Bundesliga
