Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate cross_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total effective clearance_Total,total goals_Total,total interception_Total,total mins played,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total won contest_Total,total won tackle_Total,total big chances saved_Total,total assists_Total,total direct corner goals_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate cross_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total effective clearance_p90,total goals_p90,total interception_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total won contest_p90,total won tackle_p90,total big chances saved_p90,total assists_p90,total direct corner goals_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate cross_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total goals_TotalPR,total interception_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total big chances saved_TotalPR,total assists_TotalPR,total direct corner goals_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate cross_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total effective clearance_p90PR,total goals_p90PR,total interception_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won contest_p90PR,total won tackle_p90PR,total big chances saved_p90PR,total assists_p90PR,total direct corner goals_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
St.Gallen,dty3ktxspuo8ayudnf0egkvx5,1bh2zo94xxdqiuo2lz6xlxune,C. Kleine-Bekel,Colin Kleine-Bekel,23,Defender,Germany,Defender,38.0,1.0,25.0,5.0,62.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,19.0,14.0,0.0,3.0,123.0,0.0,5.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,82.67,55.56,100.0,0.0,0.0,79.17,80.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.804878048780488,0.7317073170731707,18.29268292682927,3.658536585365854,45.36585365853659,8.78048780487805,0.0,0.7317073170731707,0.7317073170731707,0.0,0.0,0.0,0.0,13.902439024390244,10.24390243902439,0.0,2.1951219512195124,0.0,3.658536585365854,0.7317073170731707,0.0,2.1951219512195124,0.0,0.0,0.0,0.0,82.67,55.56,100.0,0.0,0.0,79.17,80.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CB,28,90,27,25,27,77,25,35,37,43,42,22,22,50,35,43,28,32,75,18,27,38,40,45,52,52,37,75,100,27,32,100,93,37,20,27,45,25,25,30,17,17,17,17,60,100,83,77,70,100,25,70,77,43,42,22,22,100,90,43,90,32,97,30,27,83,40,45,52,52,37,75,100,27,32,100,93,37,20,27,45,25,25,30,17,17,17,17,Swiss Super League
St.Gallen,dty3ktxspuo8ayudnf0egkvx5,1hxi6jvbthhyy1l1oqd7vsnhl,H. Vandermersch,Hugo Vandermersch,27,Defender,France,Defender,24.0,1.0,63.0,9.0,86.0,6.0,4.0,5.0,4.0,1.0,1.0,4.0,5.0,16.0,3.0,0.0,3.0,301.0,0.0,11.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,67.19,37.5,9.09,25.0,0.0,51.61,60.0,75.0,0.2743328146328966,0.1693128916874337,2.0,8.0,0.183074,5.0,11.0,15.0,0.3722042299999998,46.0,7.176079734219269,0.2990033222591362,18.83720930232558,2.691029900332226,25.71428571428571,1.7940199335548173,1.196013289036545,1.495016611295681,1.196013289036545,0.2990033222591362,0.2990033222591362,1.196013289036545,1.495016611295681,4.78405315614618,0.8970099667774086,0.0,0.8970099667774086,0.0,3.2890365448504983,1.7940199335548173,0.2990033222591362,0.8970099667774086,0.0,0.0,0.0,0.0,67.19,37.5,9.09,25.0,0.0,51.61,60.0,75.0,0.0820264229799358,0.0506251171158439,0.5980066445182725,2.39202657807309,0.054739734219269,1.495016611295681,3.2890365448504983,4.485049833887043,0.1112903013289035,13.754152823920265,RB/RCB,20,48,75,62,40,80,70,88,88,72,82,65,70,48,20,45,48,28,88,90,48,28,45,38,52,50,15,45,40,45,28,40,65,68,75,50,98,85,75,90,75,75,55,45,10,45,85,70,25,75,75,85,90,70,85,65,70,50,15,45,20,28,95,90,45,15,45,38,52,50,15,45,40,45,28,40,65,68,70,55,95,95,80,90,85,90,55,60,Swiss Super League
St.Gallen,dty3ktxspuo8ayudnf0egkvx5,281f7899ialr1z6l51mitpp7t,L. Daschner,Lukas Daschner,27,Midfielder,Germany,Midfielder,47.0,14.0,80.0,14.0,113.0,8.0,12.0,14.0,9.0,5.0,3.0,8.0,8.0,20.0,13.0,2.0,5.0,392.0,7.0,14.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,71.07,36.84,43.75,12.5,50.0,50.0,66.67,37.5,1.4274208111524451,1.3575144500509042,4.0,2.0,0.03682666,2.0,16.0,16.0,0.6116459799999999,58.0,10.790816326530614,3.2142857142857144,18.367346938775512,3.2142857142857144,25.94387755102041,1.8367346938775515,2.7551020408163267,3.2142857142857144,2.066326530612245,1.1479591836734695,0.6887755102040817,1.8367346938775515,1.8367346938775515,4.591836734693878,2.984693877551021,0.4591836734693878,1.1479591836734695,1.6071428571428572,3.2142857142857144,0.6887755102040817,0.2295918367346939,0.6887755102040817,0.0,0.2295918367346939,0.0,0.0,71.07,36.84,43.75,12.5,50.0,50.0,66.67,37.5,0.3277241658258165,0.3116742359810749,0.9183673469387756,0.4591836734693878,0.008455100510204,0.4591836734693878,3.673469387755103,3.673469387755103,0.1404289239795918,13.316326530612246,CM/AM,75,98,65,100,56,94,81,85,85,85,85,63,62,69,100,79,94,94,69,40,27,52,52,79,52,52,19,12,77,23,71,62,85,12,92,81,79,17,15,29,81,69,58,62,62,96,38,96,46,88,77,88,85,81,73,42,42,58,92,73,88,92,46,35,23,42,52,81,52,52,19,12,77,23,71,62,85,12,96,73,81,15,15,15,77,69,62,58,Swiss Super League
St.Gallen,dty3ktxspuo8ayudnf0egkvx5,4o8roh953dufflhb1y3wn1kpg,D. Besio,Diego Besio,20,Attacker,Switzerland,Striker,7.0,0.0,12.0,0.0,19.0,0.0,5.0,4.0,3.0,1.0,1.0,3.0,3.0,8.0,1.0,0.0,1.0,106.0,3.0,14.0,4.0,1.0,3.0,0.0,1.0,0.0,0.0,86.36,0.0,0.0,33.33,75.0,36.36,0.0,100.0,0.2901707904279892,0.4502531213091264,2.0,2.0,0.0844441,0.0,0.0,1.0,0.09923831,4.0,5.943396226415095,0.0,10.18867924528302,0.0,16.132075471698112,0.0,4.245283018867925,3.39622641509434,2.547169811320755,0.8490566037735848,0.8490566037735848,2.547169811320755,2.547169811320755,6.792452830188679,0.8490566037735848,0.0,0.8490566037735848,2.547169811320755,11.88679245283019,3.39622641509434,0.8490566037735848,2.547169811320755,0.0,0.8490566037735848,0.0,0.0,86.36,0.0,0.0,33.33,75.0,36.36,0.0,100.0,0.2463714258350851,0.3822903860171828,1.6981132075471697,1.6981132075471697,0.0716978207547169,0.0,0.0,0.8490566037735848,0.0842589424528301,3.39622641509434,ST,38,34,19,22,29,7,71,25,21,47,31,31,31,24,43,18,68,65,54,56,28,76,51,68,50,50,94,22,34,43,94,37,9,84,12,76,59,43,59,19,13,19,53,10,82,34,60,22,68,7,100,66,56,71,60,53,53,79,69,18,82,100,94,97,44,94,51,91,50,50,94,22,34,43,94,37,9,84,38,97,91,75,85,19,13,41,65,32,Swiss Super League
St.Gallen,dty3ktxspuo8ayudnf0egkvx5,4tk4xx48lydt8rqn58vwn55ka,M. Stevanović,Mihailo Stevanovic,24,Midfielder,Serbia,Midfielder,30.0,0.0,55.0,6.0,85.0,3.0,2.0,3.0,1.0,2.0,1.0,4.0,5.0,16.0,4.0,0.0,2.0,292.0,0.0,4.0,3.0,4.0,2.0,1.0,0.0,0.0,0.0,76.58,42.86,0.0,100.0,0.0,80.0,60.0,33.33,0.2512334225029237,0.102481112498215,2.0,5.0,0.11004389,3.0,10.0,14.0,0.4310609999999999,48.0,9.246575342465754,0.0,16.95205479452055,1.8493150684931507,26.198630136986303,0.9246575342465754,0.6164383561643836,0.9246575342465754,0.3082191780821918,0.6164383561643836,0.3082191780821918,1.2328767123287672,1.5410958904109588,4.931506849315069,1.2328767123287672,0.0,0.6164383561643836,0.0,1.2328767123287672,0.9246575342465754,1.2328767123287672,0.6164383561643836,0.3082191780821918,0.0,0.0,0.0,76.58,42.86,0.0,100.0,0.0,80.0,60.0,33.33,0.0774349589906271,0.0315866442631484,0.6164383561643836,1.5410958904109588,0.0339176373287671,0.9246575342465754,3.0821917808219177,4.315068493150685,0.1328612671232876,14.794520547945206,RM/RCM,80,30,40,70,40,40,40,30,40,30,40,40,40,20,70,30,50,30,50,20,80,30,90,50,60,60,60,20,30,100,30,100,60,20,20,40,60,60,40,80,70,60,60,60,60,30,40,60,40,40,40,20,20,40,40,40,40,20,60,30,40,30,40,40,80,20,100,50,60,60,60,20,30,100,30,100,60,20,20,40,60,40,40,80,80,80,60,40,Swiss Super League
St.Gallen,dty3ktxspuo8ayudnf0egkvx5,5b3n7shchd7m2a11l5801d2w9,J. Stanić,Jozo Stanic,27,Defender,Croatia,Defender,89.0,0.0,47.0,14.0,136.0,20.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,34.0,26.0,0.0,5.0,372.0,0.0,3.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,76.84,36.84,0.0,0.0,0.0,52.31,50.0,57.14,0.180234083587047,0.0,0.0,0.0,0.0,0.0,8.0,9.0,0.24129628,92.0,21.532258064516128,0.0,11.370967741935482,3.387096774193548,32.90322580645161,4.838709677419354,0.0,0.4838709677419354,0.4838709677419354,0.0,0.2419354838709677,0.0,0.0,8.225806451612902,6.290322580645161,0.0,1.2096774193548383,0.0,0.7258064516129031,1.693548387096774,0.0,0.9677419354838708,0.0,0.0,0.0,0.0,76.84,36.84,0.0,0.0,0.0,52.31,50.0,57.14,0.0436050202226726,0.0,0.0,0.0,0.0,0.0,1.935483870967741,2.177419354838709,0.0583781322580645,22.25806451612903,CB,57,42,50,75,60,90,25,57,63,43,90,22,22,90,80,43,65,32,53,88,27,60,40,45,52,52,17,25,42,27,32,23,22,47,53,27,45,25,25,30,50,50,53,70,33,42,30,73,30,93,25,37,40,43,83,22,22,80,50,43,40,32,37,90,27,30,40,45,52,52,17,25,42,27,32,23,22,47,50,27,45,25,25,30,43,43,47,57,Swiss Super League
St.Gallen,dty3ktxspuo8ayudnf0egkvx5,8ibag83uzcirmb7vycpdxxw5w,L. Frokaj,Leon Frokaj,21,Midfielder,Kosovo,Midfielder,19.0,2.0,41.0,3.0,58.0,2.0,7.0,11.0,8.0,3.0,5.0,14.0,14.0,24.0,4.0,1.0,2.0,355.0,4.0,22.0,11.0,4.0,5.0,0.0,0.0,0.0,0.0,73.42,25.0,66.67,28.57,36.36,48.98,33.33,71.43,1.0732254536628036,0.5913660141688117,5.0,10.0,0.38261616,3.0,5.0,5.0,0.3387136299999997,26.0,4.816901408450704,0.5070422535211268,10.394366197183098,0.7605633802816901,14.704225352112676,0.5070422535211268,1.7746478873239435,2.788732394366197,2.028169014084507,0.7605633802816901,1.2676056338028168,3.549295774647887,3.549295774647887,6.084507042253521,1.0140845070422535,0.2535211267605634,0.5070422535211268,1.0140845070422535,5.577464788732394,2.788732394366197,1.0140845070422535,1.2676056338028168,0.0,0.0,0.0,0.0,73.42,25.0,66.67,28.57,36.36,48.98,33.33,71.43,0.2720853262807107,0.1499237782399804,1.2676056338028168,2.535211267605633,0.09700128,0.7605633802816901,1.2676056338028168,1.2676056338028168,0.0858710611267604,6.591549295774648,CM/AM,19,44,19,29,21,48,46,81,81,54,96,77,77,83,62,46,52,67,85,94,69,83,52,33,52,52,31,8,100,27,46,58,50,58,81,46,88,69,81,46,29,19,27,25,15,42,8,15,8,46,46,77,81,50,100,81,77,88,69,42,50,65,92,100,54,77,52,33,52,52,31,8,100,27,46,58,50,58,73,42,96,69,88,46,27,12,19,15,Swiss Super League
St.Gallen,dty3ktxspuo8ayudnf0egkvx5,8tqphrtr7fraqeunw67iwwq8l,C. Okoroji,Chima Okoroji,29,Defender,Germany,Defender,83.0,4.0,65.0,10.0,144.0,9.0,7.0,4.0,0.0,4.0,3.0,2.0,3.0,23.0,26.0,0.0,5.0,450.0,0.0,4.0,3.0,1.0,6.0,0.0,1.0,0.0,0.0,77.01,34.48,25.0,50.0,0.0,57.5,52.94,60.0,0.3317533983660256,0.7295038643838326,2.0,9.0,0.22700967,7.0,16.0,17.0,0.72027036,83.0,16.6,0.8,13.0,2.0,28.8,1.8,1.4,0.8,0.0,0.8,0.6,0.4,0.6,4.6,5.2,0.0,1.0,0.0,0.8,0.6,0.2,1.2,0.0,0.2,0.0,0.0,77.01,34.48,25.0,50.0,0.0,57.5,52.94,60.0,0.0663506796732051,0.1459007728767665,0.4,1.8,0.045401934,1.4,3.2,3.4,0.144054072,16.6,LB/LCB,85,82,70,85,80,80,85,88,18,95,100,45,55,85,95,45,80,35,72,68,55,82,50,92,50,50,45,40,70,72,35,55,50,60,90,90,82,95,95,100,95,85,80,95,55,60,20,55,35,70,75,70,18,90,95,30,45,50,80,45,55,35,45,45,45,68,50,90,50,50,45,40,70,72,35,55,50,60,85,70,80,80,80,100,90,55,55,65,Swiss Super League
St.Gallen,dty3ktxspuo8ayudnf0egkvx5,an0tzhrx6uhf75uper52ta3o4,J. Ruiz,Joel Ruiz,19,Defender,Switzerland,Defender,53.0,0.0,34.0,10.0,87.0,6.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,18.0,10.0,0.0,1.0,275.0,0.0,4.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,71.9,41.67,0.0,0.0,0.0,62.07,42.86,75.0,0.2805676921667854,0.0589340970901399,1.0,2.0,0.04600262,0.0,5.0,4.0,0.1691018199999998,52.0,17.345454545454547,0.0,11.127272727272729,3.272727272727273,28.47272727272728,1.963636363636364,0.3272727272727272,0.981818181818182,0.6545454545454545,0.3272727272727272,0.0,0.0,0.0,5.890909090909092,3.272727272727273,0.0,0.3272727272727272,0.0,1.309090909090909,1.309090909090909,0.0,1.963636363636364,0.0,0.0,0.0,0.0,71.9,41.67,0.0,0.0,0.0,62.07,42.86,75.0,0.0918221538000388,0.0192875226840457,0.3272727272727272,0.6545454545454545,0.0150554029090909,0.0,1.6363636363636365,1.309090909090909,0.0553424138181817,17.01818181818182,RB/RCB,57,20,30,72,45,80,35,70,68,72,32,18,18,60,52,45,10,28,52,60,22,68,45,38,52,50,20,75,20,22,28,70,55,68,80,35,78,38,40,20,50,38,35,60,65,20,30,85,40,80,35,75,70,78,32,18,18,75,55,45,8,28,45,75,22,60,45,38,52,50,20,75,20,22,28,70,55,68,80,35,82,35,35,20,60,35,40,80,Swiss Super League
St.Gallen,dty3ktxspuo8ayudnf0egkvx5,bjdsvjk3045h7qle29hx8tmcq,A. Hunziker,Andrin Hunziker,23,Attacker,Switzerland,Striker,0.0,0.0,15.0,0.0,15.0,12.0,4.0,4.0,3.0,1.0,2.0,3.0,3.0,18.0,1.0,1.0,0.0,137.0,1.0,10.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,42.86,0.0,0.0,66.67,25.0,47.37,44.44,33.33,0.518389438350116,0.291797766463395,1.0,1.0,0.01689528,1.0,1.0,1.0,0.02530009,7.0,0.0,0.0,9.854014598540148,0.0,9.854014598540148,7.883211678832117,2.6277372262773726,2.6277372262773726,1.9708029197080288,0.6569343065693432,1.3138686131386863,1.9708029197080288,1.9708029197080288,11.824817518248176,0.6569343065693432,0.6569343065693432,0.0,0.6569343065693432,6.569343065693431,0.6569343065693432,1.3138686131386863,0.6569343065693432,0.0,0.0,0.0,0.0,42.86,0.0,0.0,66.67,25.0,47.37,44.44,33.33,0.3405478062154046,0.1916919633701135,0.6569343065693432,0.6569343065693432,0.0110990890510948,0.6569343065693432,0.6569343065693432,0.6569343065693432,0.0166204970802919,4.598540145985401,ST,4,34,29,22,15,84,56,25,21,47,56,31,31,71,43,54,28,24,32,19,49,43,51,22,50,50,7,22,34,87,35,79,72,31,35,53,34,25,21,47,32,19,15,28,4,34,47,22,24,100,85,41,38,65,82,44,44,100,56,85,28,41,62,21,68,53,51,22,50,50,7,22,34,87,35,79,72,31,56,79,47,32,21,65,41,24,24,53,Swiss Super League
St.Gallen,dty3ktxspuo8ayudnf0egkvx5,cdyinzscw0tm6owzaka8nua6s,E. Owusu,Enoch Owusu,21,Midfielder,Italy,Midfielder,19.0,0.0,53.0,6.0,72.0,4.0,5.0,7.0,1.0,6.0,2.0,13.0,13.0,19.0,0.0,2.0,2.0,167.0,2.0,3.0,6.0,6.0,2.0,0.0,1.0,0.0,0.0,85.71,75.0,0.0,46.15,28.57,61.29,80.0,66.67,0.5330444472167439,0.2850712165272193,6.0,4.0,0.11579805,1.0,5.0,6.0,0.21566253,35.0,10.239520958083832,0.0,28.562874251497004,3.2335329341317363,38.80239520958084,2.155688622754491,2.694610778443113,3.772455089820359,0.5389221556886228,3.2335329341317363,1.0778443113772456,7.005988023952096,7.005988023952096,10.239520958083832,0.0,1.0778443113772456,1.0778443113772456,1.0778443113772456,1.616766467065868,3.2335329341317363,3.2335329341317363,1.0778443113772456,0.0,0.5389221556886228,0.0,0.0,85.71,75.0,0.0,46.15,28.57,61.29,80.0,66.67,0.2872694625718979,0.1536311945356271,3.2335329341317363,2.155688622754491,0.0624061347305389,0.5389221556886228,2.694610778443113,3.2335329341317363,0.1162253155688622,18.862275449101794,RM/RCM,20,30,20,70,20,60,60,80,40,100,70,100,100,60,20,90,50,70,20,100,100,30,40,100,60,60,100,100,30,80,80,80,100,100,60,60,100,40,60,40,20,20,20,20,80,30,100,80,100,100,60,80,80,100,80,100,100,100,20,100,80,100,60,100,100,60,40,100,60,60,100,100,30,80,80,80,100,100,80,60,100,60,60,60,60,40,40,80,Swiss Super League
St.Gallen,dty3ktxspuo8ayudnf0egkvx5,d1ze9efbuztkd5rdk7kzxf1zp,L. Görtler,Lukas Görtler,32,Midfielder,Germany,Midfielder,50.0,1.0,111.0,13.0,160.0,4.0,9.0,16.0,15.0,1.0,5.0,11.0,11.0,28.0,4.0,2.0,3.0,439.0,6.0,32.0,11.0,7.0,5.0,0.0,1.0,0.0,0.0,70.8,40.62,16.67,63.64,37.5,62.22,40.0,83.33,1.4611697860399089,0.8978854842928127,2.0,11.0,0.45681813,5.0,26.0,38.0,1.1314765100000002,95.0,10.250569476082005,0.20501138952164,22.756264236902048,2.665148063781321,32.80182232346241,0.8200455580865603,1.8451025056947608,3.2801822323462413,3.075170842824601,0.20501138952164,1.0250569476082003,2.2551252847380407,2.2551252847380407,5.740318906605922,0.8200455580865603,0.4100227790432801,0.6150341685649202,1.2300683371298404,6.560364464692483,2.2551252847380407,1.4350797266514803,1.0250569476082003,0.0,0.20501138952164,0.0,0.0,70.8,40.62,16.67,63.64,37.5,62.22,40.0,83.33,0.2995564481630792,0.1840767507661802,0.4100227790432801,2.2551252847380407,0.0936529195899772,1.0250569476082003,5.330296127562642,7.790432801822322,0.2319655715261959,19.476082004555806,CM/AM,81,31,85,94,85,79,65,92,100,29,96,71,69,90,62,79,71,85,100,94,77,83,52,79,52,52,15,19,27,81,52,98,60,73,96,58,48,75,92,69,96,100,88,85,54,31,77,88,69,77,50,92,100,27,96,62,50,77,62,69,62,77,100,85,73,62,52,73,52,52,15,19,27,81,52,98,60,73,77,54,38,58,85,65,96,100,81,88,Swiss Super League
St.Gallen,dty3ktxspuo8ayudnf0egkvx5,ec5tz48fm3i9da5xlfx1pn14a,C. Witzig,Christian Witzig,25,Midfielder,Switzerland,Midfielder,24.0,4.0,67.0,8.0,87.0,3.0,10.0,8.0,4.0,4.0,2.0,21.0,22.0,13.0,1.0,0.0,0.0,416.0,1.0,22.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,73.73,57.14,20.0,38.1,12.5,27.66,27.27,50.0,0.8060904668205706,0.989118397859958,3.0,11.0,0.31977466,4.0,9.0,13.0,0.4900528699999999,46.0,5.1923076923076925,0.8653846153846154,14.495192307692308,1.7307692307692308,18.822115384615387,0.6490384615384616,2.1634615384615388,1.7307692307692308,0.8653846153846154,0.8653846153846154,0.4326923076923077,4.543269230769231,4.759615384615385,2.8125000000000004,0.2163461538461538,0.0,0.0,0.2163461538461538,4.759615384615385,0.0,1.7307692307692308,0.2163461538461538,0.0,0.0,0.0,0.0,73.73,57.14,20.0,38.1,12.5,27.66,27.27,50.0,0.1743945721486811,0.2139919610754717,0.6490384615384616,2.3798076923076925,0.0691820177884615,0.8653846153846154,1.9471153846153848,2.8125000000000004,0.1060210536057692,9.951923076923078,CM/AM,27,60,42,65,37,65,75,65,52,71,62,88,88,38,31,15,13,21,85,8,83,10,52,33,52,52,35,62,35,35,19,8,40,25,65,73,65,75,73,58,44,42,46,42,19,54,27,65,15,54,62,42,38,65,54,88,88,27,23,15,13,19,81,8,81,8,52,33,52,52,35,62,35,35,19,8,40,25,50,62,46,62,65,54,42,38,35,38,Swiss Super League
St.Gallen,dty3ktxspuo8ayudnf0egkvx5,epp0e63d1glvgva25m32vbdyi,T. Gaal,Tom Gaal,25,Defender,Germany,Defender,11.0,0.0,7.0,4.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,2.0,90.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,60.0,36.36,0.0,0.0,0.0,33.33,66.67,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,7.0,4.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,60.0,36.36,0.0,0.0,0.0,33.33,66.67,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RB/RCB,5,20,5,28,5,42,15,10,20,25,32,18,18,5,20,45,30,28,25,12,22,15,45,38,52,50,5,35,20,22,28,5,78,95,12,18,32,18,18,20,12,15,12,12,15,20,5,95,5,88,15,10,20,25,32,18,18,28,42,45,88,28,70,12,22,65,45,38,52,50,5,35,20,22,28,5,78,95,12,18,32,18,18,20,12,15,12,12,Swiss Super League
Thun,6u0uaryouca843tojxzgwulr2,16u4dl7t5ck2yjy1bgo4d2bpx,J. Bamert,Jan Bamert,28,Defender,Switzerland,Defender,130.0,0.0,71.0,22.0,201.0,6.0,2.0,5.0,5.0,0.0,2.0,2.0,2.0,22.0,25.0,0.0,4.0,450.0,0.0,8.0,8.0,2.0,2.0,1.0,0.0,0.0,0.0,84.45,53.66,0.0,100.0,0.0,52.38,30.0,33.33,0.5934020431035938,0.0590080181396124,0.0,3.0,0.06022249,3.0,23.0,26.0,0.7095088399999998,122.0,26.0,0.0,14.2,4.4,40.2,1.2,0.4,1.0,1.0,0.0,0.4,0.4,0.4,4.4,5.0,0.0,0.8,0.0,1.6,1.6,0.4,0.4,0.2,0.0,0.0,0.0,84.45,53.66,0.0,100.0,0.0,52.38,30.0,33.33,0.1186804086207187,0.0118016036279224,0.0,0.6,0.0120444979999999,0.6,4.6,5.2,0.1419017679999999,24.4,CB,68,42,78,93,70,37,87,93,95,43,100,68,68,65,75,43,43,32,93,93,83,20,88,45,52,52,43,70,42,88,32,27,7,12,97,67,45,80,82,93,93,93,100,77,43,42,55,90,47,13,80,78,90,43,97,62,62,22,35,43,17,32,82,83,80,13,82,45,52,52,43,70,42,88,32,27,7,12,97,57,45,72,72,88,87,90,100,67,Swiss Super League
