Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate pass_Total,total att assist_Total,total mins played,total accurate long balls_Total,total aerial won_Total,total attempt_Total,total attempts ibox_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total effective clearance_Total,total interception_Total,total touches in opposition box_Total,total won contest_Total,total won tackle_Total,total accurate cross_Total,total attempts obox_Total,total blocked scoring att_Total,total goals_Total,total ontarget attempt_Total,total was fouled_Total,total assists_Total,total big chances saved_Total,total direct setpiece goals_Total,total direct corner goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate pass_p90,total att assist_p90,total accurate long balls_p90,total aerial won_p90,total attempt_p90,total attempts ibox_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total effective clearance_p90,total interception_p90,total touches in opposition box_p90,total won contest_p90,total won tackle_p90,total accurate cross_p90,total attempts obox_p90,total blocked scoring att_p90,total goals_p90,total ontarget attempt_p90,total was fouled_p90,total assists_p90,total big chances saved_p90,total direct setpiece goals_p90,total direct corner goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate pass_TotalPR,total att assist_TotalPR,total accurate long balls_TotalPR,total aerial won_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total interception_TotalPR,total touches in opposition box_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total accurate cross_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total goals_TotalPR,total ontarget attempt_TotalPR,total was fouled_TotalPR,total assists_TotalPR,total big chances saved_TotalPR,total direct setpiece goals_TotalPR,total direct corner goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate pass_p90PR,total att assist_p90PR,total accurate long balls_p90PR,total aerial won_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total effective clearance_p90PR,total interception_p90PR,total touches in opposition box_p90PR,total won contest_p90PR,total won tackle_p90PR,total accurate cross_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total goals_p90PR,total ontarget attempt_p90PR,total was fouled_p90PR,total assists_p90PR,total big chances saved_p90PR,total direct setpiece goals_p90PR,total direct corner goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Göztepe,cjbaf8s09qoa1n11r33gc560x,1spzg8s09btgq2dqadi53l7xm,T. Altıkardeş,Taha Altikardes,23,Defender,Türkiye,Defender,53.0,48.0,101.0,0.0,450.0,7.0,9.0,5.0,5.0,0.0,1.0,19.0,25.0,5.0,6.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,71.63,24.14,0.0,0.0,0.0,55.88,42.86,42.86,0.6475654778016576,0.0,0.0,3.0,0.14487768,0.0,8.0,9.0,0.2748572499999999,67.0,10.6,9.6,20.2,0.0,1.4,1.8,1.0,1.0,0.0,0.2,3.8,5.0,1.0,1.2,0.0,0.6,0.0,0.0,0.2,0.0,0.0,0.6,0.0,0.0,0.0,0.0,71.63,24.14,0.0,0.0,0.0,55.88,42.86,42.86,0.1295130955603315,0.0,0.0,0.6,0.028975536,0.0,1.6,1.8,0.0549714499999999,13.4,RB/RCB,20,27,13,10,33,83,90,97,10,20,73,83,60,73,13,30,20,33,83,43,27,50,37,47,53,53,7,7,20,13,27,67,47,13,87,10,40,37,53,20,20,27,33,27,13,13,7,10,27,80,80,93,10,13,47,73,47,60,13,13,20,33,67,43,27,40,37,47,53,53,7,7,20,13,27,67,47,13,87,10,40,33,40,20,13,7,20,7,Süper Lig
Göztepe,cjbaf8s09qoa1n11r33gc560x,3ybhdcmr7vbgtl6xbqsbobhpm,M. Bokélé,Malcom Bokélé,26,Defender,Cameroon,Defender,62.0,45.0,106.0,2.0,360.0,7.0,10.0,7.0,6.0,1.0,1.0,15.0,19.0,2.0,10.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,80.3,36.84,50.0,0.0,42.86,46.88,43.48,50.0,0.6342746525678327,0.1072305100801651,0.0,4.0,0.07414362,0.0,11.0,15.0,0.5510720599999996,82.0,15.5,11.25,26.5,0.5,1.75,2.5,1.75,1.5,0.25,0.25,3.75,4.75,0.5,2.5,0.0,0.25,0.25,0.25,0.0,0.0,0.75,0.75,0.0,0.0,0.0,0.0,80.3,36.84,50.0,0.0,42.86,46.88,43.48,50.0,0.1585686631419581,0.0268076275200412,0.0,1.0,0.018535905,0.0,2.75,3.75,0.1377680149999999,20.5,LB/LCB,43,33,38,40,48,98,95,100,26,26,60,90,38,83,19,14,40,52,36,40,98,67,43,48,52,52,19,29,95,19,90,24,43,40,100,33,24,43,33,12,60,64,71,76,33,19,14,43,43,100,100,100,29,29,38,90,33,86,19,14,38,52,36,40,95,52,43,48,52,52,19,29,95,19,90,24,43,40,100,33,24,38,33,12,52,57,67,71,Süper Lig
Göztepe,cjbaf8s09qoa1n11r33gc560x,4el0zmrld5xmp37ezad6oizv8,E. Yıldırım,Ege Yildirim,19,Defender,Türkiye,Defender,52.0,23.0,75.0,0.0,361.0,4.0,16.0,3.0,3.0,2.0,2.0,22.0,23.0,6.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,80.65,30.77,0.0,100.0,33.33,55.0,50.0,50.0,0.4242588766561055,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.1064188,49.0,12.96398891966759,5.734072022160665,18.698060941828256,0.0,0.997229916897507,3.988919667590028,0.7479224376731302,0.7479224376731302,0.4986149584487535,0.4986149584487535,5.484764542936288,5.734072022160665,1.4958448753462603,1.4958448753462603,0.4986149584487535,0.4986149584487535,0.0,0.0,0.0,0.0,0.2493074792243767,0.0,0.0,0.0,0.0,0.0,80.65,30.77,0.0,100.0,33.33,55.0,50.0,50.0,0.1057709110776994,0.0,0.0,0.0,0.0,0.0,1.2465373961218835,0.997229916897507,0.0265310027700831,12.21606648199446,CB,14,12,12,14,14,94,59,74,68,67,76,73,79,85,77,24,41,32,33,39,62,8,41,48,52,52,9,6,41,85,65,45,24,33,73,20,33,18,18,23,23,20,12,21,9,12,3,14,6,100,58,76,67,67,91,85,88,85,79,24,41,32,33,39,61,8,41,48,52,52,9,6,41,85,65,45,24,33,76,20,33,18,18,23,18,15,9,12,Süper Lig
Göztepe,cjbaf8s09qoa1n11r33gc560x,4zag4cvksx3e6lwea6pj51obu,Juan,Juan Santos da Silva,24,Attacker,Brazil,Striker,4.0,24.0,25.0,5.0,269.0,1.0,13.0,7.0,7.0,9.0,9.0,21.0,1.0,2.0,23.0,6.0,1.0,3.0,0.0,0.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,52.08,50.0,75.0,66.67,85.71,43.75,46.43,100.0,0.7528320950961537,0.5431805157077646,1.0,2.0,0.0580847399999999,0.0,1.0,5.0,0.3174253399999999,10.0,1.338289962825279,8.029739776951672,8.364312267657992,1.6728624535315986,0.3345724907063197,4.349442379182156,2.3420074349442377,2.3420074349442377,3.011152416356877,3.011152416356877,7.026022304832714,0.3345724907063197,0.6691449814126395,7.695167286245353,2.007434944237918,0.3345724907063197,1.003717472118959,0.0,0.0,1.338289962825279,2.007434944237918,0.6691449814126395,0.0,0.0,0.0,0.0,52.08,50.0,75.0,66.67,85.71,43.75,46.43,100.0,0.251876909139977,0.18173325804349,0.3345724907063197,0.6691449814126395,0.0194335561338289,0.0,0.3345724907063197,1.6728624535315986,0.1062017866171003,3.345724907063197,ST,7,33,11,69,19,87,39,63,70,70,74,26,78,87,85,44,85,6,9,89,85,20,35,52,52,52,7,41,100,85,100,59,56,89,37,78,17,30,37,9,19,57,67,26,7,41,22,81,19,93,56,74,93,93,85,33,89,96,96,56,89,6,9,93,93,26,35,52,52,52,7,41,100,85,100,59,56,89,48,85,15,37,37,9,19,63,78,37,Süper Lig
Göztepe,cjbaf8s09qoa1n11r33gc560x,6k08b81barjg5knx01lprtst0,Richard Akonnor,Richard Akonnor,22,Attacker,United Arab Emirates,Defender,27.0,32.0,54.0,3.0,249.0,3.0,4.0,4.0,2.0,12.0,14.0,14.0,2.0,4.0,6.0,3.0,4.0,5.0,2.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,85.71,100.0,29.41,25.0,25.0,46.67,80.0,100.0,0.2053680349851026,0.3007538837506203,3.0,9.0,0.2401552099999999,6.0,3.0,7.0,0.2996537099999999,23.0,9.759036144578314,11.566265060240964,19.518072289156628,1.0843373493975903,1.0843373493975903,1.4457831325301205,1.4457831325301205,0.7228915662650602,4.337349397590361,5.0602409638554215,5.0602409638554215,0.7228915662650602,1.4457831325301205,2.1686746987951806,1.0843373493975903,1.4457831325301205,1.8072289156626504,0.7228915662650602,0.7228915662650602,0.0,0.3614457831325301,1.0843373493975903,0.0,0.0,0.0,0.0,85.71,100.0,29.41,25.0,25.0,46.67,80.0,100.0,0.0742294102355792,0.1087062230423928,1.0843373493975903,3.253012048192771,0.0868030879518071,2.1686746987951806,1.0843373493975903,2.5301204819277108,0.108308569879518,8.313253012048193,LW,61,22,22,44,33,100,11,22,67,67,44,72,72,22,39,78,89,28,56,28,17,50,44,56,56,56,67,94,78,11,33,50,100,83,11,44,44,56,44,67,22,33,56,33,78,33,33,56,33,100,11,22,89,89,78,89,89,22,33,100,89,33,67,28,22,44,44,56,56,56,67,94,78,11,33,50,100,83,11,56,44,44,44,67,11,44,78,44,Süper Lig
Göztepe,cjbaf8s09qoa1n11r33gc560x,8knj5nb3wf1wvleqfbwcxbrsa,A. Kurtulan,Arda Kurtulan,23,Attacker,Türkiye,Striker,21.0,43.0,59.0,5.0,449.0,2.0,6.0,2.0,1.0,21.0,23.0,39.0,15.0,7.0,8.0,11.0,9.0,5.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,61.46,16.67,33.33,52.38,0.0,57.35,50.0,69.23,0.1514432522590041,0.56524061869268,1.0,7.0,0.18407226,3.0,6.0,8.0,0.38597317,31.0,4.20935412026726,8.619153674832962,11.826280623608016,1.0022271714922049,0.4008908685968819,1.2026726057906458,0.4008908685968819,0.2004454342984409,4.20935412026726,4.610244988864142,7.817371937639198,3.0066815144766146,1.4031180400890868,1.6035634743875278,2.2048997772828507,1.8040089086859687,1.0022271714922049,0.2004454342984409,0.2004454342984409,0.0,0.0,1.8040089086859687,0.0,0.0,0.0,0.0,61.46,16.67,33.33,52.38,0.0,57.35,50.0,69.23,0.0303561084706244,0.1132999012969737,0.2004454342984409,1.4031180400890868,0.0368964440979955,0.6013363028953229,1.2026726057906458,1.6035634743875278,0.0773665596881959,6.21380846325167,RW,20,23,13,43,23,87,10,10,100,100,100,93,97,17,100,100,73,20,30,33,7,80,33,53,53,53,7,7,80,67,7,93,77,87,7,60,17,33,33,40,40,40,53,37,13,13,13,27,20,87,7,7,80,80,100,93,93,7,87,100,73,7,20,33,7,67,33,53,53,53,7,7,80,67,7,93,77,87,7,47,13,20,13,27,40,33,40,27,Süper Lig
Göztepe,cjbaf8s09qoa1n11r33gc560x,8xr7cy8cy89qfxyi1n3egt82c,N. Miroshi,Novatus Miroshi,24,Defender,Tanzania,Defender,52.0,65.0,115.0,3.0,334.0,9.0,8.0,7.0,5.0,2.0,2.0,14.0,9.0,6.0,11.0,0.0,4.0,2.0,2.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,85.82,60.0,28.57,0.0,42.86,48.28,80.0,80.0,0.567646299384589,0.3075564407920031,2.0,2.0,0.04382219,1.0,15.0,18.0,0.3397401699999999,69.0,14.011976047904191,17.514970059880238,30.98802395209581,0.8083832335329341,2.4251497005988023,2.155688622754491,1.8862275449101795,1.3473053892215567,0.5389221556886228,0.5389221556886228,3.772455089820359,2.4251497005988023,1.616766467065868,2.964071856287425,0.0,1.0778443113772456,0.5389221556886228,0.5389221556886228,0.0,0.2694610778443114,0.8083832335329341,0.5389221556886228,0.0,0.0,0.0,0.0,85.82,60.0,28.57,0.0,42.86,48.28,80.0,80.0,0.152958583666506,0.0828744900337732,0.5389221556886228,0.5389221556886228,0.0118083745508982,0.2694610778443114,4.04191616766467,4.850299401197605,0.0915467523952095,18.59281437125749,CB,14,55,21,86,42,56,97,95,68,67,39,12,79,100,23,77,95,85,33,89,97,44,41,48,52,52,24,77,88,23,76,24,92,68,88,97,88,52,58,58,56,67,39,29,12,58,21,88,39,67,100,97,70,70,42,15,91,100,23,91,97,85,33,94,100,48,41,48,52,52,24,77,88,23,76,24,92,68,91,94,88,52,61,58,79,88,58,33,Süper Lig
Göztepe,cjbaf8s09qoa1n11r33gc560x,b0e2lq6wk1h5neb3d1ndr2hw4,Janderson,Janderson de Carvalho Costa,27,Attacker,Brazil,Striker,3.0,20.0,21.0,7.0,259.0,0.0,9.0,5.0,4.0,9.0,9.0,18.0,2.0,0.0,19.0,4.0,4.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,48.84,0.0,22.22,44.44,20.0,32.73,26.47,80.0,0.4690916222493315,0.7822264361136794,1.0,5.0,0.27142171,1.0,1.0,3.0,0.32374679,8.0,1.0424710424710424,6.94980694980695,7.297297297297297,2.4324324324324325,0.0,3.1274131274131274,1.7374517374517375,1.38996138996139,3.1274131274131274,3.1274131274131274,6.254826254826255,0.694980694980695,0.0,6.602316602316602,1.38996138996139,1.38996138996139,0.694980694980695,0.3474903474903475,0.694980694980695,0.0,0.3474903474903475,0.0,0.694980694980695,0.0,0.0,0.0,48.84,0.0,22.22,44.44,20.0,32.73,26.47,80.0,0.163004810820231,0.2718161361012785,0.3474903474903475,1.7374517374517375,0.0943164243243243,0.3474903474903475,0.3474903474903475,1.0424710424710424,0.1124988845559845,2.77992277992278,ST,4,15,4,85,6,76,13,30,70,70,54,52,15,70,69,94,74,20,54,17,13,6,98,52,52,52,4,6,74,50,24,15,19,74,22,93,17,61,85,24,19,35,74,13,4,33,4,96,6,85,19,48,96,96,78,56,15,93,81,96,81,22,67,17,15,6,100,52,52,52,4,6,74,50,24,15,19,74,26,96,22,74,85,26,22,41,85,26,Süper Lig
Göztepe,cjbaf8s09qoa1n11r33gc560x,bnuhd77idgslb5a3s2pdjil4a,Rhaldney,Rhaldney Norberto Simião Gomes,27,Midfielder,Brazil,Midfielder,58.0,85.0,133.0,9.0,343.0,6.0,5.0,4.0,2.0,3.0,3.0,16.0,0.0,5.0,4.0,2.0,4.0,10.0,2.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,84.71,75.0,50.0,66.67,50.0,57.14,62.5,66.67,0.4059175806934172,1.006420077757743,1.0,11.0,0.23480077,5.0,12.0,11.0,0.42657965,67.0,15.21865889212828,22.303206997084548,34.89795918367347,2.361516034985423,1.5743440233236152,1.3119533527696794,1.0495626822157436,0.5247813411078718,0.7871720116618076,0.7871720116618076,4.198250728862974,0.0,1.3119533527696794,1.0495626822157436,0.5247813411078718,1.0495626822157436,2.623906705539359,0.5247813411078718,0.2623906705539359,0.2623906705539359,0.5247813411078718,0.7871720116618076,0.0,0.0,0.0,0.0,84.71,75.0,50.0,66.67,50.0,57.14,62.5,66.67,0.1065089861877771,0.2640752390617985,0.2623906705539359,2.8862973760932946,0.0616095314868804,1.3119533527696794,3.1486880466472305,2.8862973760932946,0.1119305204081632,17.580174927113703,CM/AM,81,50,44,59,41,94,16,34,22,19,69,9,100,22,38,69,75,28,22,81,62,31,16,53,50,53,62,75,97,88,97,94,84,56,44,62,19,56,44,56,44,25,44,53,81,56,62,62,50,100,12,31,19,12,69,9,100,19,38,69,88,31,12,81,75,31,16,53,50,53,62,75,97,88,97,94,84,56,44,69,19,69,50,69,56,19,38,62,Süper Lig
Göztepe,cjbaf8s09qoa1n11r33gc560x,ec3wpvlzavcxng4gllnyb33e,André Henrique,André Henrique da Silva Martins,24,Attacker,Brazil,Striker,11.0,27.0,38.0,2.0,334.0,4.0,21.0,12.0,11.0,1.0,1.0,28.0,7.0,2.0,21.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,62.3,80.0,0.0,100.0,16.67,45.16,46.67,33.33,1.6666664210127673,0.0405927198346656,1.0,2.0,0.04534369,2.0,2.0,5.0,0.0949502999999999,16.0,2.964071856287425,7.275449101796407,10.239520958083832,0.5389221556886228,1.0778443113772456,5.658682634730539,3.2335329341317363,2.964071856287425,0.2694610778443114,0.2694610778443114,7.544910179640718,1.8862275449101795,0.5389221556886228,5.658682634730539,0.2694610778443114,0.2694610778443114,0.0,0.2694610778443114,0.5389221556886228,0.0,0.5389221556886228,0.8083832335329341,0.2694610778443114,0.0,0.0,0.0,62.3,80.0,0.0,100.0,16.67,45.16,46.67,33.33,0.4491017302130211,0.0109381580392811,0.2694610778443114,0.5389221556886228,0.0122183595808383,0.5389221556886228,0.5389221556886228,1.3473053892215567,0.0255854101796406,4.311377245508982,ST,22,46,37,20,83,100,76,87,9,9,96,93,78,80,28,44,26,20,54,17,37,31,81,52,52,52,11,93,26,98,11,67,61,30,85,11,17,30,33,44,31,57,26,43,19,37,33,26,89,100,74,93,7,7,100,93,74,85,26,48,26,15,52,17,33,30,81,52,52,52,11,93,26,98,11,67,61,30,85,11,11,30,30,44,30,52,19,44,Süper Lig
Kasımpaşa,4idg23egrrvtrbgrg7p5x7bwf,1g4vfcht64wug4ve22g0o4gt0,A. Karapo,Ayberk Karapo,22,Defender,Türkiye,Defender,36.0,27.0,63.0,0.0,261.0,4.0,4.0,4.0,1.0,2.0,2.0,23.0,14.0,1.0,1.0,1.0,10.0,0.0,3.0,2.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,79.75,57.14,0.0,50.0,25.0,74.19,66.67,90.91,0.2627449459603076,0.0,3.0,4.0,0.09429701,2.0,5.0,4.0,0.14810985,35.0,12.413793103448276,9.310344827586206,21.724137931034484,0.0,1.3793103448275863,1.3793103448275863,1.3793103448275863,0.3448275862068966,0.6896551724137931,0.6896551724137931,7.931034482758621,4.827586206896552,0.3448275862068966,0.3448275862068966,0.3448275862068966,3.4482758620689657,0.0,1.0344827586206895,0.6896551724137931,0.0,0.3448275862068966,2.413793103448276,0.0,0.0,0.0,0.0,79.75,57.14,0.0,50.0,25.0,74.19,66.67,90.91,0.0906017055035543,0.0,1.0344827586206895,1.3793103448275863,0.0325162103448275,0.6896551724137931,1.7241379310344829,1.3793103448275863,0.0510723620689655,12.06896551724138,CB,6,18,3,14,14,20,74,35,68,67,83,30,8,21,58,100,41,97,98,39,62,97,41,48,52,52,6,61,41,56,55,88,59,76,55,20,98,83,82,80,23,20,21,6,6,27,6,14,18,39,88,45,76,76,97,64,9,30,64,100,41,97,100,39,67,97,41,48,52,52,6,61,41,56,55,88,59,76,64,20,100,91,94,91,36,27,27,9,Süper Lig
Kasımpaşa,4idg23egrrvtrbgrg7p5x7bwf,1kd5ennjoqlieedduxuz6o8dm,A. Kol,Ali Yavuz Kol,25,Attacker,Türkiye,Striker,27.0,55.0,82.0,7.0,270.0,7.0,2.0,8.0,4.0,22.0,23.0,21.0,2.0,0.0,11.0,15.0,3.0,0.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,78.85,100.0,0.0,68.18,12.5,46.67,50.0,75.0,0.6229606674897417,0.468650201861812,2.0,22.0,0.6198105100000001,11.0,12.0,14.0,0.2843830699999999,34.0,9.0,18.33333333333333,27.33333333333333,2.333333333333333,2.333333333333333,0.6666666666666666,2.6666666666666665,1.3333333333333333,7.333333333333333,7.666666666666667,7.0,0.6666666666666666,0.0,3.6666666666666665,5.0,1.0,0.0,1.3333333333333333,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,78.85,100.0,0.0,68.18,12.5,46.67,50.0,75.0,0.2076535558299138,0.1562167339539373,0.6666666666666666,7.333333333333333,0.2066035033333333,3.6666666666666665,4.0,4.666666666666667,0.0947943566666666,11.333333333333334,LW,61,78,78,72,89,56,50,39,100,100,83,72,17,33,100,50,28,72,78,28,17,11,44,56,56,56,33,94,28,100,11,50,78,56,44,67,17,89,78,94,78,78,44,67,67,67,78,78,89,56,67,33,100,100,100,67,17,67,100,67,28,67,78,28,11,11,44,56,56,56,33,94,28,100,11,50,78,56,44,78,11,89,89,100,100,89,44,78,Süper Lig
Kasımpaşa,4idg23egrrvtrbgrg7p5x7bwf,25wawsdczm69ctbpw5nn51kvd,A. Benedyczak,Adrian Benedyczak,25,Attacker,Poland,Striker,15.0,22.0,36.0,4.0,436.0,1.0,7.0,17.0,12.0,5.0,5.0,13.0,3.0,1.0,23.0,1.0,0.0,1.0,5.0,2.0,4.0,7.0,4.0,1.0,0.0,0.0,0.0,64.29,25.0,20.0,20.0,41.18,37.14,46.67,0.0,1.6140738410971212,0.4211709436007513,9.0,0.0,0.0,0.0,3.0,3.0,0.28759185,16.0,3.096330275229358,4.541284403669725,7.431192660550459,0.8256880733944955,0.2064220183486238,1.444954128440367,3.5091743119266057,2.4770642201834865,1.0321100917431194,1.0321100917431194,2.6834862385321103,0.6192660550458716,0.2064220183486238,4.747706422018349,0.2064220183486238,0.0,0.2064220183486238,1.0321100917431194,0.4128440366972477,0.8256880733944955,1.444954128440367,0.8256880733944955,0.2064220183486238,0.0,0.0,0.0,64.29,25.0,20.0,20.0,41.18,37.14,46.67,0.0,0.3331803800429837,0.0869389562478615,1.8577981651376148,0.0,0.0,0.0,0.6192660550458716,0.6192660550458716,0.0593652901376146,3.302752293577982,ST,33,24,33,52,19,56,96,96,50,48,20,70,48,87,28,15,59,91,54,89,94,46,81,52,52,52,15,17,61,17,74,22,61,15,78,63,100,6,6,9,43,35,56,43,22,7,11,41,11,41,89,81,26,22,19,48,30,70,11,15,52,67,44,85,85,33,70,52,52,52,15,17,61,17,74,22,61,15,67,56,96,6,6,9,41,26,48,33,Süper Lig
Kasımpaşa,4idg23egrrvtrbgrg7p5x7bwf,2cq6ocr7j487do4nrm3sreg9h,K. Demirbay,Kerem Demirbay,33,Midfielder,Germany,Midfielder,69.0,70.0,136.0,3.0,339.0,10.0,4.0,3.0,2.0,2.0,2.0,13.0,6.0,4.0,2.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,85.53,55.56,21.43,50.0,33.33,48.15,50.0,40.0,0.2920166962420257,0.251587653738837,1.0,3.0,0.06271785,0.0,18.0,12.0,0.2685694099999999,66.0,18.31858407079646,18.58407079646018,36.10619469026549,0.7964601769911505,2.6548672566371683,1.0619469026548674,0.7964601769911505,0.5309734513274337,0.5309734513274337,0.5309734513274337,3.4513274336283186,1.592920353982301,1.0619469026548674,0.5309734513274337,0.2654867256637168,0.5309734513274337,0.7964601769911505,0.2654867256637168,0.0,0.0,0.2654867256637168,0.7964601769911505,0.0,0.0,0.0,0.0,85.53,55.56,21.43,50.0,33.33,48.15,50.0,40.0,0.0775265565244316,0.0667931824085408,0.2654867256637168,0.7964601769911505,0.0166507566371681,0.0,4.778761061946903,3.185840707964602,0.0713016132743362,17.52212389380531,DM/CM,46,50,50,53,47,76,53,72,40,40,43,76,59,38,41,29,88,47,28,41,60,34,43,51,51,51,47,46,74,50,65,40,72,19,62,68,53,32,35,13,60,40,44,40,47,50,44,53,50,76,50,79,38,38,26,68,53,38,32,26,88,47,28,41,62,32,43,51,51,51,47,46,74,50,65,40,72,19,65,62,56,24,29,13,65,29,32,38,Süper Lig
Kasımpaşa,4idg23egrrvtrbgrg7p5x7bwf,456ih9axhyygnymgp0516qmzt,G. Yalçın,Güven Yalçin,27,Attacker,Türkiye,Striker,19.0,30.0,49.0,5.0,305.0,2.0,6.0,7.0,3.0,10.0,10.0,20.0,1.0,1.0,8.0,6.0,2.0,0.0,4.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,68.06,33.33,0.0,60.0,28.57,51.28,54.55,50.0,0.6665901852256597,0.4783853020517126,4.0,4.0,0.16758213,4.0,2.0,3.0,0.33329953,21.0,5.606557377049181,8.852459016393443,14.459016393442624,1.475409836065574,0.5901639344262295,1.7704918032786885,2.065573770491804,0.8852459016393442,2.950819672131148,2.950819672131148,5.901639344262295,0.2950819672131147,0.2950819672131147,2.360655737704918,1.7704918032786885,0.5901639344262295,0.0,1.180327868852459,0.2950819672131147,0.5901639344262295,0.5901639344262295,1.180327868852459,0.0,0.0,0.0,0.0,68.06,33.33,0.0,60.0,28.57,51.28,54.55,50.0,0.1966987431813422,0.1411628760152594,1.180327868852459,1.180327868852459,0.0494504645901639,1.180327868852459,0.5901639344262295,0.8852459016393442,0.0983506809836065,6.19672131147541,ST,46,54,48,69,48,44,39,19,85,83,65,26,48,15,85,70,26,74,30,67,37,46,35,52,52,52,22,24,26,74,33,81,89,41,30,70,80,48,70,80,31,35,78,67,56,44,52,67,56,56,44,15,89,89,74,30,56,15,89,74,26,89,30,74,44,52,35,52,52,52,22,24,26,74,33,81,89,41,37,70,85,52,78,93,33,33,70,63,Süper Lig
