Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total effective clearance_Total,total goals_Total,total interception_Total,total mins played,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total won contest_Total,total won tackle_Total,total accurate cross_Total,total assists_Total,total big chances saved_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total effective clearance_p90,total goals_p90,total interception_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total won contest_p90,total won tackle_p90,total accurate cross_p90,total assists_p90,total big chances saved_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total goals_TotalPR,total interception_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total accurate cross_TotalPR,total assists_TotalPR,total big chances saved_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total effective clearance_p90PR,total goals_p90PR,total interception_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won contest_p90PR,total won tackle_p90PR,total accurate cross_p90PR,total assists_p90PR,total big chances saved_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Hannover 96,5lidfwkteyu9dj9ysmdq2v4tk,evqjfe6houcytpphsxecs7eg9,S. Þórðarson,Stefán Thórdarson,27,Midfielder,Iceland,Midfielder,77.0,42.0,11.0,118.0,1.0,5.0,4.0,1.0,3.0,0.0,0.0,0.0,7.0,3.0,0.0,3.0,312.0,1.0,3.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,83.69,64.71,50.0,0.0,25.0,41.18,16.67,100.0,0.2179360913281455,0.6238150538132887,2.0,3.0,0.06908799,2.0,9.0,14.0,0.4896520799999998,53.0,22.21153846153846,12.115384615384617,3.173076923076923,34.03846153846154,0.2884615384615384,1.4423076923076923,1.1538461538461535,0.2884615384615384,0.8653846153846153,0.0,0.0,0.0,2.019230769230769,0.8653846153846153,0.0,0.8653846153846153,0.2884615384615384,0.8653846153846153,1.1538461538461535,0.0,0.5769230769230769,0.2884615384615384,0.0,0.0,0.0,83.69,64.71,50.0,0.0,25.0,41.18,16.67,100.0,0.0628661801908112,0.1799466501384486,0.5769230769230769,0.8653846153846153,0.0199292278846153,0.5769230769230769,2.5961538461538463,4.038461538461538,0.1412457923076922,15.288461538461538,DM/CM,52,10,65,16,8,66,39,19,73,18,6,6,8,10,31,19,42,18,39,15,15,74,35,52,52,35,90,87,15,44,21,16,97,23,87,61,32,29,53,18,40,81,13,74,6,87,35,13,81,45,26,84,18,6,6,6,19,31,39,58,29,52,15,16,81,35,52,52,35,90,87,15,44,21,16,97,26,90,74,39,39,58,26,68,90,26,2. Bundesliga
Hannover 96,5lidfwkteyu9dj9ysmdq2v4tk,f2ew09iry5vrew93i1gyg0ydw,K. Oudenne,Kolja Oudenne,24,Midfielder,Sweden,Midfielder,43.0,104.0,4.0,142.0,0.0,9.0,14.0,6.0,8.0,5.0,17.0,17.0,25.0,3.0,0.0,1.0,434.0,6.0,25.0,6.0,11.0,3.0,5.0,1.0,0.0,0.0,79.78,28.57,38.46,64.71,42.86,49.02,0.0,37.5,1.0462633914665906,0.6369834924246631,10.0,16.0,0.52341318,11.0,14.0,25.0,0.7198525500000001,65.0,8.91705069124424,21.566820276497698,0.8294930875576038,29.44700460829493,0.0,1.8663594470046083,2.903225806451613,1.2442396313364057,1.6589861751152075,1.036866359447005,3.525345622119816,3.525345622119816,5.184331797235023,0.6221198156682028,0.0,0.2073732718894009,1.2442396313364057,5.184331797235023,1.2442396313364057,2.28110599078341,0.6221198156682028,1.036866359447005,0.2073732718894009,0.0,0.0,79.78,28.57,38.46,64.71,42.86,49.02,0.0,37.5,0.216967062746528,0.1320933509636398,2.0737327188940093,3.317972350230415,0.1085419036866359,2.28110599078341,2.903225806451613,5.184331797235023,0.1492781785714286,13.47926267281106,LM/LCM,50,90,50,60,15,75,70,65,90,80,80,80,70,45,20,45,70,80,60,90,50,75,75,55,55,60,20,90,100,55,70,15,15,70,70,90,80,80,100,55,90,70,70,50,90,40,60,15,70,70,70,90,80,80,80,60,40,20,30,70,80,50,90,40,70,70,55,55,60,20,90,100,55,70,15,15,70,60,90,80,80,100,50,90,60,60,2. Bundesliga
Hannover 96,5lidfwkteyu9dj9ysmdq2v4tk,qooxolimrpdm50kl9woa6jje,W. Taïbi,Waniss Taïbi,24,Midfielder,France,Midfielder,72.0,140.0,8.0,212.0,1.0,6.0,4.0,3.0,1.0,2.0,10.0,10.0,21.0,1.0,0.0,5.0,436.0,1.0,14.0,4.0,7.0,7.0,0.0,0.0,0.0,0.0,86.18,80.0,0.0,70.0,25.0,58.33,33.33,77.78,0.3865900620727784,0.3100790129860624,1.0,19.0,0.41712092,5.0,27.0,31.0,0.8262307699999997,121.0,14.862385321100918,28.89908256880734,1.651376146788991,43.76146788990826,0.2064220183486238,1.2385321100917432,0.8256880733944955,0.6192660550458716,0.2064220183486238,0.4128440366972477,2.064220183486239,2.064220183486239,4.3348623853211015,0.2064220183486238,0.0,1.0321100917431194,0.2064220183486238,2.889908256880734,0.8256880733944955,1.444954128440367,1.444954128440367,0.0,0.0,0.0,0.0,86.18,80.0,0.0,70.0,25.0,58.33,33.33,77.78,0.0798007008865827,0.0640071357081321,0.2064220183486238,3.922018348623853,0.0861029422018348,1.0321100917431194,5.5733944954128445,6.39908256880734,0.1705522231651375,24.97706422018349,CM/AM,91,96,78,100,54,65,20,57,9,48,83,83,83,30,37,87,37,89,41,91,96,17,28,52,50,100,80,17,83,39,87,57,70,43,39,13,100,96,80,96,100,91,100,87,87,74,96,48,43,9,43,4,26,70,65,65,26,37,78,30,61,22,87,87,17,28,52,50,100,80,17,83,39,87,57,70,17,17,4,100,74,48,83,91,78,91,2. Bundesliga
Hertha BSC,f0w62l8zql3tukxsy8fqwp72x,1kst4u41rlyirggwoo1m8ovdh,J. Þorsteinsson,Jón Dagur Thorsteinsson,27,Attacker,Iceland,Striker,14.0,36.0,3.0,47.0,5.0,3.0,9.0,8.0,1.0,4.0,8.0,8.0,18.0,3.0,1.0,3.0,277.0,4.0,23.0,4.0,4.0,1.0,3.0,1.0,0.0,0.0,63.51,37.5,27.27,50.0,44.44,47.37,50.0,20.0,0.7592628984604466,0.4701824284439262,1.0,2.0,0.04368125,2.0,3.0,10.0,0.8705084899999999,29.0,4.548736462093863,11.696750902527077,0.9747292418772564,15.27075812274368,1.624548736462094,0.9747292418772564,2.9241877256317688,2.5992779783393503,0.3249097472924188,1.2996389891696751,2.5992779783393503,2.5992779783393503,5.8483754512635375,0.9747292418772564,0.3249097472924188,0.9747292418772564,1.2996389891696751,7.472924187725631,1.2996389891696751,1.2996389891696751,0.3249097472924188,0.9747292418772564,0.3249097472924188,0.0,0.0,63.51,37.5,27.27,50.0,44.44,47.37,50.0,20.0,0.2466919164672931,0.1527668540070518,0.3249097472924188,0.6498194945848376,0.0141924638989169,0.6498194945848376,0.9747292418772564,3.249097472924188,0.282836693501805,9.422382671480143,ST,28,62,66,48,59,28,47,57,31,83,59,59,62,53,34,90,52,79,60,67,31,79,71,52,52,14,45,78,50,53,66,72,17,34,69,24,33,31,55,50,72,90,78,45,72,86,55,59,34,52,62,38,93,66,66,86,62,41,97,62,97,72,72,31,86,79,52,52,14,45,78,50,53,66,72,17,48,76,31,34,28,66,55,90,97,90,2. Bundesliga
Hertha BSC,f0w62l8zql3tukxsy8fqwp72x,42kmidg5d2k528c6wxoo71muh,N. Kolbe,Niklas Kolbe,29,Defender,Germany,Defender,136.0,65.0,16.0,200.0,15.0,5.0,1.0,1.0,0.0,0.0,3.0,3.0,34.0,25.0,0.0,8.0,450.0,1.0,2.0,9.0,3.0,4.0,1.0,0.0,0.0,0.0,86.21,64.0,100.0,100.0,100.0,72.34,60.0,50.0,0.1711249758777437,0.440259084723733,0.0,2.0,0.03301341,0.0,16.0,13.0,0.8469969199999999,91.0,27.2,13.0,3.2,40.0,3.0,1.0,0.2,0.2,0.0,0.0,0.6,0.6,6.8,5.0,0.0,1.6,0.2,0.4,1.8,0.6,0.8,0.2,0.0,0.0,0.0,86.21,64.0,100.0,100.0,100.0,72.34,60.0,50.0,0.0342249951755487,0.0880518169447465,0.0,0.4,0.006602682,0.0,3.2,2.6,0.169399384,18.2,LB/LCB,85,50,90,75,100,68,28,45,22,32,35,32,100,95,48,100,62,28,95,62,62,35,35,48,52,75,90,100,100,98,100,75,38,45,65,22,22,20,10,70,45,80,65,80,20,90,65,100,57,18,38,22,32,22,22,100,85,48,85,55,20,85,55,45,28,35,48,52,75,90,100,100,98,100,75,38,40,55,22,20,20,10,50,25,75,50,2. Bundesliga
Hertha BSC,f0w62l8zql3tukxsy8fqwp72x,5nqi00ylwluros9d7dh18lw8a,K. Sessa,Kevin Sessa,26,Midfielder,Germany,Midfielder,68.0,60.0,6.0,127.0,3.0,5.0,12.0,6.0,6.0,2.0,5.0,6.0,18.0,12.0,1.0,6.0,443.0,1.0,11.0,8.0,3.0,2.0,1.0,0.0,0.0,0.0,77.44,35.29,50.0,60.0,8.33,46.15,42.86,50.0,1.010882538058305,0.2320683204429092,5.0,7.0,0.17455296,0.0,12.0,11.0,0.4398569799999999,57.0,13.81489841986456,12.18961625282167,1.218961625282167,25.801354401805867,0.6094808126410834,1.015801354401806,2.437923250564334,1.218961625282167,1.218961625282167,0.4063205417607223,1.015801354401806,1.218961625282167,3.656884875846501,2.437923250564334,0.2031602708803611,1.218961625282167,0.2031602708803611,2.234762979683973,1.6252821670428892,0.6094808126410834,0.4063205417607223,0.2031602708803611,0.0,0.0,0.0,77.44,35.29,50.0,60.0,8.33,46.15,42.86,50.0,0.2053711702601522,0.0471470628439318,1.015801354401806,1.4221218961625282,0.0354622266365688,0.0,2.437923250564334,2.234762979683973,0.0893614632054175,11.580135440180586,DM/CM,26,29,42,23,32,66,100,97,95,66,65,71,39,69,74,74,42,94,79,79,15,74,35,52,52,13,15,87,73,23,32,35,37,100,45,98,69,71,13,37,23,71,16,10,10,35,6,29,61,100,94,97,58,61,71,23,68,65,71,26,90,74,77,13,68,35,52,52,13,15,87,73,23,32,35,37,100,39,97,65,68,13,23,10,61,10,2. Bundesliga
Hertha BSC,f0w62l8zql3tukxsy8fqwp72x,602fyni27c129xjs9ziyn5as5,P. Seguin,Paul Seguin,31,Midfielder,Germany,Midfielder,71.0,67.0,10.0,138.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,3.0,0.0,3.0,320.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,87.34,62.5,0.0,0.0,0.0,27.78,66.67,0.0,0.0,0.3298350481577524,0.0,4.0,0.07488145,0.0,11.0,15.0,0.3651191799999999,70.0,19.96875,18.84375,2.8125,38.8125,0.5625,1.40625,0.0,0.0,0.0,0.0,0.28125,0.28125,1.40625,0.84375,0.0,0.84375,0.0,0.84375,0.28125,0.0,0.0,0.0,0.0,0.0,0.0,87.34,62.5,0.0,0.0,0.0,27.78,66.67,0.0,0.0,0.0927661072943678,0.0,1.125,0.0210604078125,0.0,3.09375,4.21875,0.1026897693749999,19.6875,DM/CM,44,40,58,37,21,66,3,5,6,18,18,16,3,10,31,19,11,18,8,15,3,34,35,52,52,74,81,34,15,11,3,85,3,3,61,11,44,35,13,27,53,42,35,58,61,77,55,26,77,3,5,6,18,16,16,3,13,31,32,11,26,10,15,3,34,35,52,52,74,81,34,15,11,3,85,3,3,77,11,55,45,13,42,71,74,55,2. Bundesliga
Hertha BSC,f0w62l8zql3tukxsy8fqwp72x,9ae74f9dlbqo92m4geu9v8c4q,L. Gechter,Linus Gechter,22,Defender,Germany,Defender,189.0,74.0,17.0,263.0,11.0,1.0,3.0,2.0,1.0,0.0,1.0,1.0,24.0,39.0,0.0,6.0,450.0,1.0,6.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,88.55,48.57,0.0,100.0,33.33,63.16,64.71,81.82,0.1812943165493294,0.059082721011228,2.0,1.0,0.01685596,0.0,7.0,8.0,0.3607584499999999,171.0,37.8,14.8,3.4,52.6,2.2,0.2,0.6,0.4,0.2,0.0,0.2,0.2,4.8,7.8,0.0,1.2,0.2,1.2,0.2,0.2,1.8,0.0,0.0,0.0,0.0,88.55,48.57,0.0,100.0,33.33,63.16,64.71,81.82,0.0362588633098658,0.0118165442022456,0.4,0.2,0.003371192,0.0,1.4,1.6,0.0721516899999999,34.2,CB,91,64,89,91,67,38,64,55,76,30,50,48,70,91,42,58,61,71,20,68,94,42,44,45,52,64,58,42,94,61,88,79,88,33,33,92,29,27,24,21,18,52,91,88,48,74,79,58,24,52,42,67,30,44,44,58,85,42,44,48,65,15,61,92,42,44,45,52,64,58,42,94,61,88,79,88,30,30,88,21,21,24,21,11,27,85,2. Bundesliga
Hertha BSC,f0w62l8zql3tukxsy8fqwp72x,d6jr00cgfoj4wd6aathyfbl04,S. Gouram,Soufian Gouram,20,Midfielder,Estonia,Midfielder,13.0,43.0,4.0,56.0,2.0,6.0,12.0,7.0,5.0,6.0,13.0,14.0,14.0,0.0,0.0,2.0,241.0,1.0,9.0,5.0,5.0,0.0,0.0,2.0,0.0,0.0,73.68,100.0,0.0,38.46,8.33,41.18,40.0,0.0,0.9079371178709283,0.5104493609603774,4.0,7.0,0.17081769,4.0,10.0,12.0,0.2944962499999999,22.0,4.854771784232366,16.058091286307054,1.4937759336099583,20.91286307053942,0.7468879668049793,2.240663900414938,4.481327800829876,2.6141078838174274,1.867219917012448,2.240663900414938,4.854771784232366,5.228215767634855,5.228215767634855,0.0,0.0,0.7468879668049793,0.3734439834024896,3.3609958506224067,1.867219917012448,1.867219917012448,0.0,0.0,0.7468879668049793,0.0,0.0,73.68,100.0,0.0,38.46,8.33,41.18,40.0,0.0,0.3390636539766952,0.1906242426822986,1.4937759336099583,2.6141078838174274,0.0637908385892116,1.4937759336099583,3.734439834024896,4.481327800829876,0.1099778526970954,8.215767634854773,CM/AM,22,22,46,17,74,65,93,93,83,96,96,96,57,13,37,41,37,63,59,76,11,17,93,52,50,22,96,17,35,26,30,63,11,91,61,70,46,35,61,37,50,30,13,17,22,65,22,83,87,96,96,91,100,91,96,74,13,37,52,43,87,65,91,11,17,100,52,50,22,96,17,35,26,30,63,11,96,74,87,57,48,87,52,61,39,13,2. Bundesliga
Hertha BSC,f0w62l8zql3tukxsy8fqwp72x,dagqmnyits33v1tnw02w3mk4q,J. Eitschberger,Julian Eitschberger,22,Defender,Germany,Defender,43.0,61.0,8.0,101.0,3.0,3.0,3.0,0.0,3.0,2.0,11.0,11.0,33.0,21.0,0.0,5.0,439.0,1.0,2.0,11.0,5.0,11.0,3.0,0.0,1.0,0.0,78.29,50.0,25.0,45.45,33.33,57.89,30.0,78.57,0.1799701699292075,0.4367373210901666,3.0,2.0,0.04146581,4.0,15.0,19.0,0.8715039299999998,57.0,8.815489749430522,12.505694760820043,1.6400911161731206,20.70615034168565,0.6150341685649202,0.6150341685649202,0.6150341685649202,0.0,0.6150341685649202,0.4100227790432801,2.2551252847380407,2.2551252847380407,6.765375854214122,4.305239179954442,0.0,1.0250569476082003,0.20501138952164,0.4100227790432801,2.2551252847380407,1.0250569476082003,2.2551252847380407,0.6150341685649202,0.0,0.20501138952164,0.0,78.29,50.0,25.0,45.45,33.33,57.89,30.0,78.57,0.0368959346096325,0.0895361250526537,0.6150341685649202,0.4100227790432801,0.0085009633257403,0.8200455580865603,3.075170842824601,3.895216400911161,0.1786682316628701,11.685649202733485,RB/RCB,31,52,62,36,40,62,48,12,74,79,93,93,95,86,40,69,60,17,100,93,95,74,40,88,52,48,69,81,57,67,81,24,76,38,81,76,26,29,67,64,81,90,48,10,38,48,10,31,57,38,12,76,71,93,83,95,86,40,67,55,14,100,86,90,71,40,86,52,48,69,81,57,67,81,24,76,19,62,76,24,24,67,48,57,86,33,2. Bundesliga
Hertha BSC,f0w62l8zql3tukxsy8fqwp72x,dn8qd3thtswisleeesyk0oxrd,S. Grønning,Sebastian Grønning,29,Attacker,Denmark,Striker,11.0,29.0,1.0,40.0,12.0,3.0,11.0,11.0,0.0,1.0,1.0,1.0,17.0,5.0,2.0,0.0,325.0,3.0,17.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,68.97,100.0,0.0,0.0,27.27,38.64,42.86,66.67,1.5752726704707112,0.2174572516724227,1.0,1.0,0.02385149,0.0,2.0,1.0,0.02626823,16.0,3.046153846153846,8.03076923076923,0.2769230769230769,11.076923076923077,3.323076923076923,0.8307692307692307,3.046153846153846,3.046153846153846,0.0,0.2769230769230769,0.2769230769230769,0.2769230769230769,4.707692307692308,1.3846153846153846,0.5538461538461539,0.0,0.8307692307692307,4.707692307692308,0.5538461538461539,0.0,0.5538461538461539,0.0,0.0,0.0,0.0,68.97,100.0,0.0,0.0,27.27,38.64,42.86,66.67,0.4362293548995815,0.0602189312323632,0.2769230769230769,0.2769230769230769,0.006605028,0.0,0.5538461538461539,0.2769230769230769,0.007274279076923,4.430769230769231,ST,14,48,41,24,88,28,67,71,7,21,7,5,55,76,66,33,31,55,28,7,64,34,29,52,52,38,93,34,7,16,24,52,76,72,24,24,16,14,14,28,10,7,34,10,38,41,28,86,24,59,79,7,21,7,7,55,86,69,33,28,59,31,7,66,34,29,52,52,38,93,34,7,16,24,52,76,83,31,21,10,14,14,28,10,7,31,2. Bundesliga
Hertha BSC,f0w62l8zql3tukxsy8fqwp72x,ec04djw7dspowrm7h7wr6e5ed,J. Brekalo,Josip Brekalo,28,Attacker,Croatia,Striker,52.0,87.0,9.0,131.0,3.0,16.0,11.0,7.0,4.0,3.0,25.0,25.0,25.0,3.0,4.0,2.0,446.0,6.0,27.0,5.0,14.0,3.0,8.0,2.0,0.0,0.0,76.61,45.0,26.67,56.0,54.55,40.98,50.0,100.0,1.2822219654385316,1.5411146229197383,6.0,17.0,0.4300897499999999,7.0,11.0,17.0,0.7478100000000001,50.0,10.493273542600896,17.556053811659194,1.816143497757848,26.434977578475337,0.6053811659192825,3.2286995515695067,2.219730941704036,1.412556053811659,0.8071748878923767,0.6053811659192825,5.044843049327354,5.044843049327354,5.044843049327354,0.6053811659192825,0.8071748878923767,0.4035874439461883,1.210762331838565,5.448430493273542,1.0089686098654709,2.825112107623318,0.6053811659192825,1.6143497757847534,0.4035874439461883,0.0,0.0,76.61,45.0,26.67,56.0,54.55,40.98,50.0,100.0,0.2587443428014974,0.3109872557461355,1.210762331838565,3.430493273542601,0.0867894114349775,1.412556053811659,2.219730941704036,3.430493273542601,0.1509033632286995,10.089686098654708,LW,69,88,81,62,56,88,100,100,100,94,100,100,75,50,100,62,100,94,69,100,69,100,88,50,56,25,25,100,88,62,62,69,88,100,100,100,62,50,75,88,88,75,88,62,75,75,62,25,88,88,75,100,88,88,88,50,50,100,50,88,75,50,100,38,100,88,50,56,25,25,100,88,62,62,69,88,88,100,100,50,50,75,88,88,62,88,2. Bundesliga
Hertha BSC,f0w62l8zql3tukxsy8fqwp72x,egmcpa7j5clzga5m0zvg2f105,M. Pedersen,Mads Pedersen,30,Defender,Denmark,Defender,23.0,32.0,5.0,54.0,0.0,5.0,2.0,2.0,0.0,0.0,3.0,4.0,3.0,4.0,0.0,1.0,249.0,0.0,8.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,81.82,62.5,6.25,33.33,0.0,30.0,0.0,100.0,0.2162612964485047,0.4450268579820389,0.0,8.0,0.18284351,3.0,3.0,7.0,0.34126577,28.0,8.313253012048193,11.566265060240964,1.8072289156626504,19.518072289156628,0.0,1.8072289156626504,0.7228915662650602,0.7228915662650602,0.0,0.0,1.0843373493975903,1.4457831325301205,1.0843373493975903,1.4457831325301205,0.0,0.3614457831325301,0.0,2.891566265060241,0.0,0.3614457831325301,0.7228915662650602,0.3614457831325301,0.3614457831325301,0.0,0.0,81.82,62.5,6.25,33.33,0.0,30.0,0.0,100.0,0.078166733656086,0.1608530811983273,0.0,2.891566265060241,0.0660880156626506,1.0843373493975903,1.0843373493975903,2.5301204819277108,0.1233490734939759,10.120481927710845,LB/LCB,5,5,28,5,5,68,50,70,22,32,35,45,5,10,48,8,22,92,8,38,30,35,85,48,52,40,85,25,42,22,5,5,98,65,70,22,82,80,68,5,10,20,5,10,10,60,5,5,90,60,85,22,32,60,80,5,10,48,10,22,100,8,45,40,45,100,48,52,40,85,25,42,22,5,5,98,80,85,22,100,95,80,5,15,50,5,2. Bundesliga
Karlsruher SC,aojwbjr39s1w2mcd9l2bf2dhk,18oyd3rz9q0jijtdzpl582ns9,C. Kobald,Christoph Kobald,29,Defender,Austria,Defender,134.0,58.0,7.0,192.0,3.0,1.0,3.0,1.0,2.0,0.0,2.0,5.0,13.0,27.0,0.0,8.0,441.0,2.0,4.0,3.0,2.0,3.0,0.0,0.0,1.0,0.0,89.72,36.84,0.0,100.0,66.67,41.94,30.0,60.0,0.2113861428829805,0.0657621666582813,2.0,2.0,0.04101768,1.0,6.0,12.0,0.22935668,119.0,27.346938775510203,11.83673469387755,1.4285714285714284,39.18367346938775,0.6122448979591836,0.2040816326530612,0.6122448979591836,0.2040816326530612,0.4081632653061224,0.0,0.4081632653061224,1.020408163265306,2.653061224489796,5.5102040816326525,0.0,1.6326530612244896,0.4081632653061224,0.8163265306122448,0.6122448979591836,0.4081632653061224,0.6122448979591836,0.0,0.0,0.2040816326530612,0.0,89.72,36.84,0.0,100.0,66.67,41.94,30.0,60.0,0.0431400291597919,0.0134208503384247,0.4081632653061224,0.4081632653061224,0.0083709551020408,0.2040816326530612,1.2244897959183672,2.4489795918367343,0.0468074857142857,24.285714285714285,CB,67,39,36,58,17,38,64,24,95,30,68,94,26,58,42,80,89,52,53,86,44,42,44,95,52,76,27,42,94,92,3,12,42,36,36,92,42,45,58,15,36,21,62,48,27,21,33,15,33,61,24,94,30,64,91,6,55,42,70,85,48,52,85,33,42,44,100,52,76,27,42,94,92,3,12,42,33,33,91,42,42,52,15,27,15,48,2. Bundesliga
Karlsruher SC,aojwbjr39s1w2mcd9l2bf2dhk,32yloi4j3lfxlxkj2bkbh1gd0,N. Eichinger,Noel Eichinger,25,Attacker,Germany,Striker,20.0,46.0,3.0,65.0,4.0,10.0,3.0,3.0,0.0,1.0,11.0,12.0,21.0,4.0,0.0,1.0,320.0,0.0,10.0,5.0,5.0,4.0,1.0,0.0,0.0,0.0,66.33,37.5,25.0,45.45,0.0,45.65,40.0,57.14,0.2919341396831941,0.959737332599277,1.0,8.0,0.2088438,2.0,4.0,11.0,0.74386552,35.0,5.625,12.9375,0.84375,18.28125,1.125,2.8125,0.84375,0.84375,0.0,0.28125,3.09375,3.375,5.90625,1.125,0.0,0.28125,0.0,2.8125,1.40625,1.40625,1.125,0.28125,0.0,0.0,0.0,66.33,37.5,25.0,45.45,0.0,45.65,40.0,57.14,0.0821064767858983,0.2699261247935466,0.28125,2.25,0.05873731875,0.5625,1.125,3.09375,0.2092121774999999,9.84375,LW,38,38,44,38,94,69,12,19,25,38,38,38,62,69,31,31,19,25,69,38,88,44,19,50,56,12,12,88,38,19,75,50,25,12,75,25,38,38,31,38,75,62,50,25,25,38,38,100,75,12,25,25,25,62,50,88,62,31,38,19,25,75,44,88,38,19,50,56,12,12,88,38,19,75,50,25,25,75,25,25,25,25,38,75,75,75,2. Bundesliga
Karlsruher SC,aojwbjr39s1w2mcd9l2bf2dhk,4749x4vbxm1b56hbm27cy9o7p,M. Wanitzek,Marvin Wanitzek,33,Midfielder,Germany,Midfielder,63.0,150.0,12.0,200.0,6.0,23.0,19.0,6.0,13.0,6.0,11.0,11.0,27.0,2.0,1.0,4.0,450.0,7.0,23.0,12.0,3.0,3.0,13.0,2.0,0.0,0.0,77.22,50.0,29.55,27.27,36.84,54.0,54.55,50.0,1.310112134606734,2.4066236515032955,7.0,20.0,0.55295169,8.0,16.0,27.0,1.1019865,89.0,12.6,30.0,2.4,40.0,1.2,4.6,3.8,1.2,2.6,1.2,2.2,2.2,5.4,0.4,0.2,0.8,1.4,4.6,2.4,0.6,0.6,2.6,0.4,0.0,0.0,77.22,50.0,29.55,27.27,36.84,54.0,54.55,50.0,0.2620224269213468,0.4813247303006591,1.4,4.0,0.110590338,1.6,3.2,5.4,0.2203973,17.8,LM/LCM,70,100,100,90,80,100,95,65,100,90,65,65,100,30,55,70,85,70,100,40,50,100,95,55,55,40,60,60,30,35,100,80,45,80,100,80,95,90,90,80,100,100,90,70,100,90,90,80,100,80,60,100,90,60,50,70,30,40,70,80,70,90,30,30,100,90,55,55,40,60,60,30,35,100,80,45,80,100,70,90,90,80,60,100,100,80,2. Bundesliga
