Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total attempt_Total,total attempts ibox_Total,total duels won_Total,total effective clearance_Total,total mins played,total touches in opposition box_Total,total won tackle_Total,total accurate cross_Total,total assists_Total,total att assist_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total goals_Total,total ontarget attempt_Total,total was fouled_Total,total won contest_Total,total interception_Total,total big chances saved_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total attempt_p90,total attempts ibox_p90,total duels won_p90,total effective clearance_p90,total touches in opposition box_p90,total won tackle_p90,total accurate cross_p90,total assists_p90,total att assist_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total goals_p90,total ontarget attempt_p90,total was fouled_p90,total won contest_p90,total interception_p90,total big chances saved_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total touches in opposition box_TotalPR,total won tackle_TotalPR,total accurate cross_TotalPR,total assists_TotalPR,total att assist_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total goals_TotalPR,total ontarget attempt_TotalPR,total was fouled_TotalPR,total won contest_TotalPR,total interception_TotalPR,total big chances saved_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total duels won_p90PR,total effective clearance_p90PR,total touches in opposition box_p90PR,total won tackle_p90PR,total accurate cross_p90PR,total assists_p90PR,total att assist_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total goals_p90PR,total ontarget attempt_p90PR,total was fouled_p90PR,total won contest_p90PR,total interception_p90PR,total big chances saved_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Radnik Surdulica,c3uvbv6uzqxzqqqm7hw86885g,a5ghf3t481f45w0ijc0aqwbv8,E. Quarshie,Emmanuel Quarshie Jr.,19.0,Attacker,Ghana,Striker,16.0,57.0,2.0,70.0,3.0,7.0,2.0,19.0,7.0,495.0,12.0,6.0,3.0,0.0,10.0,5.0,3.0,10.0,10.0,1.0,2.0,4.0,3.0,1.0,0.0,0.0,66.04,25.0,25.0,30.0,28.57,35.85,25.0,66.67,0.5470610851233725,0.8970978956574619,3.0,12.0,0.32910827,7.0,3.0,10.0,0.7247058899999999,25.0,2.909090909090909,10.363636363636363,0.3636363636363636,12.727272727272728,0.5454545454545454,1.2727272727272727,0.3636363636363636,3.4545454545454546,1.2727272727272727,2.1818181818181817,1.0909090909090908,0.5454545454545454,0.0,1.818181818181818,0.9090909090909092,0.5454545454545454,1.818181818181818,1.818181818181818,0.1818181818181818,0.3636363636363636,0.7272727272727273,0.5454545454545454,0.1818181818181818,0.0,0.0,66.04,25.0,25.0,30.0,28.57,35.85,25.0,66.67,0.0994656518406131,0.1631087083013567,0.5454545454545454,2.1818181818181817,0.0598378672727272,1.2727272727272727,0.5454545454545454,1.818181818181818,0.1317647072727272,4.545454545454546,RW,27,69,23,46,62,42,31,46,92,38,73,58,27,88,77,69,42,35,77,42,35,27,35,54,54,23,15,65,15,69,8,50,62,38,85,35,65,54,92,19,54,62,42,15,38,23,23,54,23,23,15,85,31,54,46,27,77,54,54,31,31,69,38,31,23,23,54,54,23,15,65,15,69,8,50,62,31,77,15,46,46,77,15,38,38,23,Serbian SuperLeague
Radnik Surdulica,c3uvbv6uzqxzqqqm7hw86885g,a647k0ga5ilpdku9rzyxi4tuc,Tijan,Tijan Sonha,25.0,Defender,Gambia,Defender,75.0,111.0,13.0,182.0,8.0,2.0,0.0,29.0,18.0,602.0,5.0,6.0,4.0,0.0,10.0,2.0,0.0,10.0,11.0,0.0,0.0,4.0,6.0,8.0,0.0,0.0,78.11,44.83,25.0,60.0,0.0,55.77,80.0,54.55,0.0791326111016077,0.6627168025926444,2.0,13.0,0.31030401,7.0,26.0,27.0,0.9992007000000002,118.0,11.212624584717608,16.59468438538206,1.943521594684385,27.2093023255814,1.196013289036545,0.2990033222591362,0.0,4.335548172757475,2.691029900332226,0.7475083056478405,0.8970099667774086,0.5980066445182725,0.0,1.495016611295681,0.2990033222591362,0.0,1.495016611295681,1.6445182724252492,0.0,0.0,0.5980066445182725,0.8970099667774086,1.196013289036545,0.0,0.0,78.11,44.83,25.0,60.0,0.0,55.77,80.0,54.55,0.0118304568092104,0.0990772628460764,0.2990033222591362,1.943521594684385,0.0463909649501661,1.0465116279069766,3.88704318936877,4.0365448504983386,0.1493821644518272,17.641196013289036,LB/LCB,50,79,50,71,50,25,14,54,43,43,46,61,39,100,64,21,93,89,43,25,29,93,61,50,54,71,79,43,64,25,64,100,36,21,93,75,82,86,89,86,86,71,79,36,86,43,50,43,14,14,14,43,43,36,57,39,93,71,21,86,86,43,25,29,86,43,50,54,71,79,43,64,25,64,100,36,14,71,79,79,79,93,86,71,79,79,Serbian SuperLeague
Radnik Surdulica,c3uvbv6uzqxzqqqm7hw86885g,bivo0fd42te25n0onyqaprf2s,Đ. Jovanović,Đorđe Jovanović,25.0,Attacker,Serbia,Striker,29.0,74.0,4.0,101.0,10.0,17.0,12.0,30.0,12.0,440.0,21.0,5.0,2.0,1.0,7.0,5.0,5.0,10.0,10.0,0.0,5.0,9.0,2.0,2.0,0.0,0.0,76.52,80.0,15.38,20.0,29.41,43.48,55.56,55.56,1.2059237234565,0.4002755931081125,3.0,17.0,0.4009478399999999,6.0,5.0,9.0,0.35271232,40.0,5.931818181818182,15.136363636363637,0.8181818181818181,20.659090909090907,2.0454545454545454,3.477272727272727,2.454545454545454,6.136363636363636,2.454545454545454,4.295454545454545,1.0227272727272727,0.409090909090909,0.2045454545454545,1.4318181818181817,1.0227272727272727,1.0227272727272727,2.0454545454545454,2.0454545454545454,0.0,1.0227272727272727,1.8409090909090908,0.409090909090909,0.409090909090909,0.0,0.0,76.52,80.0,15.38,20.0,29.41,43.48,55.56,55.56,0.2466662161615568,0.0818745531357502,0.6136363636363635,3.477272727272727,0.0820120581818181,1.227272727272727,1.0227272727272727,1.8409090909090908,0.0721457018181818,8.181818181818182,ST,68,78,73,73,57,77,74,54,95,61,70,70,78,62,62,77,55,51,16,70,59,36,55,50,51,84,81,55,27,49,41,80,34,57,57,47,96,86,88,58,65,68,76,78,92,76,89,57,81,73,51,97,59,78,73,85,73,76,89,65,59,16,74,51,32,54,50,51,84,81,55,27,49,41,80,34,57,54,43,97,92,88,51,65,57,84,Serbian SuperLeague
Radnik Surdulica,c3uvbv6uzqxzqqqm7hw86885g,chm3ii1itbjlscretvkecwdwq,S. Abubakar,Sadick Abubakar,28.0,Defender,Ghana,Defender,205.0,96.0,26.0,301.0,26.0,3.0,2.0,53.0,57.0,810.0,5.0,19.0,0.0,1.0,3.0,1.0,0.0,4.0,4.0,0.0,0.0,6.0,1.0,12.0,0.0,0.0,81.57,36.62,0.0,25.0,0.0,57.61,68.42,95.0,0.2332409320262864,0.1491203447865415,1.0,6.0,0.13267966,2.0,18.0,19.0,0.4456126699999997,182.0,22.77777777777778,10.666666666666666,2.888888888888889,33.44444444444444,2.888888888888889,0.3333333333333333,0.2222222222222222,5.888888888888889,6.333333333333333,0.5555555555555556,2.111111111111111,0.0,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.0,0.4444444444444444,0.4444444444444444,0.0,0.0,0.6666666666666666,0.1111111111111111,1.3333333333333333,0.0,0.0,81.57,36.62,0.0,25.0,0.0,57.61,68.42,95.0,0.0259156591140318,0.0165689271985046,0.1111111111111111,0.6666666666666666,0.0147421844444444,0.2222222222222222,2.0,2.111111111111111,0.0495125188888888,20.22222222222222,CB,79,60,88,70,95,55,56,100,99,51,100,36,97,66,66,31,78,76,47,20,70,51,90,48,51,33,42,36,43,20,60,71,91,44,58,62,62,60,59,58,52,44,70,40,35,60,35,79,30,35,84,92,40,98,36,94,48,55,31,63,62,47,20,45,40,72,48,51,33,42,36,43,20,60,71,91,23,47,47,42,40,51,30,28,19,44,Serbian SuperLeague
Radnik Surdulica,c3uvbv6uzqxzqqqm7hw86885g,eo99bjcr7q0eo1vcz4ib2xwtm,U. Lazić,Uros Lazic,23.0,Defender,Serbia,Defender,62.0,88.0,11.0,141.0,11.0,5.0,0.0,39.0,22.0,677.0,3.0,16.0,9.0,0.0,6.0,5.0,0.0,6.0,6.0,0.0,2.0,6.0,1.0,7.0,0.0,0.0,65.58,23.4,24.32,16.67,40.0,54.93,64.71,72.73,0.2653079925274665,0.4989102035958916,4.0,6.0,0.16065631,3.0,21.0,25.0,1.0025084499999997,83.0,8.242245199409158,11.698670605612998,1.4623338257016247,18.744460856720828,1.4623338257016247,0.6646971935007385,0.0,5.1846381093057605,2.924667651403249,0.3988183161004431,2.127031019202364,1.1964549483013294,0.0,0.7976366322008863,0.6646971935007385,0.0,0.7976366322008863,0.7976366322008863,0.0,0.2658788774002954,0.7976366322008863,0.1329394387001477,0.930576070901034,0.0,0.0,65.58,23.4,24.32,16.67,40.0,54.93,64.71,72.73,0.0352698956092643,0.0663248424278142,0.5317577548005908,0.7976366322008863,0.0213575596750369,0.3988183161004431,2.791728212703102,3.323485967503693,0.133272910635155,11.03397341211226,CB,17,53,36,26,45,85,8,83,49,35,98,100,47,90,95,31,88,88,47,91,70,51,57,48,51,5,5,77,35,69,42,56,77,49,91,95,62,70,78,67,71,95,33,9,44,19,9,26,63,8,72,23,23,100,93,47,81,88,31,79,79,47,79,56,47,44,48,51,5,5,77,35,69,42,56,77,40,79,88,51,63,70,56,53,84,23,Serbian SuperLeague
Radnik Surdulica,c3uvbv6uzqxzqqqm7hw86885g,m19qp49tn84pb39f8kouze95,L. Zorić,Luka Zoric,28.0,Defender,Serbia,Defender,25.0,35.0,4.0,60.0,4.0,6.0,4.0,12.0,5.0,233.0,7.0,3.0,0.0,0.0,3.0,2.0,1.0,3.0,3.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,66.67,25.0,0.0,66.67,33.33,48.0,66.67,50.0,0.604584764611571,0.1777011997375299,1.0,1.0,0.01935132,0.0,5.0,8.0,0.19185249,35.0,9.656652360515022,13.51931330472103,1.5450643776824031,23.17596566523605,1.5450643776824031,2.317596566523605,1.5450643776824031,4.63519313304721,1.931330472103004,2.703862660944206,1.1587982832618025,0.0,0.0,1.1587982832618025,0.7725321888412017,0.3862660944206008,1.1587982832618025,1.1587982832618025,0.3862660944206008,0.7725321888412017,0.0,0.7725321888412017,0.3862660944206008,0.0,0.0,66.67,25.0,0.0,66.67,33.33,48.0,66.67,50.0,0.2335305957727098,0.0686399483964707,0.3862660944206008,0.3862660944206008,0.0074747587982832,0.0,1.931330472103004,3.0901287553648067,0.0741061120171673,13.51931330472103,CB,7,14,9,9,20,93,87,12,8,70,36,36,47,66,85,74,64,63,95,91,3,76,8,48,51,12,7,36,71,59,19,63,26,93,65,62,20,20,17,19,20,16,19,12,53,21,26,28,100,100,40,9,95,77,36,47,91,93,95,91,88,98,100,3,93,12,48,51,12,7,36,71,59,19,63,26,100,86,81,28,26,17,26,47,40,33,Serbian SuperLeague
Radnik Surdulica,c3uvbv6uzqxzqqqm7hw86885g,z3qgzbqn6di8wty7skg3cwh6,V. Bogdanović,Vukasin Bogdanovic,23.0,Attacker,Serbia,Striker,37.0,70.0,3.0,106.0,22.0,20.0,17.0,54.0,5.0,618.0,41.0,5.0,1.0,0.0,8.0,3.0,7.0,4.0,4.0,3.0,8.0,23.0,3.0,1.0,0.0,0.0,75.18,100.0,50.0,75.0,40.0,50.0,50.0,83.33,1.973180732950054,0.501446018261235,2.0,5.0,0.14986985,4.0,3.0,6.0,0.1466869499999999,25.0,5.388349514563108,10.194174757281552,0.4368932038834952,15.436893203883496,3.2038834951456314,2.912621359223301,2.475728155339806,7.864077669902913,0.7281553398058253,5.970873786407768,0.7281553398058253,0.145631067961165,0.0,1.1650485436893203,0.4368932038834952,1.019417475728155,0.5825242718446603,0.5825242718446603,0.4368932038834952,1.1650485436893203,3.3495145631067964,0.4368932038834952,0.145631067961165,0.0,0.0,75.18,100.0,50.0,75.0,40.0,50.0,50.0,83.33,0.2873564174199108,0.0730261191642575,0.2912621359223301,0.7281553398058253,0.0218257063106796,0.5825242718446603,0.4368932038834952,0.8737864077669903,0.021362177184466,3.6407766990291264,ST,72,76,59,76,95,85,97,95,65,100,70,58,34,77,50,93,23,23,89,95,95,46,42,50,51,78,93,95,92,68,66,73,74,81,68,32,35,32,58,35,45,27,54,68,68,46,68,78,62,76,86,46,84,62,54,34,57,47,86,14,14,78,84,89,39,41,50,51,78,93,95,92,68,66,73,74,68,43,24,14,19,46,18,35,19,22,Serbian SuperLeague
Radnički Kragujevac,3z0tiyynmxdyozfrpasdbpm0p,2wh8nza2u4px1l6cpyre87ka2,M. Cissé,Mohamed Cissé,25.0,Attacker,France,Striker,12.0,60.0,1.0,67.0,3.0,15.0,8.0,34.0,0.0,454.0,28.0,3.0,5.0,1.0,8.0,7.0,5.0,20.0,23.0,3.0,5.0,17.0,10.0,0.0,0.0,0.0,72.04,50.0,31.25,50.0,33.33,50.75,23.08,75.0,1.1079304648503108,0.9123720111307436,9.0,16.0,0.52845314,4.0,3.0,11.0,1.3498471,32.0,2.378854625550661,11.894273127753303,0.198237885462555,13.28193832599119,0.5947136563876653,2.9735682819383262,1.5859030837004406,6.740088105726873,0.0,5.550660792951542,0.5947136563876653,0.9911894273127754,0.198237885462555,1.5859030837004406,1.3876651982378856,0.9911894273127754,3.9647577092511015,4.559471365638767,0.5947136563876653,0.9911894273127754,3.3700440528634363,1.9823788546255507,0.0,0.0,0.0,72.04,50.0,31.25,50.0,33.33,50.75,23.08,75.0,0.2196337925914713,0.1808666982417773,1.7841409691629957,3.1718061674008813,0.1047594330396475,0.7929515418502203,0.5947136563876653,2.1806167400881056,0.2675908348017621,6.343612334801763,ST,20,70,24,57,18,69,59,73,4,77,50,89,78,77,84,77,92,92,89,70,86,93,19,50,51,62,59,73,70,59,70,16,66,46,86,97,92,100,58,35,74,100,68,11,78,19,51,19,68,51,73,4,78,46,89,81,78,92,84,97,97,89,70,95,97,19,50,51,62,59,73,70,59,70,16,66,43,92,95,95,97,65,32,84,97,70,Serbian SuperLeague
Radnički Kragujevac,3z0tiyynmxdyozfrpasdbpm0p,5uddkhbb8dyilqjybrjuyzg2c,S. Alić,Semir Alic,22.0,Midfielder,Serbia,Midfielder,19.0,52.0,3.0,69.0,2.0,2.0,0.0,15.0,7.0,323.0,9.0,2.0,2.0,0.0,7.0,2.0,1.0,9.0,10.0,0.0,0.0,5.0,2.0,1.0,0.0,0.0,73.4,50.0,33.33,22.22,0.0,32.61,18.18,33.33,0.1053988463592526,0.4463084227601803,1.0,8.0,0.25987356,2.0,5.0,9.0,0.4834695199999999,42.0,5.294117647058823,14.489164086687309,0.8359133126934984,19.226006191950464,0.5572755417956656,0.5572755417956656,0.0,4.179566563467492,1.9504643962848296,2.5077399380804954,0.5572755417956656,0.5572755417956656,0.0,1.9504643962848296,0.5572755417956656,0.2786377708978328,2.5077399380804954,2.786377708978328,0.0,0.0,1.393188854489164,0.5572755417956656,0.2786377708978328,0.0,0.0,73.4,50.0,33.33,22.22,0.0,32.61,18.18,33.33,0.0293680996047453,0.1243583840508242,0.2786377708978328,2.2291021671826625,0.0724105894736842,0.5572755417956656,1.393188854489164,2.5077399380804954,0.1347128693498451,11.702786377708978,CM/AM,11,18,11,11,38,5,4,21,86,39,23,50,27,29,20,23,68,71,18,5,34,38,18,52,46,18,27,66,21,5,7,18,16,4,29,14,30,54,16,12,20,32,27,14,21,14,14,50,4,4,46,96,46,29,57,27,54,29,25,79,79,18,5,50,46,18,52,46,18,27,66,21,5,7,18,16,4,36,18,54,71,21,14,21,54,39,Serbian SuperLeague
Radnički Kragujevac,3z0tiyynmxdyozfrpasdbpm0p,5ujf1qwekbimtowyzv3euju1h,M. Kuzmanović,Mico Kuzmanovic,30.0,Defender,Bosnia and Herzegovina,Defender,18.0,22.0,1.0,40.0,1.0,1.0,0.0,14.0,4.0,208.0,6.0,2.0,0.0,0.0,2.0,1.0,0.0,8.0,8.0,0.0,1.0,6.0,4.0,1.0,0.0,0.0,72.73,20.0,0.0,50.0,100.0,46.67,25.0,66.67,0.0444545682880961,0.1560537921394846,1.0,5.0,0.13013037,3.0,2.0,0.0,0.12885639,17.0,7.788461538461539,9.51923076923077,0.4326923076923077,17.30769230769231,0.4326923076923077,0.4326923076923077,0.0,6.057692307692308,1.7307692307692308,2.5961538461538463,0.8653846153846154,0.0,0.0,0.8653846153846154,0.4326923076923077,0.0,3.4615384615384617,3.4615384615384617,0.0,0.4326923076923077,2.5961538461538463,1.7307692307692308,0.4326923076923077,0.0,0.0,72.73,20.0,0.0,50.0,100.0,46.67,25.0,66.67,0.0192351497400415,0.0675232754449693,0.4326923076923077,2.1634615384615388,0.0563064100961538,1.2980769230769231,0.8653846153846154,0.0,0.05575516875,7.355769230769232,CB,2,7,2,2,3,16,8,21,5,63,22,36,47,52,66,31,93,93,47,60,70,93,8,48,51,19,2,36,57,97,16,5,60,12,60,62,52,56,78,12,6,12,9,5,23,2,5,7,42,8,91,7,93,58,36,47,86,84,31,98,98,47,93,98,98,14,48,51,19,2,36,57,97,16,5,60,16,84,84,95,98,98,19,6,26,12,Serbian SuperLeague
Radnički Kragujevac,3z0tiyynmxdyozfrpasdbpm0p,5uo1gs2j84w8c3mhj1uwy18t1,N. Glavčić,Nemanja Glavcic,29.0,Midfielder,Serbia,Midfielder,69.0,181.0,7.0,236.0,9.0,11.0,3.0,39.0,7.0,581.0,14.0,11.0,14.0,1.0,18.0,8.0,5.0,9.0,10.0,1.0,3.0,12.0,5.0,6.0,0.0,0.0,79.19,29.17,41.18,55.56,27.27,59.09,60.0,84.62,1.077224345077797,1.4901073754073393,5.0,18.0,0.42275281,6.0,34.0,42.0,1.4879158700000004,130.0,10.688468158347677,28.037865748709123,1.0843373493975903,36.55765920826162,1.3941480206540446,1.7039586919104992,0.4647160068846815,6.041308089500861,1.0843373493975903,2.1686746987951806,1.7039586919104992,2.1686746987951806,0.1549053356282272,2.7882960413080893,1.2392426850258176,0.774526678141136,1.3941480206540446,1.549053356282272,0.1549053356282272,0.4647160068846815,1.8588640275387265,0.774526678141136,0.9294320137693632,0.0,0.0,79.19,29.17,41.18,55.56,27.27,59.09,60.0,84.62,0.1668677987211733,0.2308255831095706,0.774526678141136,2.7882960413080893,0.0654866659208261,0.9294320137693632,5.266781411359725,6.506024096385542,0.2304861072289157,20.13769363166953,CM/AM,71,89,48,79,88,59,52,96,86,62,96,100,66,93,77,77,68,71,54,50,79,79,84,52,46,43,4,79,82,32,89,89,79,68,86,66,80,75,64,86,93,86,86,64,89,25,79,82,39,32,89,75,43,93,93,61,75,61,71,39,43,43,29,64,61,71,52,46,43,4,79,82,32,89,89,79,50,79,57,68,57,43,82,82,82,86,Serbian SuperLeague
Radnički Kragujevac,3z0tiyynmxdyozfrpasdbpm0p,6ovwfmtohoxhz56q962x2t149,B. Nikčević,Bojica Nikcevic,26.0,Defender,Montenegro,Defender,62.0,109.0,8.0,167.0,3.0,11.0,4.0,19.0,10.0,720.0,20.0,3.0,4.0,2.0,9.0,7.0,4.0,17.0,18.0,0.0,4.0,4.0,7.0,8.0,0.0,0.0,74.22,44.44,11.76,41.18,36.36,34.55,33.33,60.0,0.843400310947567,1.109448858026285,3.0,20.0,0.52716943,4.0,23.0,25.0,1.92327458,83.0,7.75,13.625,1.0,20.875,0.375,1.375,0.5,2.375,1.25,2.5,0.375,0.5,0.25,1.125,0.875,0.5,2.125,2.25,0.0,0.5,0.5,0.875,1.0,0.0,0.0,74.22,44.44,11.76,41.18,36.36,34.55,33.33,60.0,0.1054250388684458,0.1386811072532856,0.375,2.5,0.06589617875,0.5,2.875,3.125,0.2404093225,10.375,RM/RCM,60,100,50,80,40,100,80,40,50,100,20,60,80,70,100,100,100,100,50,100,40,100,100,60,60,60,80,40,80,80,20,60,60,100,80,70,80,80,60,100,100,100,80,40,80,40,80,40,80,80,20,40,100,20,50,80,60,100,100,100,80,50,80,20,100,80,60,60,60,80,40,80,80,20,60,60,80,60,40,80,80,60,80,80,100,80,Serbian SuperLeague
Radnički Kragujevac,3z0tiyynmxdyozfrpasdbpm0p,7hzwkvpglkqwz1g6ox2x2fg9g,U. Sremčević,Uros Sremcevic,20.0,Attacker,Serbia,Striker,20.0,42.0,0.0,62.0,18.0,16.0,16.0,35.0,11.0,485.0,34.0,2.0,0.0,0.0,5.0,0.0,5.0,7.0,7.0,2.0,4.0,10.0,4.0,0.0,0.0,0.0,62.0,0.0,0.0,57.14,25.0,53.85,56.25,66.67,2.088816176048668,0.3640864171834463,1.0,6.0,0.15092455,2.0,6.0,6.0,0.19222992,22.0,3.711340206185567,7.793814432989691,0.0,11.505154639175258,3.34020618556701,2.9690721649484533,2.9690721649484533,6.494845360824741,2.0412371134020617,6.309278350515464,0.3711340206185566,0.0,0.0,0.9278350515463916,0.0,0.9278350515463916,1.2989690721649485,1.2989690721649485,0.3711340206185566,0.7422680412371133,1.855670103092784,0.7422680412371133,0.0,0.0,0.0,62.0,0.0,0.0,57.14,25.0,53.85,56.25,66.67,0.3876153728750105,0.0675624279309488,0.1855670103092783,1.11340206185567,0.0280066175257731,0.3711340206185566,1.11340206185567,1.11340206185567,0.0356715315463917,4.082474226804123,ST,49,43,8,50,86,73,92,76,91,92,36,24,34,50,12,77,38,36,73,57,68,59,19,50,51,14,8,24,78,26,86,84,53,86,46,19,46,35,34,66,45,38,45,27,38,8,38,81,65,84,68,92,89,30,24,34,41,12,81,35,32,68,43,54,59,19,50,51,14,8,24,78,26,86,84,53,81,35,16,46,24,35,59,46,24,30,Serbian SuperLeague
Radnički Kragujevac,3z0tiyynmxdyozfrpasdbpm0p,bx9j7zlcib4gzax226s9ee5ed,S. Simović,Slobodan Simovic,37.0,Defender,Serbia,Defender,194.0,97.0,33.0,291.0,11.0,7.0,6.0,34.0,32.0,521.0,9.0,7.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,5.0,11.0,1.0,8.0,0.0,0.0,85.84,60.0,0.0,50.0,71.43,62.96,52.38,63.64,0.9012430679284668,0.1059870340007581,1.0,14.0,0.28456761,5.0,24.0,35.0,0.5534242999999999,179.0,33.51247600767754,16.75623800383877,5.700575815738964,50.26871401151632,1.9001919385796544,1.2092130518234163,1.0364683301343571,5.873320537428024,5.527831094049904,1.5547024952015356,1.2092130518234163,0.0,0.1727447216890595,0.1727447216890595,0.1727447216890595,0.0,0.345489443378119,0.345489443378119,0.1727447216890595,0.8637236084452975,1.9001919385796544,0.1727447216890595,1.381957773512476,0.0,0.0,85.84,60.0,0.0,50.0,71.43,62.96,52.38,63.64,0.1556849829434971,0.0183087006911098,0.1727447216890595,2.418426103646833,0.0491575525911708,0.8637236084452975,4.1458733205374285,6.046065259117083,0.0956011266794625,30.92130518234165,DM/CM,96,62,98,96,85,85,100,67,96,96,48,23,87,17,15,17,12,10,85,96,83,19,75,52,52,81,69,23,40,87,77,46,44,100,27,19,92,88,87,63,85,54,96,100,54,92,85,92,81,100,77,96,92,46,23,85,12,15,17,12,8,81,96,77,15,85,52,52,81,69,23,40,87,77,46,44,92,19,19,96,85,81,62,81,58,88,Serbian SuperLeague
Radnički Kragujevac,3z0tiyynmxdyozfrpasdbpm0p,ccqxc13lyqta2wtrkd4qteane,J. Ilić,Jovan Ilic,26.0,Midfielder,Bosnia and Herzegovina,Midfielder,43.0,74.0,6.0,108.0,4.0,5.0,2.0,17.0,1.0,345.0,5.0,4.0,9.0,0.0,7.0,3.0,2.0,8.0,8.0,0.0,1.0,6.0,3.0,1.0,0.0,0.0,81.2,66.67,50.0,37.5,20.0,48.57,36.36,100.0,0.7762695772508688,0.8922132870990434,3.0,9.0,0.23394867,5.0,7.0,13.0,0.32101757,48.0,11.217391304347826,19.30434782608696,1.5652173913043477,28.17391304347825,1.0434782608695652,1.3043478260869563,0.5217391304347826,4.434782608695652,0.2608695652173913,1.3043478260869563,1.0434782608695652,2.347826086956521,0.0,1.826086956521739,0.7826086956521738,0.5217391304347826,2.0869565217391304,2.0869565217391304,0.0,0.2608695652173913,1.5652173913043477,0.7826086956521738,0.2608695652173913,0.0,0.0,81.2,66.67,50.0,37.5,20.0,48.57,36.36,100.0,0.2025051071089222,0.2327512922867069,0.7826086956521738,2.347826086956521,0.0610300878260869,1.3043478260869563,1.826086956521739,3.391304347826087,0.0837437139130434,12.52173913043478,DM/CM,15,42,19,19,40,60,79,19,6,63,15,96,40,79,52,83,67,65,38,48,46,44,8,52,52,56,96,87,27,42,31,15,96,92,92,65,71,77,87,12,23,31,15,23,65,23,35,54,85,92,27,8,88,35,100,40,96,81,88,88,88,38,62,65,62,12,52,52,56,96,87,27,42,31,15,96,96,96,92,92,96,92,23,38,38,19,Serbian SuperLeague
